i,t,capcost,fom,vom,heatrate
biopower,2013,4142.683593587596,126.4020586650907,4.851614312099841,13.5
biopower,2014,4130.2479698712605,126.4020586650907,4.851614312099841,13.5
biopower,2015,4117.812344130252,126.4020586650907,4.851614312099841,13.5
biopower,2016,4105.376719401581,126.4020586650907,4.851614312099841,13.5
biopower,2017,4092.941094672909,126.4020586650907,4.851614312099841,13.5
biopower,2018,4080.5054709565743,126.4020586650907,4.851614312099841,13.5
biopower,2019,4068.069846227903,126.4020586650907,4.851614312099841,13.5
biopower,2020,4083.412706,150.85,4.792490119,13.5
biopower,2021,4057.539253,150.85,4.792490119,13.5
biopower,2022,4031.6658,150.85,4.792490119,13.5
biopower,2023,4005.792347,150.85,4.792490119,13.5
biopower,2024,3980.179867,150.85,4.792490119,13.5
biopower,2025,3954.007554,150.85,4.792490119,13.5
biopower,2026,3928.403091,150.85,4.792490119,13.5
biopower,2027,3902.796817,150.85,4.792490119,13.5
biopower,2028,3877.191693,150.85,4.792490119,13.5
biopower,2029,3851.585305,150.85,4.792490119,13.5
biopower,2030,3825.978625,150.85,4.792490119,13.5
biopower,2031,3800.371456,150.85,4.792490119,13.5
biopower,2032,3774.764439,150.85,4.792490119,13.5
biopower,2033,3749.160075,150.85,4.792490119,13.5
biopower,2034,3723.550872,150.85,4.792490119,13.5
biopower,2035,3697.945048,150.85,4.792490119,13.5
biopower,2036,3672.338566,150.85,4.792490119,13.5
biopower,2037,3646.734219,150.85,4.792490119,13.5
biopower,2038,3621.127679,150.85,4.792490119,13.5
biopower,2039,3595.521674,150.85,4.792490119,13.5
biopower,2040,3569.916252,150.85,4.792490119,13.5
biopower,2041,3544.307272,150.85,4.792490119,13.5
biopower,2042,3518.701009,150.85,4.792490119,13.5
biopower,2043,3493.094634,150.85,4.792490119,13.5
biopower,2044,3467.488955,150.85,4.792490119,13.5
biopower,2045,3441.885559,150.85,4.792490119,13.5
biopower,2046,3416.278954,150.85,4.792490119,13.5
biopower,2047,3390.672304,150.85,4.792490119,13.5
biopower,2048,3365.064434,150.85,4.792490119,13.5
biopower,2049,3339.458373,150.85,4.792490119,13.5
biopower,2050,3313.852282,150.85,4.792490119,13.5
coal-CCS_mod,2010,4755.9584834367915,123.80879576933155,14.43592336607251,10.834
coal-CCS_mod,2011,4755.9584834367915,123.80879576933155,14.43592336607251,10.834
coal-CCS_mod,2012,4755.9584834367915,123.80879576933155,14.43592336607251,10.834
coal-CCS_mod,2013,4755.9584834367915,123.80879576933155,14.43592336607251,10.834
coal-CCS_mod,2014,4755.9584834367915,123.80879576933155,14.43592336607251,10.834
coal-CCS_mod,2015,4755.9584834367915,123.80879576933155,14.43592336607251,10.834
coal-CCS_mod,2016,4755.9584834367915,123.80879576933155,14.43592336607251,10.834
coal-CCS_mod,2017,4755.9584834367915,123.80879576933155,14.43592336607251,10.834
coal-CCS_mod,2018,4755.9584834367915,123.80879576933155,14.43592336607251,10.834
coal-CCS_mod,2019,4755.9584834367915,123.80879576933155,14.43592336607251,10.834
coal-CCS_mod,2020,4628,125,14.26,10.834
coal-CCS_mod,2021,4628,125,14.26,10.834
coal-CCS_mod,2022,4318,125,14.26,10.834
coal-CCS_mod,2023,4285,125,14.26,10.834
coal-CCS_mod,2024,4252,125,14.26,10.834
coal-CCS_mod,2025,4172,124,14.21,10.834
coal-CCS_mod,2026,4093,123,14.15,10.707
coal-CCS_mod,2027,4015,122,14.1,10.58
coal-CCS_mod,2028,3938,121,14.05,10.453
coal-CCS_mod,2029,3861,119,14.0,10.326
coal-CCS_mod,2030,3785,118,13.94,10.198
coal-CCS_mod,2031,3710,117,13.89,10.071
coal-CCS_mod,2032,3636,116,13.84,9.944
coal-CCS_mod,2033,3562,115,13.78,9.817
coal-CCS_mod,2034,3485,113,13.64,9.747
coal-CCS_mod,2035,3408,112,13.49,9.677
coal-CCS_mod,2036,3333,110,13.35,9.607
coal-CCS_mod,2037,3258,109,13.2,9.537
coal-CCS_mod,2038,3184,108,13.06,9.467
coal-CCS_mod,2039,3157,108,13.06,9.467
coal-CCS_mod,2040,3129,108,13.06,9.467
coal-CCS_mod,2041,3101,108,13.06,9.467
coal-CCS_mod,2042,3074,108,13.06,9.467
coal-CCS_mod,2043,3046,108,13.06,9.467
coal-CCS_mod,2044,3019,108,13.06,9.467
coal-CCS_mod,2045,2991,108,13.06,9.467
coal-CCS_mod,2046,2963,108,13.06,9.467
coal-CCS_mod,2047,2936,108,13.06,9.467
coal-CCS_mod,2048,2908,108,13.06,9.467
coal-CCS_mod,2049,2881,108,13.06,9.467
coal-CCS_mod,2050,2853,108,13.06,9.467
lfill-gas,2010,1533.821766,19.96047431,6.156126482,8.513
lfill-gas,2011,1533.821766,19.96047431,6.156126482,8.513
lfill-gas,2012,1533.821766,19.96047431,6.156126482,8.513
lfill-gas,2013,1533.821766,19.96047431,6.156126482,8.513
lfill-gas,2014,1533.821766,19.96047431,6.156126482,8.513
lfill-gas,2015,1533.821766,19.96047431,6.156126482,8.513
lfill-gas,2016,1533.821766,19.96047431,6.156126482,8.513
lfill-gas,2017,1533.821766,19.96047431,6.156126482,8.513
lfill-gas,2018,1533.821766,19.96047431,6.156126482,8.513
lfill-gas,2019,1533.821766,19.96047431,6.156126482,8.513
lfill-gas,2020,1533.821766,19.96047431,6.156126482,8.513
lfill-gas,2021,1533.821766,19.96047431,6.156126482,8.513
lfill-gas,2022,1533.950583,19.96047431,6.156126482,8.513
lfill-gas,2023,1528.782348,19.96047431,6.156126482,8.513
lfill-gas,2024,1533.324731,19.96047431,6.156126482,8.513
lfill-gas,2025,1538.352724,19.96047431,6.156126482,8.513
lfill-gas,2026,1535.468252,19.96047431,6.156126482,8.513
lfill-gas,2027,1532.942177,19.96047431,6.156126482,8.513
lfill-gas,2028,1529.957148,19.96047431,6.156126482,8.513
lfill-gas,2029,1526.27079,19.96047431,6.156126482,8.513
lfill-gas,2030,1521.106792,19.96047431,6.156126482,8.513
lfill-gas,2031,1517.687926,19.96047431,6.156126482,8.513
lfill-gas,2032,1511.518775,19.96047431,6.156126482,8.513
lfill-gas,2033,1504.544235,19.96047431,6.156126482,8.513
lfill-gas,2034,1499.614996,19.96047431,6.156126482,8.513
lfill-gas,2035,1494.547686,19.96047431,6.156126482,8.513
lfill-gas,2036,1488.57553,19.96047431,6.156126482,8.513
lfill-gas,2037,1483.365942,19.96047431,6.156126482,8.513
lfill-gas,2038,1478.69848,19.96047431,6.156126482,8.513
lfill-gas,2039,1474.550711,19.96047431,6.156126482,8.513
lfill-gas,2040,1469.425592,19.96047431,6.156126482,8.513
lfill-gas,2041,1463.268177,19.96047431,6.156126482,8.513
lfill-gas,2042,1458.79843,19.96047431,6.156126482,8.513
lfill-gas,2043,1454.565226,19.96047431,6.156126482,8.513
lfill-gas,2044,1450.229908,19.96047431,6.156126482,8.513
lfill-gas,2045,1447.065802,19.96047431,6.156126482,8.513
lfill-gas,2046,1442.508344,19.96047431,6.156126482,8.513
lfill-gas,2047,1437.057874,19.96047431,6.156126482,8.513
lfill-gas,2048,1431.423067,19.96047431,6.156126482,8.513
lfill-gas,2049,1426.235099,19.96047431,6.156126482,8.513
lfill-gas,2050,1406.998391,19.96047431,6.156126482,8.513
o-g-s,2010,1233.802727,30.04256231,4.5851822,10.64770669
o-g-s,2011,1228.810137,30.04256231,4.680628089,10.64770669
o-g-s,2012,1223.817547,30.04256231,4.776073979,10.64770669
o-g-s,2013,1218.824957,30.04256231,4.871519868,10.64770669
o-g-s,2014,1213.832367,30.04256231,4.966965757,10.64770669
o-g-s,2015,1208.839777,30.04256231,5.062411646,10.64770669
o-g-s,2016,1203.847187,30.04256231,5.16779162,10.64770669
o-g-s,2017,1198.854597,30.04256231,5.273171594,10.64770669
o-g-s,2018,1193.862007,30.04256231,5.378551569,10.64770669
o-g-s,2019,1188.869417,30.04256231,5.483931543,10.64770669
o-g-s,2020,1183.876827,30.04256231,5.589311517,10.64770669
o-g-s,2021,1178.884237,30.04256231,5.705659523,10.64770669
o-g-s,2022,1173.891647,30.04256231,5.822007529,10.64770669
o-g-s,2023,1163.930983,30.04256231,5.938355536,10.64770669
o-g-s,2024,1162.303307,30.04256231,6.054703542,10.64770669
o-g-s,2025,1157.702394,30.04256231,6.171051549,10.64770669
o-g-s,2026,1155.45427,30.04256231,6.299509149,10.64770669
o-g-s,2027,1152.502799,30.04256231,6.427966749,10.64770669
o-g-s,2028,1150.111921,30.04256231,6.55642435,10.64770669
o-g-s,2029,1147.417924,30.04256231,6.68488195,10.64770669
o-g-s,2030,1143.561559,30.04256231,6.81333955,10.64770669
o-g-s,2031,1140.002635,30.04256231,6.955167121,10.64770669
o-g-s,2032,1136.0613,30.04256231,7.096994692,10.64770669
o-g-s,2033,1131.947446,30.04256231,7.238822262,10.64770669
o-g-s,2034,1129.053464,30.04256231,7.380649833,10.64770669
o-g-s,2035,1125.834113,30.04256231,7.522477403,10.64770669
o-g-s,2036,1121.048312,30.04256231,7.679066501,10.64770669
o-g-s,2037,1117.90047,30.04256231,7.835655599,10.64770669
o-g-s,2038,1114.329214,30.04256231,7.992244697,10.64770669
o-g-s,2039,1109.889946,30.04256231,8.148833795,10.64770669
o-g-s,2040,1105.237548,30.04256231,8.305422893,10.64770669
o-g-s,2041,1102.520217,30.04256231,8.478309911,10.64770669
o-g-s,2042,1098.285952,30.04256231,8.651196928,10.64770669
o-g-s,2043,1094.806752,30.04256231,8.824083945,10.64770669
o-g-s,2044,1091.27573,30.04256231,8.996970962,10.64770669
o-g-s,2045,1088.357452,30.04256231,9.169857979,10.64770669
o-g-s,2046,1083.454296,30.04256231,9.360739216,10.64770669
o-g-s,2047,1079.982385,30.04256231,9.551620453,10.64770669
o-g-s,2048,1076.465745,30.04256231,9.742501689,10.64770669
o-g-s,2049,1072.926379,30.04256231,9.933382925,10.64770669
o-g-s,2050,1060.150879,30.04256231,10.12426416,10.64770669
