*tech,region,year,sc_point_gid,capacity
upv_3,p33,2011,44191,0.9
upv_4,p9,2011,44473,0.5
upv_4,p9,2011,44479,0.5
upv_4,p10,2011,44489,0.9
upv_4,p10,2011,44490,0.9
upv_5,p10,2011,44491,0.9
upv_4,p9,2011,44846,0.4
upv_4,p9,2011,44851,0.5
upv_4,p9,2011,44858,0.5
upv_4,p9,2011,45235,0.5
upv_4,p9,2011,45619,1.0
upv_4,p9,2011,45621,0.9
upv_4,p9,2011,45622,0.9
upv_4,p9,2011,46372,0.5
upv_4,p9,2011,46378,1.0
upv_4,p9,2011,46750,0.5
upv_3,p9,2011,47129,0.5
upv_4,p9,2011,47889,0.9
upv_4,p34,2011,48012,1.5
upv_4,p9,2011,48267,0.8
upv_4,p34,2011,51043,1.0
upv_4,p34,2011,52183,6.7
upv_5,p13,2011,52869,10.0
upv_2,p97,2011,55020,1.0
upv_1,p97,2011,56537,0.5
upv_2,p97,2011,56917,0.5
upv_2,p97,2011,57680,1.2
upv_5,p28,2011,60492,3.0
upv_5,p29,2011,63175,3.7
upv_5,p10,2011,63512,21.0
upv_5,p28,2011,65432,0.1
upv_5,p28,2011,65433,0.4
upv_5,p28,2011,65812,0.1
upv_5,p30,2011,70379,3.0
upv_4,p101,2011,89992,25.0
upv_2,p1,2012,9166,0.5
upv_1,p80,2012,36731,9.0
upv_1,p122,2012,37579,3.0
upv_4,p9,2012,38386,1.0
upv_1,p122,2012,38715,0.9
upv_4,p9,2012,39152,0.9
upv_4,p9,2012,39908,1.1
upv_4,p9,2012,40290,0.9
upv_4,p9,2012,40291,2.0
upv_4,p9,2012,40298,3.0
upv_4,p9,2012,40670,1.0
upv_2,p126,2012,41001,2.3
upv_4,p9,2012,41059,1.0
upv_4,p9,2012,41430,0.9
upv_4,p9,2012,41439,1.0
upv_4,p9,2012,41818,1.0
upv_4,p9,2012,41824,0.3
upv_4,p9,2012,42200,0.3
upv_4,p9,2012,42201,0.3
upv_4,p9,2012,42578,0.3
upv_4,p9,2012,42956,0.4
upv_4,p33,2012,43075,1.5
upv_4,p9,2012,43337,0.9
upv_3,p33,2012,43432,0.4
upv_4,p9,2012,43711,0.4
upv_4,p9,2012,43718,0.5
upv_4,p33,2012,43834,1.9
upv_4,p9,2012,44101,0.5
upv_3,p33,2012,44191,0.9
upv_4,p9,2012,44473,0.5
upv_4,p9,2012,44479,0.5
upv_4,p10,2012,44489,0.9
upv_4,p10,2012,44490,0.9
upv_5,p10,2012,44491,0.9
upv_4,p9,2012,44846,0.4
upv_4,p9,2012,44851,0.5
upv_4,p9,2012,44858,0.5
upv_4,p9,2012,45619,1.0
upv_4,p9,2012,45621,0.9
upv_4,p9,2012,45622,0.9
upv_4,p9,2012,46378,1.0
upv_4,p9,2012,47889,0.9
upv_4,p34,2012,48012,1.5
upv_4,p9,2012,48267,0.8
upv_4,p34,2012,51043,1.0
upv_4,p34,2012,52183,6.7
upv_5,p13,2012,52869,10.0
upv_2,p97,2012,55020,1.0
upv_1,p97,2012,56537,0.5
upv_2,p97,2012,56917,0.5
upv_2,p97,2012,57680,1.2
upv_5,p28,2012,60492,3.0
upv_5,p29,2012,63175,3.7
upv_5,p10,2012,63512,21.0
upv_5,p28,2012,65432,0.1
upv_5,p28,2012,65433,0.4
upv_5,p28,2012,65812,0.1
upv_5,p30,2012,70379,3.0
upv_4,p101,2012,89992,25.0
upv_2,p1,2013,9166,0.5
upv_1,p80,2013,36731,9.0
upv_1,p122,2013,37579,3.0
upv_4,p9,2013,38386,1.0
upv_1,p122,2013,38715,0.9
upv_4,p9,2013,39152,0.9
upv_4,p9,2013,39908,1.1
upv_4,p9,2013,40290,0.9
upv_4,p9,2013,40291,2.0
upv_4,p9,2013,40298,3.0
upv_4,p9,2013,40670,1.0
upv_2,p126,2013,41001,2.3
upv_4,p9,2013,41059,1.0
upv_4,p9,2013,41430,0.9
upv_4,p9,2013,41439,1.0
upv_4,p9,2013,41818,1.0
upv_4,p9,2013,41824,0.3
upv_4,p9,2013,42200,0.3
upv_4,p9,2013,42201,0.3
upv_4,p9,2013,42578,0.3
upv_4,p9,2013,42956,0.4
upv_4,p33,2013,43075,1.5
upv_4,p9,2013,43337,0.9
upv_3,p33,2013,43432,0.4
upv_4,p9,2013,43711,0.4
upv_4,p9,2013,43718,0.5
upv_4,p33,2013,43834,1.9
upv_4,p9,2013,44101,0.5
upv_3,p33,2013,44191,0.9
upv_4,p9,2013,44473,0.5
upv_4,p9,2013,44479,0.5
upv_4,p10,2013,44489,0.9
upv_4,p10,2013,44490,0.9
upv_5,p10,2013,44491,0.9
upv_4,p9,2013,44846,0.4
upv_4,p9,2013,44851,0.5
upv_4,p9,2013,44858,0.5
upv_4,p9,2013,45619,1.0
upv_4,p9,2013,45621,0.9
upv_4,p9,2013,45622,0.9
upv_4,p9,2013,46378,1.0
upv_4,p9,2013,47889,0.9
upv_4,p34,2013,48012,1.5
upv_4,p9,2013,48267,0.8
upv_4,p34,2013,51043,1.0
upv_4,p34,2013,52183,6.7
upv_5,p13,2013,52869,10.0
upv_2,p97,2013,55020,1.0
upv_1,p97,2013,56537,0.5
upv_2,p97,2013,56917,0.5
upv_2,p97,2013,57680,1.2
upv_5,p28,2013,60492,3.0
upv_5,p29,2013,63175,3.7
upv_5,p10,2013,63512,21.0
upv_5,p28,2013,65432,0.1
upv_5,p28,2013,65433,0.4
upv_5,p28,2013,65812,0.1
upv_5,p30,2013,70379,3.0
upv_4,p101,2013,89992,25.0
upv_2,p1,2014,9166,0.5
upv_1,p80,2014,36731,9.0
upv_1,p122,2014,37579,3.0
upv_4,p9,2014,38386,1.0
upv_1,p122,2014,38715,0.9
upv_4,p9,2014,39152,0.9
upv_4,p9,2014,39908,1.1
upv_4,p9,2014,40290,0.9
upv_4,p9,2014,40291,2.0
upv_4,p9,2014,40298,3.0
upv_4,p9,2014,40670,1.0
upv_2,p126,2014,41001,2.3
upv_4,p9,2014,41059,1.0
upv_4,p9,2014,41430,0.9
upv_4,p9,2014,41824,0.3
upv_4,p9,2014,42200,0.3
upv_4,p9,2014,42201,0.3
upv_4,p9,2014,42578,0.3
upv_4,p9,2014,42956,0.4
upv_4,p33,2014,43075,1.5
upv_4,p9,2014,43337,0.9
upv_3,p33,2014,43432,0.4
upv_4,p9,2014,43711,0.4
upv_4,p9,2014,43718,0.5
upv_4,p33,2014,43834,1.9
upv_4,p9,2014,44101,0.5
upv_3,p33,2014,44191,0.9
upv_4,p9,2014,44473,0.5
upv_4,p9,2014,44479,0.5
upv_4,p10,2014,44489,0.9
upv_4,p10,2014,44490,0.9
upv_5,p10,2014,44491,0.9
upv_4,p9,2014,44846,0.4
upv_4,p9,2014,44851,0.5
upv_4,p9,2014,44858,0.5
upv_4,p9,2014,45619,1.0
upv_4,p9,2014,45621,0.9
upv_4,p9,2014,45622,0.9
upv_4,p9,2014,46378,1.0
upv_4,p9,2014,47889,0.9
upv_4,p34,2014,48012,1.5
upv_4,p9,2014,48267,0.8
upv_4,p34,2014,51043,1.0
upv_4,p34,2014,52183,6.7
upv_5,p13,2014,52869,10.0
upv_2,p97,2014,55020,1.0
upv_1,p97,2014,56537,0.5
upv_2,p97,2014,56917,0.5
upv_2,p97,2014,57680,1.2
upv_5,p28,2014,60492,3.0
upv_5,p29,2014,63175,3.7
upv_5,p10,2014,63512,21.0
upv_5,p28,2014,65432,0.1
upv_5,p28,2014,65433,0.4
upv_5,p28,2014,65812,0.1
upv_5,p30,2014,70379,3.0
upv_4,p101,2014,89992,25.0
upv_2,p1,2015,9166,0.5
upv_1,p80,2015,36731,9.0
upv_1,p122,2015,37579,3.0
upv_4,p9,2015,38386,1.0
upv_1,p122,2015,38715,0.9
upv_4,p9,2015,39152,0.9
upv_4,p9,2015,39908,1.1
upv_4,p9,2015,40290,0.9
upv_4,p9,2015,40291,2.0
upv_4,p9,2015,40298,3.0
upv_4,p9,2015,40670,1.0
upv_2,p126,2015,41001,2.3
upv_4,p9,2015,41059,1.0
upv_4,p9,2015,41430,0.9
upv_4,p9,2015,41824,0.3
upv_4,p9,2015,42200,0.3
upv_4,p9,2015,42201,0.3
upv_4,p9,2015,42578,0.3
upv_4,p9,2015,42956,0.4
upv_4,p33,2015,43075,1.5
upv_4,p9,2015,43337,0.9
upv_3,p33,2015,43432,0.4
upv_4,p9,2015,43711,0.4
upv_4,p9,2015,43718,0.5
upv_4,p33,2015,43834,1.9
upv_4,p9,2015,44101,0.5
upv_3,p33,2015,44191,0.9
upv_4,p9,2015,44473,0.5
upv_4,p9,2015,44479,0.5
upv_4,p10,2015,44489,0.9
upv_4,p10,2015,44490,0.9
upv_5,p10,2015,44491,0.9
upv_4,p9,2015,44846,0.4
upv_4,p9,2015,44851,0.5
upv_4,p9,2015,44858,0.5
upv_4,p9,2015,45619,1.0
upv_4,p9,2015,45621,0.9
upv_4,p9,2015,45622,0.9
upv_4,p9,2015,46378,1.0
upv_4,p9,2015,47889,0.9
upv_4,p34,2015,48012,1.5
upv_4,p9,2015,48267,0.8
upv_4,p34,2015,51043,1.0
upv_4,p34,2015,52183,6.7
upv_5,p13,2015,52869,10.0
upv_2,p97,2015,55020,1.0
upv_1,p97,2015,56537,0.5
upv_2,p97,2015,56917,0.5
upv_2,p97,2015,57680,1.2
upv_5,p28,2015,60492,3.0
upv_5,p29,2015,63175,3.7
upv_5,p10,2015,63512,21.0
upv_5,p28,2015,65432,0.1
upv_5,p28,2015,65433,0.4
upv_5,p28,2015,65812,0.1
upv_5,p30,2015,70379,3.0
upv_4,p101,2015,89992,25.0
upv_2,p1,2016,9166,0.5
upv_1,p80,2016,36731,9.0
upv_1,p122,2016,37579,3.0
upv_4,p9,2016,38386,1.0
upv_1,p122,2016,38715,0.9
upv_4,p9,2016,39152,0.9
upv_4,p9,2016,39908,1.1
upv_4,p9,2016,40290,0.9
upv_4,p9,2016,40291,2.0
upv_4,p9,2016,40298,3.0
upv_4,p9,2016,40670,1.0
upv_2,p126,2016,41001,2.3
upv_4,p9,2016,41059,1.0
upv_4,p9,2016,41430,0.9
upv_4,p9,2016,41824,0.3
upv_4,p9,2016,42200,0.3
upv_4,p9,2016,42201,0.3
upv_4,p9,2016,42578,0.3
upv_4,p9,2016,42956,0.4
upv_4,p33,2016,43075,1.5
upv_4,p9,2016,43337,0.9
upv_3,p33,2016,43432,0.4
upv_4,p9,2016,43711,0.4
upv_4,p9,2016,43718,0.5
upv_4,p33,2016,43834,1.9
upv_4,p9,2016,44101,0.5
upv_3,p33,2016,44191,0.9
upv_4,p9,2016,44473,0.5
upv_4,p9,2016,44479,0.5
upv_4,p10,2016,44489,0.9
upv_4,p10,2016,44490,0.9
upv_5,p10,2016,44491,0.9
upv_4,p9,2016,44846,0.4
upv_4,p9,2016,44851,0.5
upv_4,p9,2016,44858,0.5
upv_4,p9,2016,45619,1.0
upv_4,p9,2016,45621,0.9
upv_4,p9,2016,45622,0.9
upv_4,p9,2016,46378,1.0
upv_4,p9,2016,47889,0.9
upv_4,p34,2016,48012,1.5
upv_4,p9,2016,48267,0.8
upv_4,p34,2016,51043,1.0
upv_4,p34,2016,52183,6.7
upv_5,p13,2016,52869,10.0
upv_2,p97,2016,55020,1.0
upv_1,p97,2016,56537,0.5
upv_2,p97,2016,56917,0.5
upv_2,p97,2016,57680,1.2
upv_5,p28,2016,60492,3.0
upv_5,p29,2016,63175,3.7
upv_5,p10,2016,63512,21.0
upv_5,p30,2016,70379,3.0
upv_4,p101,2016,89992,25.0
upv_2,p1,2017,9166,0.5
upv_1,p80,2017,36731,9.0
upv_1,p122,2017,37579,3.0
upv_4,p9,2017,38386,1.0
upv_1,p122,2017,38715,0.9
upv_4,p9,2017,39152,0.9
upv_4,p9,2017,39908,1.1
upv_4,p9,2017,40290,0.9
upv_4,p9,2017,40291,2.0
upv_4,p9,2017,40298,3.0
upv_4,p9,2017,40670,1.0
upv_2,p126,2017,41001,2.3
upv_4,p9,2017,41059,1.0
upv_4,p9,2017,41430,0.9
upv_4,p9,2017,41824,0.3
upv_4,p9,2017,42200,0.3
upv_4,p9,2017,42201,0.3
upv_4,p9,2017,42578,0.3
upv_4,p9,2017,42956,0.4
upv_4,p33,2017,43075,1.5
upv_4,p9,2017,43337,0.9
upv_3,p33,2017,43432,0.4
upv_4,p9,2017,43711,0.4
upv_4,p9,2017,43718,0.5
upv_4,p33,2017,43834,1.9
upv_4,p9,2017,44101,0.5
upv_3,p33,2017,44191,0.9
upv_4,p9,2017,44473,0.5
upv_4,p9,2017,44479,0.5
upv_4,p10,2017,44489,0.9
upv_4,p10,2017,44490,0.9
upv_5,p10,2017,44491,0.9
upv_4,p9,2017,44846,0.4
upv_4,p9,2017,44851,0.5
upv_4,p9,2017,44858,0.5
upv_4,p9,2017,45619,1.0
upv_4,p9,2017,45621,0.9
upv_4,p9,2017,45622,0.9
upv_4,p9,2017,46378,1.0
upv_4,p9,2017,47889,0.9
upv_4,p34,2017,48012,1.5
upv_4,p9,2017,48267,0.8
upv_4,p34,2017,51043,1.0
upv_4,p34,2017,52183,6.7
upv_5,p13,2017,52869,10.0
upv_2,p97,2017,55020,1.0
upv_1,p97,2017,56537,0.5
upv_2,p97,2017,56917,0.5
upv_2,p97,2017,57680,1.2
upv_5,p28,2017,60492,3.0
upv_5,p29,2017,63175,3.7
upv_5,p10,2017,63512,21.0
upv_5,p30,2017,70379,3.0
upv_4,p101,2017,89992,25.0
upv_2,p1,2018,9166,0.5
upv_1,p80,2018,36731,9.0
upv_1,p122,2018,37579,3.0
upv_4,p9,2018,38386,1.0
upv_1,p122,2018,38715,0.9
upv_4,p9,2018,39152,0.9
upv_4,p9,2018,39908,1.1
upv_4,p9,2018,40290,0.9
upv_4,p9,2018,40291,2.0
upv_4,p9,2018,40298,3.0
upv_4,p9,2018,40670,1.0
upv_2,p126,2018,41001,2.3
upv_4,p9,2018,41059,1.0
upv_4,p9,2018,41430,0.9
upv_4,p9,2018,41824,0.3
upv_4,p9,2018,42200,0.3
upv_4,p9,2018,42201,0.3
upv_4,p9,2018,42578,0.3
upv_4,p9,2018,42956,0.4
upv_4,p33,2018,43075,1.5
upv_4,p9,2018,43337,0.9
upv_3,p33,2018,43432,0.4
upv_4,p9,2018,43711,0.4
upv_4,p9,2018,43718,0.5
upv_4,p33,2018,43834,1.9
upv_4,p9,2018,44101,0.5
upv_3,p33,2018,44191,0.9
upv_4,p9,2018,44473,0.5
upv_4,p9,2018,44479,0.5
upv_4,p10,2018,44489,0.9
upv_4,p10,2018,44490,0.9
upv_5,p10,2018,44491,0.9
upv_4,p9,2018,44846,0.4
upv_4,p9,2018,44851,0.5
upv_4,p9,2018,44858,0.5
upv_4,p9,2018,45619,1.0
upv_4,p9,2018,45621,0.9
upv_4,p9,2018,45622,0.9
upv_4,p9,2018,46378,1.0
upv_4,p9,2018,47889,0.9
upv_4,p34,2018,48012,1.5
upv_4,p9,2018,48267,0.8
upv_4,p34,2018,51043,1.0
upv_4,p34,2018,52183,6.7
upv_5,p13,2018,52869,10.0
upv_2,p97,2018,55020,1.0
upv_1,p97,2018,56537,0.5
upv_2,p97,2018,56917,0.5
upv_2,p97,2018,57680,1.2
upv_5,p28,2018,60492,3.0
upv_5,p29,2018,63175,3.7
upv_5,p10,2018,63512,21.0
upv_5,p30,2018,70379,3.0
upv_4,p101,2018,89992,25.0
upv_2,p1,2019,9166,0.5
upv_1,p80,2019,36731,9.0
upv_1,p122,2019,37579,3.0
upv_4,p9,2019,38386,1.0
upv_1,p122,2019,38715,0.9
upv_4,p9,2019,39152,0.9
upv_4,p9,2019,39908,1.1
upv_4,p9,2019,40290,0.9
upv_4,p9,2019,40291,2.0
upv_4,p9,2019,40298,3.0
upv_4,p9,2019,40670,1.0
upv_2,p126,2019,41001,2.3
upv_4,p9,2019,41059,1.0
upv_4,p9,2019,41430,0.9
upv_4,p9,2019,41824,0.3
upv_4,p9,2019,42200,0.3
upv_4,p9,2019,42201,0.3
upv_4,p9,2019,42578,0.3
upv_4,p9,2019,42956,0.4
upv_4,p33,2019,43075,1.5
upv_4,p9,2019,43337,0.9
upv_3,p33,2019,43432,0.4
upv_4,p9,2019,43711,0.4
upv_4,p9,2019,43718,0.5
upv_4,p33,2019,43834,1.9
upv_4,p9,2019,44101,0.5
upv_3,p33,2019,44191,0.9
upv_4,p9,2019,44473,0.5
upv_4,p9,2019,44479,0.5
upv_4,p10,2019,44489,0.9
upv_4,p10,2019,44490,0.9
upv_5,p10,2019,44491,0.9
upv_4,p9,2019,44846,0.4
upv_4,p9,2019,44851,0.5
upv_4,p9,2019,44858,0.5
upv_4,p9,2019,45619,1.0
upv_4,p9,2019,45621,0.9
upv_4,p9,2019,45622,0.9
upv_4,p9,2019,46378,1.0
upv_4,p9,2019,47889,0.9
upv_4,p34,2019,48012,1.5
upv_4,p9,2019,48267,0.8
upv_4,p34,2019,51043,1.0
upv_4,p34,2019,52183,6.7
upv_5,p13,2019,52869,10.0
upv_2,p97,2019,55020,1.0
upv_1,p97,2019,56537,0.5
upv_2,p97,2019,56917,0.5
upv_2,p97,2019,57680,1.2
upv_5,p28,2019,60492,3.0
upv_5,p29,2019,63175,3.7
upv_5,p10,2019,63512,21.0
upv_5,p30,2019,70379,3.0
upv_4,p101,2019,89992,25.0
upv_2,p1,2020,9166,0.5
upv_1,p80,2020,36731,9.0
upv_1,p122,2020,37579,3.0
upv_4,p9,2020,38386,1.0
upv_1,p122,2020,38715,0.9
upv_4,p9,2020,39152,0.9
upv_4,p9,2020,39908,1.1
upv_4,p9,2020,40290,0.9
upv_4,p9,2020,40291,2.0
upv_4,p9,2020,40298,3.0
upv_4,p9,2020,40670,1.0
upv_2,p126,2020,41001,2.3
upv_4,p9,2020,41059,1.0
upv_4,p9,2020,41430,0.9
upv_4,p9,2020,41824,0.3
upv_4,p9,2020,42200,0.3
upv_4,p9,2020,42201,0.3
upv_4,p9,2020,42578,0.3
upv_4,p9,2020,42956,0.4
upv_4,p33,2020,43075,1.5
upv_4,p9,2020,43337,0.9
upv_3,p33,2020,43432,0.4
upv_4,p9,2020,43711,0.4
upv_4,p9,2020,43718,0.5
upv_4,p33,2020,43834,1.9
upv_4,p9,2020,44101,0.5
upv_3,p33,2020,44191,0.9
upv_4,p9,2020,44473,0.5
upv_4,p9,2020,44479,0.5
upv_4,p10,2020,44489,0.9
upv_4,p10,2020,44490,0.9
upv_5,p10,2020,44491,0.9
upv_4,p9,2020,44846,0.4
upv_4,p9,2020,44851,0.5
upv_4,p9,2020,44858,0.5
upv_4,p9,2020,45619,1.0
upv_4,p9,2020,45621,0.9
upv_4,p9,2020,45622,0.9
upv_4,p9,2020,46378,1.0
upv_4,p9,2020,47889,0.9
upv_4,p34,2020,48012,1.5
upv_4,p9,2020,48267,0.8
upv_4,p34,2020,51043,1.0
upv_4,p34,2020,52183,6.7
upv_5,p13,2020,52869,10.0
upv_2,p97,2020,55020,1.0
upv_1,p97,2020,56537,0.5
upv_2,p97,2020,56917,0.5
upv_2,p97,2020,57680,1.2
upv_5,p28,2020,60492,3.0
upv_5,p29,2020,63175,3.7
upv_5,p10,2020,63512,21.0
upv_5,p30,2020,70379,3.0
upv_4,p101,2020,89992,25.0
upv_2,p1,2021,9166,0.5
upv_1,p80,2021,36731,9.0
upv_1,p122,2021,37579,3.0
upv_4,p9,2021,38386,1.0
upv_1,p122,2021,38715,0.9
upv_4,p9,2021,39152,0.9
upv_4,p9,2021,39908,1.1
upv_4,p9,2021,40290,0.9
upv_4,p9,2021,40291,2.0
upv_4,p9,2021,40298,3.0
upv_4,p9,2021,40670,1.0
upv_2,p126,2021,41001,2.3
upv_4,p9,2021,41059,1.0
upv_4,p9,2021,41430,0.9
upv_4,p9,2021,41824,0.3
upv_4,p9,2021,42200,0.3
upv_4,p9,2021,42201,0.3
upv_4,p9,2021,42578,0.3
upv_4,p9,2021,42956,0.4
upv_4,p33,2021,43075,1.5
upv_4,p9,2021,43337,0.9
upv_3,p33,2021,43432,0.4
upv_4,p9,2021,43711,0.4
upv_4,p9,2021,43718,0.5
upv_4,p33,2021,43834,1.9
upv_4,p9,2021,44101,0.5
upv_3,p33,2021,44191,0.9
upv_4,p9,2021,44473,0.5
upv_4,p9,2021,44479,0.5
upv_4,p10,2021,44489,0.9
upv_4,p10,2021,44490,0.9
upv_5,p10,2021,44491,0.9
upv_4,p9,2021,44846,0.4
upv_4,p9,2021,44851,0.5
upv_4,p9,2021,44858,0.5
upv_4,p9,2021,45619,1.0
upv_4,p9,2021,45621,0.9
upv_4,p9,2021,45622,0.9
upv_4,p9,2021,46378,1.0
upv_4,p9,2021,47889,0.9
upv_4,p34,2021,48012,1.5
upv_4,p9,2021,48267,0.8
upv_4,p34,2021,51043,1.0
upv_4,p34,2021,52183,6.7
upv_5,p13,2021,52869,10.0
upv_2,p97,2021,55020,1.0
upv_1,p97,2021,56537,0.5
upv_2,p97,2021,56917,0.5
upv_2,p97,2021,57680,1.2
upv_5,p28,2021,60492,3.0
upv_5,p29,2021,63175,3.7
upv_5,p10,2021,63512,21.0
upv_5,p30,2021,70379,3.0
upv_4,p101,2021,89992,25.0
upv_2,p1,2022,9166,0.5
upv_1,p80,2022,36731,9.0
upv_1,p122,2022,37579,3.0
upv_4,p9,2022,38386,1.0
upv_1,p122,2022,38715,0.9
upv_4,p9,2022,39152,0.9
upv_4,p9,2022,39908,1.1
upv_4,p9,2022,40290,0.9
upv_4,p9,2022,40291,2.0
upv_4,p9,2022,40298,3.0
upv_4,p9,2022,40670,1.0
upv_2,p126,2022,41001,2.3
upv_4,p9,2022,41059,1.0
upv_4,p9,2022,41430,0.9
upv_4,p9,2022,41824,0.3
upv_4,p9,2022,42200,0.3
upv_4,p9,2022,42201,0.3
upv_4,p9,2022,42578,0.3
upv_4,p9,2022,42956,0.4
upv_4,p33,2022,43075,1.5
upv_4,p9,2022,43337,0.9
upv_3,p33,2022,43432,0.4
upv_4,p9,2022,43711,0.4
upv_4,p9,2022,43718,0.5
upv_4,p33,2022,43834,1.9
upv_4,p9,2022,44101,0.5
upv_3,p33,2022,44191,0.9
upv_4,p9,2022,44473,0.5
upv_4,p9,2022,44479,0.5
upv_4,p10,2022,44489,0.9
upv_4,p10,2022,44490,0.9
upv_5,p10,2022,44491,0.9
upv_4,p9,2022,44846,0.4
upv_4,p9,2022,44851,0.5
upv_4,p9,2022,44858,0.5
upv_4,p9,2022,45619,1.0
upv_4,p9,2022,45621,0.9
upv_4,p9,2022,45622,0.9
upv_4,p9,2022,46378,1.0
upv_4,p9,2022,47889,0.9
upv_4,p34,2022,48012,1.5
upv_4,p9,2022,48267,0.8
upv_4,p34,2022,51043,1.0
upv_4,p34,2022,52183,6.7
upv_5,p13,2022,52869,10.0
upv_2,p97,2022,55020,1.0
upv_1,p97,2022,56537,0.5
upv_2,p97,2022,56917,0.5
upv_2,p97,2022,57680,1.2
upv_5,p28,2022,60492,3.0
upv_5,p29,2022,63175,3.7
upv_5,p10,2022,63512,21.0
upv_5,p30,2022,70379,3.0
upv_4,p101,2022,89992,25.0
upv_2,p1,2023,9166,0.5
upv_1,p80,2023,36731,9.0
upv_1,p122,2023,37579,3.0
upv_4,p9,2023,38386,1.0
upv_1,p122,2023,38715,0.9
upv_4,p9,2023,39152,0.9
upv_4,p9,2023,39908,1.1
upv_4,p9,2023,40290,0.9
upv_4,p9,2023,40291,2.0
upv_4,p9,2023,40298,3.0
upv_4,p9,2023,40670,1.0
upv_2,p126,2023,41001,2.3
upv_4,p9,2023,41059,1.0
upv_4,p9,2023,41430,0.9
upv_4,p9,2023,41824,0.3
upv_4,p9,2023,42200,0.3
upv_4,p9,2023,42201,0.3
upv_4,p9,2023,42578,0.3
upv_4,p9,2023,42956,0.4
upv_4,p33,2023,43075,1.5
upv_4,p9,2023,43337,0.9
upv_3,p33,2023,43432,0.4
upv_4,p9,2023,43711,0.4
upv_4,p9,2023,43718,0.5
upv_4,p33,2023,43834,1.9
upv_4,p9,2023,44101,0.5
upv_3,p33,2023,44191,0.9
upv_4,p9,2023,44473,0.5
upv_4,p9,2023,44479,0.5
upv_4,p10,2023,44489,0.9
upv_4,p10,2023,44490,0.9
upv_5,p10,2023,44491,0.9
upv_4,p9,2023,44846,0.4
upv_4,p9,2023,44851,0.5
upv_4,p9,2023,44858,0.5
upv_4,p9,2023,45619,1.0
upv_4,p9,2023,45621,0.9
upv_4,p9,2023,45622,0.9
upv_4,p9,2023,46378,1.0
