region,year,capacity
p18007,2016,150.0
p19003,2016,48.3
p19029,2016,1.7
p19083,2016,3.0
p19093,2016,147.2
p19141,2016,170.6
p19143,2016,79.7
p19161,2016,153.9
p19169,2016,3.0
p20025,2016,108.0
p20031,2016,199.0
p20119,2016,92.0
p20131,2016,72.0
p20151,2016,408.3
p23009,2016,90.9
p23019,2016,9.1
p23025,2016,186.0
p25027,2016,7.9
p26039,2016,29.4
p26135,2016,50.0
p27033,2016,120.0
p27105,2016,13.0
p27145,2016,78.0
p27165,2016,80.0
p29063,2016,195.8
p30099,2016,25.0
p31003,2016,35.8
p31035,2016,1.7
p31089,2016,400.0
p33007,2016,12.1
p35041,2016,50.0
p36033,2016,77.7
p37029,2016,52.0
p37139,2016,102.0
p37143,2016,54.0
p38041,2016,150.0
p38059,2016,104.0
p38089,2016,150.0
p38093,2016,195.0
p39125,2016,52.8
p40003,2016,3.0
p40007,2016,120.0
p40011,2016,208.0
p40045,2016,51.0
p40051,2016,195.9
p40053,2016,248.0
p40071,2016,60.0
p40083,2016,90.0
p40103,2016,42.0
p40113,2016,208.8
p40137,2016,162.0
p40139,2016,18.0
p40153,2016,174.0
p41061,2016,10.0
p42057,2016,38.3
p48065,2016,200.0
p48097,2016,125.0
p48107,2016,216.0
p48125,2016,41.0
p48129,2016,174.0
p48153,2016,300.0
p48215,2016,250.0
p48227,2016,120.0
p48357,2016,60.0
p48369,2016,230.4
p48427,2016,200.0
p48447,2016,230.0
p48479,2016,200.0
p48487,2016,230.0
p49037,2016,62.1
p49045,2016,1.7
p54027,2016,36.0
p54077,2016,13.0
p54093,2016,54.0
p56009,2016,80.0
p06019,2017,1.9
p06069,2017,1.9
p06073,2017,143.0
p06099,2017,46.0
p08099,2017,75.0
p17039,2017,56.0
p17107,2017,54.0
p17115,2017,168.0
p17183,2017,0.1
p18073,2017,100.0
p18075,2017,119.7
p19015,2017,175.6
p19029,2017,1.8
p19157,2017,3.0
p19159,2017,1.8
p19169,2017,21.0
p19173,2017,1.8
p20025,2017,200.0
p20057,2017,310.6
p20069,2017,148.2
p23017,2017,22.8
p26001,2017,74.5
p26017,2017,22.0
p26069,2017,30.0
p26119,2017,74.5
p26129,2017,48.0
p27081,2017,200.0
p29005,2017,300.0
p31037,2017,2.3
p31053,2017,40.9
p31129,2017,89.7
p31141,2017,4.6
p31185,2017,1.7
p35009,2017,324.3
p35025,2017,29.9
p35057,2017,298.0
p38061,2017,150.0
p38065,2017,99.3
p39101,2017,66.0
p40011,2017,99.1
p40053,2017,154.5
p41001,2017,40.0
p41045,2017,10.0
p48069,2017,163.0
p48143,2017,100.5
p48153,2017,201.6
p48207,2017,250.0
p48261,2017,95.3
p48273,2017,57.0
p48355,2017,192.0
p48369,2017,276.0
p48415,2017,408.4
p48465,2017,149.3
p48489,2017,228.0
p50003,2017,30.0
p55065,2017,98.0
p06019,2018,2.8
p06053,2018,1.8
p06065,2018,1.9
p06069,2018,1.8
p06079,2018,43.2
p06083,2018,135.6
p06111,2018,14.7
p08039,2018,420.0
p08073,2018,162.3
p17011,2018,212.0
p17073,2018,54.0
p17095,2018,65.0
p18181,2018,200.4
p19001,2018,352.0
p19073,2018,175.6
p19075,2018,90.8
p19077,2018,103.5
p19123,2018,174.6
p19131,2018,144.0
p19157,2018,204.6
p19195,2018,55.2
p20151,2018,243.5
p26057,2018,44.0
p27111,2018,2.0
p27173,2018,44.6
p30059,2018,5.4
p30097,2018,104.7
p30107,2018,2.7
p30111,2018,1.6
p31003,2018,202.5
p31059,2018,4.6
p31105,2018,30.0
p31143,2018,2.5
p31185,2018,2.3
p35011,2018,50.9
p36049,2018,79.9
p36075,2018,78.4
p38001,2018,48.0
p38049,2018,100.0
p39021,2018,42.0
p39023,2018,1.5
p39047,2018,1.5
p39097,2018,1.5
p39101,2018,22.0
p39175,2018,36.0
p40015,2018,130.0
p40043,2018,54.6
p40047,2018,353.3
p40073,2018,120.0
p40083,2018,60.0
p40103,2018,227.1
p40113,2018,30.0
p40117,2018,54.0
p40153,2018,144.0
p46015,2018,40.0
p48017,2018,148.4
p48079,2018,150.0
p48093,2018,56.0
p48095,2018,96.0
p48107,2018,80.0
p48173,2018,196.7
p48261,2018,201.0
p48305,2018,300.0
p48307,2018,160.0
p48327,2018,52.4
p48333,2018,144.0
p48383,2018,300.0
p06037,2019,48.0
p06053,2019,1.8
p06111,2019,83.1
p08071,2019,59.4
p17011,2019,194.3
p17021,2019,54.0
p17167,2019,131.0
p17203,2019,205.2
p19001,2019,234.0
p19035,2019,200.0
p19041,2019,156.0
p19059,2019,143.3
p19089,2019,15.3
p19093,2019,202.4
p19157,2019,314.7
p19175,2019,164.8
p20001,2019,150.0
p20003,2019,49.3
p20113,2019,89.3
p20115,2019,210.0
p20193,2019,275.6
p25003,2019,7.3
p25011,2019,2.3
p26057,2019,285.2
p27117,2019,100.0
p31039,2019,2.5
p31051,2019,318.1
p31139,2019,160.0
p33011,2019,28.8
p35009,2019,220.5
p38029,2019,200.0
p38059,2019,106.7
p40127,2019,100.0
p41021,2019,200.0
p42105,2019,90.0
p46011,2019,97.4
p46025,2019,200.0
p46051,2019,200.1
p48007,2019,108.0
p48023,2019,30.2
p48025,2019,139.1
p48033,2019,158.0
p48105,2019,300.0
p48117,2019,12.1
p48155,2019,350.3
p48189,2019,478.0
p48197,2019,200.2
p48235,2019,315.9
p48273,2019,226.1
p48297,2019,108.0
p48359,2019,198.0
p48391,2019,54.9
p48409,2019,60.0
p48413,2019,126.0
p48427,2019,434.0
p48451,2019,60.0
p48479,2019,300.0
p48487,2019,283.2
p48505,2019,3.6
p04015,2020,350.0
p08017,2020,417.1
p08063,2020,359.0
p17011,2020,79.0
p17041,2020,180.0
p17045,2020,22.0
p17053,2020,60.0
p17071,2020,6.0
p17107,2020,202.0
p17109,2020,84.0
p17113,2020,190.0
p17123,2020,150.0
p17167,2020,65.0
p17187,2020,60.0
p18003,2020,60.0
p18075,2020,130.0
p18171,2020,398.6
p18181,2020,102.0
p19063,2020,90.0
p19067,2020,7.5
p19069,2020,141.3
p19077,2020,60.0
p19081,2020,42.0
p19095,2020,204.0
p19109,2020,152.2
p19143,2020,1.8
p19147,2020,250.0
p19157,2020,48.5
p19161,2020,130.9
p19173,2020,112.4
p19189,2020,199.8
p19197,2020,60.0
p20111,2020,20.1
p20131,2020,300.0
p20139,2020,180.0
p20193,2020,195.8
p23009,2020,72.6
p26057,2020,216.6
p26117,2020,102.0
p26157,2020,130.0
p27047,2020,2.5
p27081,2020,200.0
p27105,2020,255.0
p27125,2020,4.6
p29005,2020,236.5
p29011,2020,145.5
p29147,2020,242.0
p29197,2020,99.0
p30013,2020,26.0
p30045,2020,54.0
p31105,2020,21.7
p31139,2020,32.0
p31151,2020,165.0
p31179,2020,198.0
p35041,2020,522.0
p38013,2020,199.4
p38021,2020,150.0
p38051,2020,150.0
p39125,2020,65.1
p40003,2020,96.0
p40007,2020,200.0
p40047,2020,264.2
p40059,2020,82.4
p40069,2020,303.5
p40103,2020,138.0
p40153,2020,66.0
p41049,2020,340.0
p46019,2020,103.5
p46029,2020,126.0
p46051,2020,74.6
p46069,2020,250.2
p46135,2020,220.0
p48003,2020,160.7
p48145,2020,66.0
p48261,2020,142.6
p48263,2020,250.0
p48275,2020,242.8
p48293,2020,180.0
p48307,2020,180.0
p48309,2020,54.0
p48321,2020,151.2
p48353,2020,418.9
p48427,2020,50.4
p48505,2020,201.6
p53001,2020,144.0
p53067,2020,136.8
p54067,2020,56.2
p56001,2020,23.0
p56007,2020,250.9
p56009,2020,531.8
p56021,2020,405.5
p06001,2021,46.2
p06019,2021,14.4
p06029,2021,49.2
p06031,2021,60.2
p06065,2021,61.2
p06073,2021,46.8
p06083,2021,61.8
p06085,2021,10.0
p08017,2021,36.0
p08063,2021,68.0
p08075,2021,205.0
p17019,2021,1.98
p17039,2021,47.82
p17053,2021,24.0
p17113,2021,138.0
p17123,2021,93.0
p17125,2021,54.0
p17137,2021,68.0
p17147,2021,48.0
p17167,2021,234.0
p17179,2021,131.0
p18135,2021,200.0
p18181,2021,302.4
p19003,2021,62.1
p19007,2021,7.9
p19055,2021,54.0
p19161,2021,80.0
p19175,2021,192.0
p20011,2021,117.66
p20025,2021,63.6
p20057,2021,234.0
p20095,2021,128.0
p20117,2021,228.0
p20119,2021,198.8
p20131,2021,72.6
p20133,2021,374.14
p23017,2021,15.3
p26057,2021,23.5
p26059,2021,96.0
p26073,2021,312.0
p26091,2021,54.0
p26107,2021,48.0
p27047,2021,200.0
p27081,2021,200.0
p29005,2021,299.0
p29057,2021,72.0
p29097,2021,37.6
p29109,2021,36.0
p30009,2021,239.8
p31151,2021,135.0
p31181,2021,250.7
p35003,2021,100.0
p35025,2021,249.8
p35027,2021,94.0
p35057,2021,1264.2
p36013,2021,124.0
p36049,2021,79.7
p38105,2021,298.8
p39065,2021,189.8
p39091,2021,60.0
p40019,2021,140.0
p40047,2021,120.0
p40071,2021,351.8
p40093,2021,168.0
p40099,2021,118.3
p40151,2021,199.0
p46039,2021,454.0
p46051,2021,153.6
p48059,2021,293.3
p48061,2021,120.0
p48081,2021,525.0
p48097,2021,180.1
p48105,2021,500.6
p48215,2021,168.0
p48217,2021,114.0
p48275,2021,225.6
p48293,2021,186.0
p48305,2021,341.8
p48353,2021,182.4
p48415,2021,242.5
p48461,2021,499.5
p48489,2021,623.1
p48505,2021,209.4
p56007,2021,503.2
p06053,2022,2.8
p06065,2022,70.9
p06069,2022,2.8
p06083,2022,95.5
p08123,2022,145.0
p17039,2022,120.0
p17075,2022,121.3
p17107,2022,48.0
p17147,2022,32.5
p19009,2022,200.0
p19015,2022,224.4
p19055,2022,7.9
p19109,2022,270.0
p19149,2022,202.7
p20037,2022,197.4
p23029,2022,20.0
p26041,2022,72.8
p26057,2022,93.0
p26063,2022,112.1
p26111,2022,132.0
p27081,2022,50.0
p27117,2022,120.0
p27133,2022,110.0
p29087,2022,2.8
p30087,2022,365.5
p31003,2022,300.0
p31147,2022,2.8
p31179,2022,298.0
p35019,2022,145.0
p36007,2022,78.0
p36009,2022,54.0
p36013,2022,53.2
p36025,2022,33.8
p36049,2022,106.0
p40011,2022,150.0
p40015,2022,234.0
p40017,2022,180.0
p40031,2022,69.6
p40073,2022,609.0
p40083,2022,60.0
p40139,2022,160.0
p41055,2022,201.3
p41061,2022,8.0
p42009,2022,30.0
p42111,2022,49.9
p48025,2022,261.6
p48049,2022,60.9
p48083,2022,142.0
p48095,2022,491.6
p48133,2022,60.0
p48161,2022,102.0
p48173,2022,301.3
p48195,2022,802.0
p48207,2022,301.0
p48249,2022,36.0
p48255,2022,60.0
p48275,2022,336.0
p48293,2022,83.2
p48329,2022,162.1
p48333,2022,499.2
p48349,2022,114.0
p48351,2022,209.0
p48383,2022,171.8
p48391,2022,388.0
p48403,2022,184.0
p48409,2022,164.2
p48421,2022,65.0
p48447,2022,350.2
p48487,2022,366.6
p48489,2022,301.0
p48503,2022,500.0
p54057,2022,115.0
p55043,2022,61.6
p55049,2022,30.0
p04001,2023,34.2
p04012,2023,41.5
p06065,2023,54.0
p06077,2023,80.0
p06099,2023,17.0
p08099,2023,54.0
p08125,2023,25.0
p16011,2023,160.0
p17075,2023,108.3
p17091,2023,54.0
p17175,2023,105.5
p17183,2023,571.3
p17203,2023,400.0
p19045,2023,400.4
p19097,2023,24.0
p20011,2023,144.0
p20023,2023,120.0
p20037,2023,388.0
p20079,2023,68.0
p20107,2023,36.0
p20115,2023,132.0
p20121,2023,36.0
p22115,2023,294.0
p26063,2023,393.1
p26151,2023,144.0
p27031,2023,100.0
p30107,2023,80.0
p35031,2023,204.0
p36003,2023,126.0
p36009,2023,108.0
p36015,2023,48.0
p36019,2023,143.5
p36025,2023,67.2
p36043,2023,7.2
p36053,2023,36.0
p36065,2023,4.8
p36069,2023,48.0
p36091,2023,16.0
p36097,2023,24.0
p36101,2023,326.7
p36113,2023,267.0
p36121,2023,193.2
p38051,2023,252.0
p38053,2023,156.0
p38057,2023,150.0
p38087,2023,102.8
p39059,2023,1.5
p39067,2023,1.5
p39107,2023,200.0
p39121,2023,1.5
p40011,2023,45.5
p40015,2023,213.5
p40051,2023,60.0
p40075,2023,27.5
p40079,2023,210.0
p40089,2023,341.7
p40103,2023,60.0
p40119,2023,96.0
p42013,2023,60.0
p42027,2023,27.6
p46063,2023,52.2
p46083,2023,200.0
p48033,2023,54.0
p48069,2023,300.0
p48107,2023,324.0
p48153,2023,96.0
p48241,2023,425.0
p48335,2023,90.0
p48351,2023,1073.0
p48403,2023,572.2
p48415,2023,216.0
p48419,2023,102.0
p48431,2023,150.0
p55029,2023,91.6
p04001,2024,163.0
p06019,2024,15.5
p06065,2024,27.0
p08049,2024,96.0
p08059,2024,60.0
p08093,2024,25.0
p16007,2024,156.0
p16081,2024,4.0
p17009,2024,24.4
p17013,2024,30.0
p17107,2024,54.0
p17125,2024,60.0
p17129,2024,54.0
p17167,2024,32.0
p19027,2024,246.0
p19047,2024,54.0
p27033,2024,400.0
p27039,2024,260.0
p28057,2024,76.5
p28141,2024,108.0
p30083,2024,100.0
p30095,2024,170.0
p30097,2024,50.0
p30107,2024,80.0
p31119,2024,396.9
p31151,2024,73.4
p36031,2024,2.4
p36091,2024,9.6
p38023,2024,80.0
p40113,2024,200.0
p48069,2024,288.0
p48241,2024,140.0
p53025,2024,126.0
p56001,2024,833.8
p56007,2024,280.0
p25003,2025,36.0
p30011,2025,160.0
p30025,2025,60.0
p36083,2025,172.0
p36115,2025,90.0
p48011,2025,500.0
p50003,2025,42.0
p56007,2025,1500.0
p36019,2026,168.0
p36113,2026,38.7
p36115,2026,84.0
p56007,2026,1500.0
p56011,2027,218.0
p56015,2027,376.0
p56021,2027,246.0
p56027,2027,420.0
p56045,2027,240.0
p31165,2028,204.0
p46047,2028,186.0
p46103,2028,102.0
p56015,2028,54.0
p56027,2028,204.0
p56011,2029,48.0
p56015,2029,456.0
p56027,2029,246.0
