*tech,region,year,sc_point_gid,capacity
wind-ons_9,p38015,2010,16126,18.0
wind-ons_9,p38003,2010,16143,148.5
wind-ons_9,p38015,2010,16505,31.5
wind-ons_8,p38003,2010,16522,48.0
wind-ons_8,p27027,2010,16532,0.931
wind-ons_8,p27027,2010,16910,0.7
wind-ons_8,p27027,2010,16912,0.969
wind-ons_8,p27027,2010,17290,0.7
wind-ons_7,p23027,2010,17465,4.5
wind-ons_6,p41001,2010,18295,100.7
wind-ons_10,p30025,2010,18763,30.0
wind-ons_7,p36033,2010,18954,100.5
wind-ons_9,p36019,2010,18956,81.0
wind-ons_8,p36019,2010,18957,97.5
wind-ons_9,p23013,2010,18988,4.5
wind-ons_9,p36033,2010,19335,106.5
wind-ons_10,p38021,2010,19556,61.5
wind-ons_9,p26031,2010,20026,1.8
wind-ons_9,p38021,2010,20696,180.0
wind-ons_9,p27149,2010,22235,0.4
wind-ons_6,p36049,2010,23507,45.5
wind-ons_5,p36049,2010,23508,30.55
wind-ons_5,p36049,2010,23888,68.5
wind-ons_5,p36049,2010,23889,16.5
wind-ons_8,p27067,2010,24140,2.0
wind-ons_8,p27067,2010,24141,2.0
wind-ons_8,p36049,2010,24268,68.5
wind-ons_5,p36049,2010,24269,16.5
wind-ons_10,p33019,2010,24291,24.0
wind-ons_8,p36049,2010,24647,30.55
wind-ons_8,p36049,2010,24648,45.5
wind-ons_8,p27073,2010,24892,0.931
wind-ons_8,p27073,2010,24893,0.931
wind-ons_8,p27073,2010,24894,0.931
wind-ons_9,p27073,2010,24895,0.017
wind-ons_9,p55029,2010,24948,0.7
wind-ons_8,p27073,2010,25272,0.969
wind-ons_8,p27073,2010,25273,0.969
wind-ons_8,p27073,2010,25274,0.931
wind-ons_9,p27073,2010,25275,0.931
wind-ons_9,p55061,2010,25329,0.7
wind-ons_9,p27173,2010,25652,0.969
wind-ons_8,p27173,2010,25653,0.969
wind-ons_9,p27173,2010,25654,0.969
wind-ons_9,p27173,2010,25655,0.969
wind-ons_9,p27173,2010,25656,0.931
wind-ons_9,p27173,2010,25657,0.931
wind-ons_10,p27173,2010,26032,8.4
wind-ons_9,p27173,2010,26033,2.95
wind-ons_8,p27173,2010,26034,0.969
wind-ons_9,p27173,2010,26035,0.969
wind-ons_9,p27173,2010,26036,0.969
wind-ons_9,p27173,2010,26037,0.931
wind-ons_9,p27173,2010,26038,0.017
wind-ons_9,p50025,2010,26187,5.2
wind-ons_9,p46069,2010,26392,40.5
wind-ons_9,p46059,2010,26394,25.0
wind-ons_10,p27081,2010,26413,8.85
wind-ons_9,p27083,2010,26414,1.9
wind-ons_8,p27083,2010,26415,1.683
wind-ons_9,p27083,2010,26416,0.969
wind-ons_9,p27173,2010,26417,0.969
wind-ons_9,p27173,2010,26418,0.931
wind-ons_9,p27127,2010,26419,0.017
wind-ons_8,p27127,2010,26420,1.7
wind-ons_8,p55009,2010,26466,0.1
wind-ons_9,p26113,2010,26484,59.0
wind-ons_6,p16039,2010,26665,21.0
wind-ons_6,p16039,2010,26666,21.0
wind-ons_10,p27083,2010,26794,2.8
wind-ons_9,p27083,2010,26795,2.1
wind-ons_9,p27083,2010,26796,2.1
wind-ons_9,p27083,2010,26797,0.969
wind-ons_9,p27127,2010,26798,0.931
wind-ons_9,p27127,2010,26799,0.017
wind-ons_8,p27127,2010,26800,1.7
wind-ons_8,p27131,2010,26813,1.6
wind-ons_9,p46011,2010,27171,50.4
wind-ons_10,p27081,2010,27172,103.5
wind-ons_10,p27083,2010,27174,3.9
wind-ons_10,p27083,2010,27175,4.2
wind-ons_9,p27083,2010,27176,4.2
wind-ons_9,p27083,2010,27177,1.3
wind-ons_9,p27127,2010,27178,0.931
wind-ons_9,p26063,2010,27259,52.8
wind-ons_9,p36053,2010,27308,30.0
wind-ons_9,p36053,2010,27309,34.5
wind-ons_8,p36053,2010,27310,11.5
wind-ons_9,p25023,2010,27342,1.8
wind-ons_6,p16019,2010,27450,64.5
wind-ons_10,p27081,2010,27552,150.0
wind-ons_10,p27081,2010,27553,21.9
wind-ons_10,p27083,2010,27554,2.0
wind-ons_10,p27083,2010,27555,2.1
wind-ons_10,p27083,2010,27556,4.2
wind-ons_9,p27083,2010,27557,1.683
wind-ons_9,p27127,2010,27558,0.969
wind-ons_9,p27127,2010,27559,0.931
wind-ons_8,p27127,2010,27560,0.017
wind-ons_9,p26063,2010,27640,69.0
wind-ons_7,p25003,2010,27705,1.7
wind-ons_5,p16047,2010,27809,18.9
wind-ons_5,p16047,2010,27810,10.5
wind-ons_9,p27117,2010,27933,49.5
wind-ons_9,p27117,2010,27934,103.5
wind-ons_10,p27101,2010,27935,2.0
wind-ons_10,p27101,2010,27936,2.0
wind-ons_10,p27101,2010,27937,1.683
wind-ons_9,p27033,2010,27940,0.05
wind-ons_5,p16039,2010,28187,10.5
wind-ons_10,p46073,2010,28297,51.0
wind-ons_9,p27117,2010,28312,5.2
wind-ons_9,p27117,2010,28313,51.0
wind-ons_10,p27101,2010,28316,2.0
wind-ons_10,p27101,2010,28317,1.683
wind-ons_10,p27033,2010,28318,0.931
wind-ons_10,p27033,2010,28319,49.95
wind-ons_10,p27033,2010,28320,0.9
wind-ons_9,p27039,2010,28335,8.0
wind-ons_9,p55039,2010,28365,145.2
wind-ons_8,p46015,2010,28673,1.3
wind-ons_9,p27117,2010,28692,2.0
wind-ons_9,p27101,2010,28695,85.5
wind-ons_9,p27101,2010,28696,10.4
wind-ons_9,p27101,2010,28697,2.0
wind-ons_9,p27033,2010,28698,1.3
wind-ons_10,p27033,2010,28699,1.0
wind-ons_10,p27033,2010,28700,15.6
wind-ons_10,p27033,2010,28701,1.2
wind-ons_10,p27165,2010,28702,0.02
wind-ons_9,p27039,2010,28715,32.0
wind-ons_9,p27039,2010,28716,3.0
wind-ons_8,p55039,2010,28744,0.1
wind-ons_8,p46015,2010,29053,1.3
wind-ons_9,p27117,2010,29073,9.2
wind-ons_9,p27101,2010,29074,205.5
wind-ons_10,p27101,2010,29075,12.0
wind-ons_10,p27101,2010,29076,2.0
wind-ons_9,p27101,2010,29077,2.0
wind-ons_9,p27033,2010,29078,1.3
wind-ons_9,p27033,2010,29079,1.3
wind-ons_9,p27033,2010,29080,0.9
wind-ons_10,p27165,2010,29082,19.98
wind-ons_9,p55039,2010,29124,30.0
wind-ons_9,p55039,2010,29125,67.7
wind-ons_7,p36029,2010,29188,20.0
wind-ons_8,p36121,2010,29191,112.0
wind-ons_10,p25023,2010,29244,1.5
wind-ons_9,p27133,2010,29452,2.0
wind-ons_9,p27133,2010,29453,2.0
wind-ons_9,p27105,2010,29457,1.5
wind-ons_9,p27105,2010,29458,2.0
wind-ons_9,p27063,2010,29459,2.0
wind-ons_9,p27063,2010,29460,1.0
wind-ons_10,p27063,2010,29461,99.0
wind-ons_10,p27091,2010,29462,100.5
wind-ons_9,p27091,2010,29465,0.9
wind-ons_9,p27099,2010,29476,100.5
wind-ons_9,p27099,2010,29477,100.7
wind-ons_9,p55027,2010,29504,99.0
wind-ons_9,p55039,2010,29505,0.1
wind-ons_8,p36121,2010,29572,6.6
wind-ons_9,p36121,2010,29573,126.0
wind-ons_8,p36069,2010,29578,37.5
wind-ons_9,p44005,2010,29621,1.5
wind-ons_8,p27133,2010,29834,2.0
wind-ons_10,p27105,2010,29837,1.5
wind-ons_10,p27105,2010,29838,2.0
wind-ons_9,p27063,2010,29839,8.4
wind-ons_10,p27063,2010,29841,0.9
wind-ons_9,p27091,2010,29844,2.1
wind-ons_9,p27091,2010,29845,0.9
wind-ons_9,p27043,2010,29846,1.3
wind-ons_9,p27043,2010,29847,1.3
wind-ons_9,p27099,2010,29856,100.5
wind-ons_9,p27099,2010,29857,98.9
wind-ons_8,p36101,2010,29958,87.5
wind-ons_9,p27133,2010,30212,11.6
wind-ons_8,p27133,2010,30213,3.8
wind-ons_8,p27133,2010,30214,2.0
wind-ons_9,p27105,2010,30215,2.0
wind-ons_9,p27105,2010,30216,1.683
wind-ons_9,p27105,2010,30217,1.3
wind-ons_9,p27105,2010,30218,4.0
wind-ons_9,p27063,2010,30220,1.3
wind-ons_9,p27063,2010,30221,0.9
wind-ons_9,p27091,2010,30224,1.7
wind-ons_9,p27091,2010,30225,1.7
wind-ons_9,p27099,2010,30236,13.5
wind-ons_9,p27099,2010,30237,9.8
wind-ons_9,p55027,2010,30264,54.0
wind-ons_8,p36009,2010,30332,100.5
wind-ons_10,p56009,2010,30529,99.0
wind-ons_9,p19143,2010,30597,2.0
wind-ons_9,p19143,2010,30598,98.2
wind-ons_9,p19059,2010,30599,43.5
wind-ons_9,p19059,2010,30601,10.5
wind-ons_9,p19195,2010,30612,3.4
wind-ons_9,p19195,2010,30614,28.0
wind-ons_8,p19131,2010,30616,48.0
wind-ons_9,p19131,2010,30617,252.0
wind-ons_9,p19089,2010,30618,99.0
wind-ons_10,p56009,2010,30908,99.0
wind-ons_10,p56009,2010,30909,99.0
wind-ons_10,p56009,2010,30910,39.0
wind-ons_9,p19143,2010,30978,49.6
wind-ons_9,p19059,2010,30979,100.0
wind-ons_9,p19109,2010,30987,10.5
wind-ons_9,p19189,2010,30988,66.0
wind-ons_9,p19189,2010,30989,20.0
wind-ons_9,p19195,2010,30991,80.0
wind-ons_9,p19195,2010,30992,80.0
wind-ons_9,p19195,2010,30994,132.0
wind-ons_9,p56025,2010,31286,17.0
wind-ons_9,p19143,2010,31356,1.2
wind-ons_9,p19143,2010,31358,0.6
wind-ons_9,p19189,2010,31369,199.0
wind-ons_8,p19131,2010,31376,0.5
wind-ons_9,p19081,2010,31749,150.0
wind-ons_9,p19041,2010,32121,0.21
wind-ons_9,p19147,2010,32122,20.79
wind-ons_9,p19109,2010,32126,2.3
wind-ons_9,p19081,2010,32130,98.0
wind-ons_8,p55049,2010,32152,30.0
wind-ons_9,p19081,2010,32511,42.0
wind-ons_8,p19067,2010,32517,80.0
wind-ons_10,p42117,2010,32623,100.5
wind-ons_7,p42069,2010,32633,64.5
wind-ons_9,p31107,2010,33243,8.91
wind-ons_9,p19035,2010,33258,76.5
wind-ons_8,p19023,2010,33277,0.9
wind-ons_8,p19017,2010,33278,0.9
wind-ons_10,p31107,2010,33623,8.91
wind-ons_10,p31107,2010,33624,54.27
wind-ons_9,p19035,2010,33638,104.3
wind-ons_9,p19021,2010,33639,0.7
wind-ons_9,p19069,2010,33653,199.7
wind-ons_8,p42079,2010,33772,24.0
wind-ons_10,p31107,2010,34004,8.91
wind-ons_9,p19035,2010,34018,0.7
wind-ons_9,p19021,2010,34019,160.5
wind-ons_9,p19151,2010,34022,59.9
wind-ons_10,p19151,2010,34023,125.9
wind-ons_9,p19197,2010,34030,150.0
wind-ons_9,p19197,2010,34031,16.2
wind-ons_8,p17085,2010,34055,100.5
wind-ons_10,p31017,2010,34368,59.4
wind-ons_9,p19161,2010,34399,15.0
wind-ons_9,p19025,2010,34403,82.6
wind-ons_9,p19079,2010,34410,35.0
wind-ons_9,p56007,2010,35085,99.0
wind-ons_8,p42107,2010,35290,26.0
wind-ons_10,p56007,2010,35464,19.5
wind-ons_10,p56007,2010,35465,4.9
wind-ons_9,p56007,2010,35466,2.5
wind-ons_9,p19027,2010,35542,159.1
wind-ons_9,p19169,2010,35552,150.0
wind-ons_9,p42107,2010,35670,102.0
wind-ons_7,p56041,2010,35816,48.861
wind-ons_10,p56007,2010,35844,1.3
wind-ons_10,p56007,2010,35845,24.8
wind-ons_10,p56007,2010,35846,25.0
wind-ons_9,p56001,2010,35847,28.8
wind-ons_9,p19047,2010,35920,105.0
wind-ons_9,p19073,2010,35925,14.553
wind-ons_9,p19169,2010,35933,150.0
wind-ons_7,p56041,2010,36195,142.2
wind-ons_8,p56041,2010,36196,64.08
wind-ons_10,p56007,2010,36224,1.8
wind-ons_10,p56007,2010,36225,32.619
wind-ons_10,p56007,2010,36226,25.0
wind-ons_9,p56001,2010,36227,99.0
wind-ons_9,p19073,2010,36305,0.147
wind-ons_7,p39173,2010,36378,1.8
wind-ons_8,p56041,2010,36575,15.92
wind-ons_8,p56041,2010,36576,12.139
wind-ons_10,p56007,2010,36605,16.8
wind-ons_9,p56001,2010,36606,8.781
wind-ons_9,p17103,2010,36722,76.2
wind-ons_8,p17037,2010,36723,217.5
wind-ons_7,p39173,2010,36757,1.8
wind-ons_7,p39173,2010,36758,1.8
wind-ons_8,p17103,2010,37100,2.5
wind-ons_9,p17103,2010,37101,80.0
wind-ons_7,p39173,2010,37138,1.8
wind-ons_8,p17011,2010,37480,2.5
wind-ons_8,p17073,2010,37854,1.5
wind-ons_10,p56021,2010,38133,29.4
wind-ons_8,p17073,2010,38234,1.5
wind-ons_7,p17011,2010,38238,8.4
wind-ons_7,p17099,2010,38244,10.5
wind-ons_8,p42013,2010,38315,70.0
wind-ons_9,p56021,2010,38513,42.0
wind-ons_8,p31105,2010,38522,10.5
wind-ons_9,p19155,2010,38580,165.2
wind-ons_10,p19001,2010,38584,174.8
wind-ons_8,p17011,2010,38618,53.0
wind-ons_8,p17099,2010,38624,99.0
wind-ons_8,p17099,2010,38625,51.0
wind-ons_9,p42013,2010,38695,80.0
wind-ons_8,p17011,2010,38999,72.0
wind-ons_8,p17099,2010,39004,49.5
wind-ons_8,p17099,2010,39005,106.0
wind-ons_10,p42021,2010,39074,62.5
wind-ons_6,p08069,2010,39273,9.9
wind-ons_7,p08123,2010,39274,15.4
wind-ons_8,p08123,2010,39275,5.2
wind-ons_8,p17175,2010,39378,150.0
wind-ons_8,p08123,2010,39659,221.0
wind-ons_7,p08075,2010,39663,199.5
wind-ons_9,p08075,2010,39665,201.0
wind-ons_8,p08075,2010,39666,60.0
wind-ons_8,p08075,2010,39667,151.8
wind-ons_7,p08075,2010,39668,22.5
wind-ons_9,p42111,2010,39833,29.4
wind-ons_9,p34001,2010,39865,7.5
wind-ons_8,p08123,2010,40039,79.5
wind-ons_7,p08075,2010,40045,29.7
wind-ons_8,p42111,2010,40212,9.0
wind-ons_8,p42111,2010,40214,52.5
wind-ons_1,p49049,2010,40366,18.9
wind-ons_9,p31109,2010,40470,0.7
wind-ons_8,p18007,2010,40533,130.5
wind-ons_8,p18007,2010,40535,106.0
wind-ons_7,p42051,2010,40590,15.0
wind-ons_8,p42111,2010,40592,30.0
wind-ons_9,p42111,2010,40593,37.8
wind-ons_9,p31109,2010,40850,0.7
wind-ons_8,p18007,2010,40913,99.0
wind-ons_8,p18007,2010,40914,201.3
wind-ons_8,p18007,2010,40915,100.0
wind-ons_8,p18157,2010,40917,199.7
wind-ons_6,p42111,2010,40971,10.4
wind-ons_8,p42111,2010,40972,34.5
wind-ons_7,p06113,2010,41053,13.1
wind-ons_8,p18007,2010,41294,100.0
wind-ons_8,p18171,2010,41295,100.0
wind-ons_8,p06095,2010,41431,150.0
wind-ons_7,p06095,2010,41433,24.0
wind-ons_9,p17113,2010,41664,213.8
wind-ons_9,p17113,2010,41665,210.9
wind-ons_9,p06095,2010,41811,150.0
wind-ons_9,p06095,2010,41812,145.8
wind-ons_7,p06067,2010,41813,63.0
wind-ons_9,p29005,2010,41998,146.0
wind-ons_8,p17179,2010,42040,100.5
wind-ons_5,p06013,2010,42190,16.2
wind-ons_8,p29005,2010,42377,5.0
wind-ons_4,p06013,2010,42570,12.1
wind-ons_5,p06013,2010,42571,15.5
wind-ons_2,p06013,2010,42572,38.0
wind-ons_9,p29005,2010,42758,50.4
wind-ons_2,p06013,2010,42950,18.0
wind-ons_4,p06077,2010,42953,18.0
wind-ons_9,p29147,2010,43144,50.4
wind-ons_10,p54023,2010,43252,164.0
wind-ons_4,p06001,2010,43331,234.0
wind-ons_7,p06001,2010,43332,98.5
wind-ons_4,p06077,2010,43333,21.0
wind-ons_4,p06077,2010,43334,10.9
wind-ons_7,p54093,2010,43630,66.0
wind-ons_10,p54023,2010,43632,100.0
wind-ons_3,p06077,2010,43714,10.5
wind-ons_9,p29075,2010,43905,56.7
wind-ons_2,p06001,2010,44090,3.24
wind-ons_2,p06001,2010,44091,4.14
wind-ons_3,p06077,2010,44092,5.52
wind-ons_2,p06077,2010,44093,4.14
wind-ons_3,p06099,2010,44094,1.2
wind-ons_3,p06085,2010,44471,2.43
wind-ons_3,p06099,2010,44472,2.43
wind-ons_8,p17149,2010,45451,1.7
wind-ons_5,p49001,2010,45674,203.5
wind-ons_10,p20029,2010,46163,105.0
wind-ons_3,p06047,2010,46373,17.0
wind-ons_10,p20029,2010,46543,96.0
wind-ons_9,p20105,2010,48059,100.8
wind-ons_10,p20105,2010,48439,148.5
wind-ons_9,p20171,2010,49558,99.0
wind-ons_6,p08099,2010,51067,4.0
wind-ons_6,p08099,2010,51068,1.5
wind-ons_10,p20083,2010,51847,100.5
wind-ons_10,p08099,2010,52207,162.0
wind-ons_9,p08009,2010,52585,75.0
wind-ons_10,p20069,2010,52983,112.2
wind-ons_10,p20015,2010,53390,150.0
wind-ons_1,p06029,2010,53988,3.0
wind-ons_6,p06029,2010,53989,13.6
wind-ons_10,p20007,2010,54136,50.0
wind-ons_1,p06029,2010,54366,8.3
wind-ons_7,p06029,2010,54370,21.2
wind-ons_10,p20007,2010,54517,44.0
wind-ons_1,p06029,2010,54745,7.4
wind-ons_1,p06029,2010,54746,22.0
wind-ons_2,p06029,2010,54747,59.6
wind-ons_5,p06029,2010,54749,76.9
wind-ons_1,p06029,2010,55125,14.1
wind-ons_2,p06029,2010,55126,46.9
wind-ons_10,p06029,2010,55130,135.0
wind-ons_1,p06029,2010,55504,2.4
wind-ons_1,p06029,2010,55505,18.4
wind-ons_3,p06029,2010,55511,88.5
wind-ons_2,p06029,2010,55884,1.8
wind-ons_8,p06029,2010,55885,17.3
wind-ons_10,p06029,2010,55886,60.3
wind-ons_3,p06029,2010,55892,25.3
wind-ons_9,p06029,2010,56265,8.7
wind-ons_6,p06029,2010,56266,29.0
wind-ons_4,p06029,2010,56272,4.2
wind-ons_9,p40059,2010,56408,18.9
wind-ons_7,p06037,2010,56645,1.6
wind-ons_7,p06037,2010,56646,15.3
wind-ons_7,p06037,2010,56647,23.1
wind-ons_7,p06037,2010,56648,67.0
wind-ons_5,p06029,2010,56650,28.7
wind-ons_6,p06029,2010,56651,15.0
wind-ons_5,p06029,2010,56652,3.5
wind-ons_9,p40059,2010,56789,25.5
wind-ons_9,p40059,2010,56790,25.5
wind-ons_6,p47151,2010,56900,0.7
wind-ons_9,p06037,2010,57026,1.5
wind-ons_9,p06037,2010,57027,6.5
wind-ons_7,p06037,2010,57028,7.5
wind-ons_5,p06037,2010,57030,4.5
wind-ons_5,p06037,2010,57031,3.7
wind-ons_9,p40139,2010,57151,10.0
wind-ons_10,p40153,2010,57168,120.0
wind-ons_10,p40153,2010,57169,94.5
wind-ons_10,p40059,2010,57170,25.5
wind-ons_10,p40153,2010,57171,25.5
wind-ons_6,p47001,2010,57280,27.0
wind-ons_5,p47001,2010,57281,0.7
wind-ons_5,p06037,2010,57409,0.1
wind-ons_10,p48421,2010,57531,10.0
wind-ons_10,p48195,2010,57535,114.0
wind-ons_10,p48195,2010,57536,79.8
wind-ons_3,p47129,2010,57660,0.7
wind-ons_10,p48195,2010,57916,3.0
wind-ons_10,p40153,2010,57929,101.2
wind-ons_10,p48341,2010,59050,10.0
wind-ons_10,p48341,2010,59051,10.0
wind-ons_10,p48341,2010,59431,49.5
wind-ons_10,p48341,2010,59432,10.0
wind-ons_10,p48341,2010,59809,8.8
wind-ons_9,p48341,2010,59810,10.0
wind-ons_1,p06071,2010,60076,9.1
wind-ons_1,p06071,2010,60077,9.6
wind-ons_5,p06071,2010,60078,19.0
wind-ons_5,p06071,2010,60079,16.0
wind-ons_5,p06071,2010,60080,9.4
wind-ons_1,p06071,2010,60456,20.5
wind-ons_2,p06071,2010,60457,30.75
wind-ons_4,p06071,2010,60459,42.6
wind-ons_6,p06071,2010,60460,22.4
wind-ons_4,p06071,2010,60461,8.0
wind-ons_4,p06065,2010,60836,29.9
wind-ons_9,p06065,2010,60837,38.9
wind-ons_6,p06065,2010,60840,45.0
wind-ons_1,p06065,2010,61216,20.5
wind-ons_6,p06065,2010,61217,34.5
wind-ons_7,p06065,2010,61220,43.4
wind-ons_7,p06065,2010,61221,22.2
wind-ons_9,p48359,2010,61327,0.161
wind-ons_10,p48065,2010,61333,79.5
wind-ons_10,p48065,2010,61336,80.0
wind-ons_10,p40129,2010,61349,123.0
wind-ons_10,p40039,2010,61354,106.5
wind-ons_1,p06065,2010,61596,16.5
wind-ons_1,p06065,2010,61597,31.0
wind-ons_7,p06065,2010,61600,30.75
wind-ons_7,p06065,2010,61601,20.0
wind-ons_6,p06065,2010,61602,3.4
wind-ons_5,p04017,2010,61647,63.0
wind-ons_10,p48359,2010,61707,160.839
wind-ons_10,p48065,2010,61714,10.0
wind-ons_8,p40009,2010,61725,98.9
wind-ons_10,p40149,2010,61734,40.5
wind-ons_1,p06065,2010,61976,5.4
wind-ons_2,p06065,2010,61977,11.6
wind-ons_4,p06065,2010,61978,16.1
wind-ons_2,p06065,2010,61979,21.7
wind-ons_2,p06065,2010,61980,11.7
wind-ons_3,p06065,2010,62357,3.0
wind-ons_5,p06065,2010,62358,6.5
wind-ons_4,p06065,2010,62359,7.3
wind-ons_2,p06065,2010,62360,5.9
wind-ons_9,p35037,2010,62459,20.0
wind-ons_8,p35019,2010,62826,90.0
wind-ons_10,p35037,2010,62839,60.0
wind-ons_7,p35057,2010,63959,100.0
wind-ons_9,p35037,2010,63974,204.0
wind-ons_10,p40031,2010,64014,74.3
wind-ons_10,p40031,2010,64015,151.4
wind-ons_10,p40031,2010,64016,99.0
wind-ons_9,p35009,2010,64741,0.6
wind-ons_9,p35009,2010,65120,0.6
wind-ons_9,p35009,2010,65121,0.7
wind-ons_8,p06073,2010,65778,50.0
wind-ons_8,p35005,2010,66634,30.0
wind-ons_9,p35041,2010,66635,90.0
wind-ons_10,p48153,2010,66656,57.0
wind-ons_10,p48125,2010,67796,150.0
wind-ons_9,p48337,2010,68203,112.5
wind-ons_9,p48169,2010,70834,84.0
wind-ons_9,p48169,2010,70835,160.0
wind-ons_10,p48237,2010,70856,120.0
wind-ons_9,p48033,2010,71211,180.0
wind-ons_9,p48415,2010,71976,130.5
wind-ons_10,p48415,2010,71977,120.0
wind-ons_10,p48415,2010,71978,63.0
wind-ons_10,p48417,2010,71988,162.3
wind-ons_10,p48415,2010,72358,249.0
wind-ons_10,p48417,2010,72367,200.0
wind-ons_9,p48335,2010,72737,73.5
wind-ons_10,p48335,2010,72738,209.0
wind-ons_10,p48353,2010,72739,197.0
wind-ons_9,p48353,2010,72741,37.5
wind-ons_10,p48253,2010,72746,200.0
wind-ons_8,p48335,2010,73117,75.0
wind-ons_10,p48335,2010,73118,126.5
wind-ons_10,p48353,2010,73120,98.8
wind-ons_10,p48353,2010,73121,152.0
wind-ons_10,p48353,2010,73122,101.2
wind-ons_10,p48441,2010,73123,120.6
wind-ons_9,p48317,2010,73489,120.0
wind-ons_8,p48227,2010,73493,7.0
wind-ons_10,p48353,2010,73499,241.0
wind-ons_10,p48353,2010,73500,144.0
wind-ons_10,p48353,2010,73502,232.5
wind-ons_10,p48441,2010,73503,170.2
wind-ons_10,p48441,2010,73504,114.0
wind-ons_10,p48133,2010,73515,26.347
wind-ons_10,p48227,2010,73872,121.9
wind-ons_9,p48227,2010,73873,34.3
wind-ons_10,p48353,2010,73880,80.5
wind-ons_10,p48353,2010,73882,17.0
wind-ons_10,p48441,2010,73883,282.0
wind-ons_10,p48143,2010,73895,23.808
wind-ons_10,p48143,2010,73896,2.645
wind-ons_8,p48495,2010,74240,0.925
wind-ons_9,p48495,2010,74241,91.575
wind-ons_9,p48135,2010,74242,0.6
wind-ons_10,p48173,2010,74252,142.5
wind-ons_10,p48173,2010,74253,58.8
wind-ons_10,p48335,2010,74254,124.2
wind-ons_6,p48335,2010,74257,0.035
wind-ons_8,p48353,2010,74261,169.5
wind-ons_9,p48441,2010,74262,213.0
wind-ons_9,p48441,2010,74263,223.5
wind-ons_5,p48229,2010,74596,1.3
wind-ons_9,p48495,2010,74621,59.4
wind-ons_10,p48173,2010,74633,90.0
wind-ons_10,p48431,2010,74634,215.5
wind-ons_10,p48431,2010,74635,214.5
wind-ons_10,p48431,2010,74636,149.5
wind-ons_8,p48081,2010,74637,69.53
wind-ons_6,p48081,2010,74638,0.035
wind-ons_9,p48109,2010,74986,30.0
wind-ons_10,p48173,2010,75013,115.5
wind-ons_9,p48431,2010,75015,186.0
wind-ons_10,p48431,2010,75016,112.5
wind-ons_10,p48081,2010,75017,79.92
wind-ons_7,p48081,2010,75018,0.08
wind-ons_8,p48109,2010,75366,23.3
wind-ons_10,p48461,2010,77285,264.0
wind-ons_7,p48461,2010,77665,14.0
wind-ons_8,p48461,2010,77666,75.0
wind-ons_10,p48235,2010,78057,150.0
wind-ons_10,p48371,2010,78423,82.0
wind-ons_8,p48371,2010,78424,78.0
