PCA_REG,FIPS,i,fracdata
p127,p36021,hydUND,0.001243277752601403
p127,p36027,hydUND,0.0006216388763007015
p127,p36031,hydUND,0.0026419652242779816
p127,p36033,hydUND,0.0021757360670524553
p127,p36035,hydUND,0.0011500319211562979
p127,p36039,hydUND,0.00031081943815035074
p127,p36043,hydUND,0.014111202492025927
p127,p36045,hydUND,0.017685626030754957
p127,p36049,hydUND,0.013427399728095157
p127,p36055,hydUND,0.017188314929714395
p127,p36063,hydUND,0.7576845443791101
p127,p36065,hydUND,0.017592380199309855
p127,p36067,hydUND,0.0007459666515608418
p127,p36071,hydUND,0.0007148847077458069
p127,p36073,hydUND,0.001647343022196859
p127,p36075,hydUND,0.023777687018501855
p127,p36077,hydUND,0.00043514721341049103
p127,p36083,hydUND,0.0017095069098269293
p127,p36089,hydUND,0.026450734186594854
p127,p36091,hydUND,0.037330036160733424
p127,p36099,hydUND,0.002051408291792315
p127,p36105,hydUND,0.023964178681392046
p127,p36111,hydUND,0.00839212483005947
p127,p36113,hydUND,0.0009013763706360172
p127,p36115,hydUND,0.0017405888536419644
p127,p36119,hydUND,0.0009324583144510523
p129,p50001,hydUND,0.07078651685393256
p129,p50005,hydUND,0.05617977528089887
p129,p50007,hydUND,0.12846441947565543
p129,p50009,hydUND,0.020224719101123594
p129,p50011,hydUND,0.1393258426966292
p129,p50015,hydUND,0.014981273408239697
p129,p50017,hydUND,0.0074906367041198485
p129,p50019,hydUND,0.004868913857677901
p129,p50021,hydUND,0.04382022471910111
p129,p50023,hydUND,0.0344569288389513
p129,p50025,hydUND,0.31198501872659185
p129,p50027,hydUND,0.1674157303370786
p130,p33001,hydUND,0.007026701465569161
p130,p33007,hydUND,0.1156394298333668
p130,p33009,hydUND,0.7372013651877132
p130,p33011,hydUND,0.056615137522585846
p130,p33013,hydUND,0.07448303553503313
p130,p33017,hydUND,0.006625175667536639
p130,p33019,hydUND,0.0024091547881951417
p131,p25009,hydUND,0.06514657980456025
p131,p25011,hydUND,0.3173569101907864
p131,p25013,hydUND,0.4830153559795254
p131,p25017,hydUND,0.11121451838064216
p131,p25027,hydUND,0.023266635644485802
p132,p09110,hydUND,0.15444015444015444
p132,p09140,hydUND,0.20849420849420852
p132,p09150,hydUND,0.046332046332046344
p132,p09160,hydUND,0.30694980694980695
p132,p09180,hydUND,0.12162162162162163
p132,p09190,hydUND,0.16216216216216217
p133,p44007,hydUND,1.0
p134,p23001,hydUND,0.21976149914821122
p134,p23003,hydUND,0.0019469457288878074
p134,p23005,hydUND,0.08177172061328791
p134,p23007,hydUND,0.023606716962764663
p134,p23011,hydUND,0.06960330980773911
p134,p23017,hydUND,0.12484789486493064
p134,p23019,hydUND,0.16816743733268438
p134,p23023,hydUND,0.03139449987831589
p134,p23025,hydUND,0.16330007301046487
p134,p23031,hydUND,0.11559990265271358
p14,p16021,hydUND,1.0
p15,p16001,hydUND,0.2883675464320625
p15,p16003,hydUND,0.005620723362658846
p15,p16013,hydUND,0.027126099706744865
p15,p16015,hydUND,0.022971652003910065
p15,p16027,hydUND,0.0026881720430107525
p15,p16035,hydUND,0.001466275659824047
p15,p16039,hydUND,0.03910068426197458
p15,p16047,hydUND,0.4254643206256109
p15,p16053,hydUND,0.13856304985337245
p15,p16063,hydUND,0.01735092864125122
p15,p16085,hydUND,0.03128054740957967
p16,p16005,hydUND,0.00423968343697004
p16,p16019,hydUND,0.14245336348219334
p16,p16029,hydUND,0.003957037874505371
p16,p16033,hydUND,0.01356698699830413
p16,p16041,hydUND,0.08451102317693614
p16,p16043,hydUND,0.06924816280384398
p16,p16077,hydUND,0.26936122102882987
p16,p16081,hydUND,0.01667608818541549
p16,p16083,hydUND,0.3959864330130016
p17,p30001,hydUND,0.01451466586029634
p17,p30029,hydUND,0.013909888116117326
p17,p30047,hydUND,0.6888418506198971
p17,p30089,hydUND,0.28273359540368914
p18,p30009,hydUND,0.01417434443656981
p18,p30013,hydUND,0.34727143869596033
p18,p30049,hydUND,0.40822111977321046
p18,p30051,hydUND,0.05315379163713679
p18,p30095,hydUND,0.08504606661941885
p18,p30099,hydUND,0.09213323883770376
p2,p53005,hydUND,0.0030058112350544383
p2,p53009,hydUND,0.006178611983167457
p2,p53011,hydUND,0.050430832943691134
p2,p53013,hydUND,0.27052301115489946
p2,p53023,hydUND,0.26785117894596217
p2,p53027,hydUND,0.005176674904815977
p2,p53031,hydUND,3.3397902611715986e-05
p2,p53039,hydUND,0.005043083294369114
p2,p53041,hydUND,0.03206198650724734
p2,p53045,hydUND,0.0004675706365640237
p2,p53059,hydUND,0.08807026918709505
p2,p53071,hydUND,0.2644445928795671
p2,p53077,hydUND,0.006712978424954913
p21,p56013,hydUND,0.06926406926406926
p21,p56023,hydUND,0.6233766233766234
p21,p56029,hydUND,0.30735930735930733
p25,p49001,hydUND,0.044169611307420496
p25,p49003,hydUND,0.026501766784452298
p25,p49005,hydUND,0.13604240282685512
p25,p49017,hydUND,0.07420494699646643
p25,p49035,hydUND,0.127208480565371
p25,p49039,hydUND,0.10777385159010601
p25,p49049,hydUND,0.2667844522968198
p25,p49053,hydUND,0.04063604240282686
p25,p49057,hydUND,0.17667844522968199
p26,p49013,hydUND,0.045283018867924525
p26,p49029,hydUND,0.1509433962264151
p26,p49043,hydUND,0.23773584905660378
p26,p49051,hydUND,0.5660377358490566
p28,p04012,hydUND,0.8158995815899582
p28,p04013,hydUND,0.18410041841004188
p3,p53021,hydUND,0.7144259077526987
p3,p53043,hydUND,0.06056357773727744
p3,p53051,hydUND,0.12617412028599467
p3,p53063,hydUND,0.09435020328052711
p3,p53065,hydUND,0.004486190943502033
p31,p35039,hydUND,0.2998790810157195
p31,p35045,hydUND,0.3627569528415961
p31,p35051,hydUND,0.33736396614268443
p32,p46081,hydUND,1.0
p33,p08005,hydUND,0.01774622892635315
p33,p08013,hydUND,0.1756876663708962
p33,p08035,hydUND,0.03637976929902395
p33,p08037,hydUND,0.03992901508429458
p33,p08045,hydUND,0.13309671694764863
p33,p08049,hydUND,0.031055900621118012
p33,p08065,hydUND,0.022182786157941437
p33,p08069,hydUND,0.4214729370008873
p33,p08077,hydUND,0.03992901508429458
p33,p08093,hydUND,0.04880212954747116
p33,p08103,hydUND,0.01774622892635315
p33,p08117,hydUND,0.015971606033717833
p34,p08015,hydUND,0.011666666666666669
p34,p08041,hydUND,0.2875000000000001
p34,p08067,hydUND,0.048333333333333346
p34,p08083,hydUND,0.09500000000000003
p34,p08085,hydUND,0.4316666666666667
p34,p08091,hydUND,0.06666666666666668
p34,p08101,hydUND,0.05916666666666668
p39,p31101,hydUND,1.0
p4,p53017,hydUND,0.9470254448736324
p4,p53025,hydUND,0.05297455512636765
p40,p31015,hydUND,0.010079798404031922
p40,p31019,hydUND,0.004199916001679967
p40,p31027,hydUND,0.42839143217135656
p40,p31073,hydUND,0.17849643007139857
p40,p31077,hydUND,0.0008399832003359933
p40,p31111,hydUND,0.1889962200755985
p40,p31141,hydUND,0.1889962200755985
p42,p27113,hydUND,1.0
p43,p27009,hydUND,0.09830866807610997
p43,p27017,hydUND,0.0412262156448203
p43,p27021,hydUND,0.03699788583509515
p43,p27035,hydUND,0.030655391120507407
p43,p27037,hydUND,0.06871035940803384
p43,p27053,hydUND,0.16596194503171244
p43,p27061,hydUND,0.015856236786469347
p43,p27097,hydUND,0.22515856236786475
p43,p27111,hydUND,0.00845665961945032
p43,p27123,hydUND,0.19027484143763218
p43,p27145,hydUND,0.09090909090909093
p43,p27157,hydUND,0.027484143763213537
p44,p27127,hydUND,0.42105263157894735
p44,p27173,hydUND,0.5789473684210527
p46,p55003,hydUND,0.0034632034632034628
p46,p55005,hydUND,0.0008658008658008657
p46,p55013,hydUND,0.019047619047619046
p46,p55017,hydUND,0.38874458874458867
p46,p55033,hydUND,0.050216450216450215
p46,p55035,hydUND,0.0632034632034632
p46,p55051,hydUND,0.008658008658008656
p46,p55095,hydUND,0.1316017316017316
p46,p55099,hydUND,0.02337662337662337
p46,p55107,hydUND,0.25281385281385277
p46,p55109,hydUND,0.01212121212121212
p46,p55113,hydUND,0.03982683982683983
p46,p55129,hydUND,0.00606060606060606
p5,p41005,hydUND,0.0343114516153167
p5,p41017,hydUND,0.0016160648820123
p5,p41027,hydUND,0.0010773765880081998
p5,p41031,hydUND,0.0037109638031393557
p5,p41039,hydUND,0.022520163402115847
p5,p41043,hydUND,0.031228957488515466
p5,p41047,hydUND,0.0031423483816905833
p5,p41051,hydUND,0.17706384952640325
p5,p41055,hydUND,0.30705232758233697
p5,p41059,hydUND,0.1446228433763785
p5,p41063,hydUND,0.00016459920094569723
p5,p41065,hydUND,0.2734890541531371
p50,p40071,hydUND,0.21893491124260359
p50,p40079,hydUND,0.7810650887573964
p51,p40021,hydUND,0.24830261881668286
p51,p40101,hydUND,0.36372453928225024
p51,p40143,hydUND,0.38797284190106696
p53,p20045,hydUND,1.0
p55,p29039,hydUND,0.19366852886405958
p55,p29213,hydUND,0.8063314711359404
p56,p05033,hydUND,0.008004926108374385
p56,p05047,hydUND,0.708128078817734
p56,p05109,hydUND,0.1791871921182266
p56,p05131,hydUND,0.10467980295566502
p58,p22029,hydUND,1.0
p6,p41019,hydUND,0.06074551311550851
p6,p41029,hydUND,0.4647952139898757
p6,p41035,hydUND,0.4744592728946157
p61,p48465,hydUND,1.0
p63,p48077,hydUND,0.9230769230769231
p63,p48121,hydUND,0.07692307692307693
p64,p48053,hydUND,0.30174081237911027
p64,p48091,hydUND,0.019342359767891684
p64,p48177,hydUND,0.018375241779497096
p64,p48187,hydUND,0.036105738233397806
p64,p48299,hydUND,0.2214700193423598
p64,p48453,hydUND,0.40296582849774343
p65,p48323,hydUND,0.1643835616438356
p65,p48427,hydUND,0.8356164383561644
p66,p48351,hydUND,0.9090909090909091
p66,p48457,hydUND,0.09090909090909091
p68,p27013,hydUND,0.9696969696969697
p68,p27045,hydUND,0.030303030303030304
p7,p41045,hydUND,1.0
p70,p19097,hydUND,0.007868852459016395
p70,p19111,hydUND,0.9573770491803281
p70,p19113,hydUND,0.01377049180327869
p70,p19179,hydUND,0.020983606557377053
p71,p29173,hydUND,1.0
p74,p26013,hydUND,0.008968609865470852
p74,p26043,hydUND,0.44955156950672653
p74,p26053,hydUND,0.011210762331838564
p74,p26071,hydUND,0.1188340807174888
p74,p26103,hydUND,0.0067264573991031385
p74,p26109,hydUND,0.2724215246636771
p74,p26131,hydUND,0.13228699551569506
p75,p55037,hydUND,0.2698170731707317
p75,p55069,hydUND,0.09908536585365854
p75,p55075,hydUND,0.36585365853658525
p75,p55083,hydUND,0.05640243902439025
p75,p55085,hydUND,0.02591463414634147
p75,p55097,hydUND,0.18292682926829276
p76,p55087,hydUND,0.8650000000000001
p76,p55141,hydUND,0.13499999999999998
p77,p55065,hydUND,0.0025906735751295338
p77,p55111,hydUND,0.9974093264248705
p8,p06035,hydUND,0.2542517006802721
p8,p06093,hydUND,0.745748299319728
p80,p17099,hydUND,0.5347043701799487
p80,p17103,hydUND,0.07712082262210797
p80,p17195,hydUND,0.05141388174807198
p80,p17197,hydUND,0.30848329048843187
p80,p17201,hydUND,0.02827763496143959
p81,p17161,hydUND,1.0
p84,p29029,hydUND,1.0
p85,p05001,hydUND,0.09681881051175657
p85,p05019,hydUND,0.11065006915629322
p85,p05029,hydUND,0.04702627939142462
p85,p05051,hydUND,0.2074688796680498
p85,p05063,hydUND,0.0334716459197787
p85,p05115,hydUND,0.3872752420470263
p85,p05119,hydUND,0.11728907330567082
p89,p01077,hydUND,0.8286778398510243
p89,p01125,hydUND,0.05959031657355679
p89,p01131,hydUND,0.11173184357541897
p9,p06007,hydUND,0.13290617848970251
p9,p06009,hydUND,0.005583524027459953
p9,p06017,hydUND,0.13080091533180777
p9,p06019,hydUND,0.17180778032036612
p9,p06021,hydUND,0.0009153318077803202
p9,p06023,hydUND,0.0002745995423340961
p9,p06033,hydUND,0.0009336384439359265
p9,p06039,hydUND,0.05504805491990847
p9,p06043,hydUND,0.01894736842105263
p9,p06045,hydUND,0.002324942791762013
p9,p06047,hydUND,0.0011350114416475972
p9,p06053,hydUND,0.0007322654462242562
p9,p06055,hydUND,0.0021052631578947364
p9,p06057,hydUND,0.02052173913043478
p9,p06061,hydUND,0.0783524027459954
p9,p06063,hydUND,0.0823432494279176
p9,p06067,hydUND,0.0030389016018306635
p9,p06077,hydUND,0.0019221967963386725
p9,p06089,hydUND,0.07802288329519451
p9,p06091,hydUND,0.0024897025171624707
p9,p06097,hydUND,0.00021967963386727683
p9,p06099,hydUND,0.0038077803203661323
p9,p06103,hydUND,0.0011167048054919906
p9,p06105,hydUND,0.0011167048054919909
p9,p06109,hydUND,0.128604118993135
p9,p06115,hydUND,0.074929061784897
p90,p01017,hydUND,0.00024134186074574636
p90,p01021,hydUND,0.4140219621093278
p90,p01039,hydUND,0.0098950162905756
p90,p01051,hydUND,0.5758416797393509
p92,p47019,hydUND,0.012610770279481934
p92,p47021,hydUND,0.04703476482617587
p92,p47027,hydUND,0.0705521472392638
p92,p47037,hydUND,0.03408316291751874
p92,p47041,hydUND,0.17496023630992955
p92,p47105,hydUND,0.08997955010224949
p92,p47115,hydUND,0.11997273346966597
p92,p47139,hydUND,0.152692569870484
p92,p47159,hydUND,0.12042717564189956
p92,p47163,hydUND,0.0462394910247671
p92,p47165,hydUND,0.13144739831856395
p93,p21139,hydUND,0.14487497614048483
p93,p21143,hydUND,0.28249665966787557
p93,p21207,hydUND,0.5726283641916396
p94,p13009,hydUND,0.22165991902834006
p94,p13059,hydUND,0.014676113360323886
p94,p13073,hydUND,0.06072874493927126
p94,p13095,hydUND,0.03188259109311741
p94,p13141,hydUND,0.5748987854251012
p94,p13217,hydUND,0.012145748987854251
p94,p13219,hydUND,0.00708502024291498
p94,p13321,hydUND,0.07692307692307693
p95,p45007,hydUND,0.012565971349585321
p95,p45021,hydUND,0.0025131942699170642
p95,p45023,hydUND,0.2940437295802965
p95,p45045,hydUND,0.020608193013319925
p95,p45057,hydUND,0.1130937421462679
p95,p45059,hydUND,0.018597637597386276
p95,p45077,hydUND,0.38200552902739376
p95,p45083,hydUND,0.005780346820809247
p95,p45091,hydUND,0.15079165619502385
p96,p45015,hydUND,0.2518386449743704
p96,p45039,hydUND,0.046801872074883
p96,p45055,hydUND,0.09471807443726321
p96,p45063,hydUND,0.22119456206819701
p96,p45065,hydUND,0.374414976599064
p96,p45079,hydUND,0.011031869846222422
p97,p37021,hydUND,0.007389617587289857
p97,p37023,hydUND,0.058193238499907624
p97,p37027,hydUND,0.0617033068538703
p97,p37035,hydUND,0.07389617587289857
p97,p37071,hydUND,0.1178644005172732
p97,p37089,hydUND,0.01182338813966377
p97,p37097,hydUND,0.049879918714206536
p97,p37109,hydUND,0.5985590245704784
p97,p37113,hydUND,0.0018474043968224642
p97,p37115,hydUND,0.002216885276186957
p97,p37149,hydUND,0.009975983742841307
p97,p37161,hydUND,0.00665065582856087
p98,p37001,hydUND,0.0439882697947214
p98,p37037,hydUND,0.12903225806451613
p98,p37105,hydUND,0.03519061583577712
p98,p37153,hydUND,0.7917888563049853
p99,p51041,hydUND,0.23199999999999998
p99,p51083,hydUND,0.128
p99,p51109,hydUND,0.08
p99,p51590,hydUND,0.36
p99,p51595,hydUND,0.2
