allt,i,cost_cap,cost_fom,cost_vom,heat_rate
2049,BATTERY_4,39927471.00,998187.00,0.00,0.00
2050,BATTERY_4,39273349.00,981834.00,0.00,0.00
2051,BATTERY_4,39273349.00,981834.00,0.00,0.00
2052,BATTERY_4,39273349.00,981834.00,0.00,0.00
2053,BATTERY_4,39273349.00,981834.00,0.00,0.00
2054,BATTERY_4,39273349.00,981834.00,0.00,0.00
2055,BATTERY_4,39273349.00,981834.00,0.00,0.00
2056,BATTERY_4,39273349.00,981834.00,0.00,0.00
2057,BATTERY_4,39273349.00,981834.00,0.00,0.00
2058,BATTERY_4,39273349.00,981834.00,0.00,0.00
2059,BATTERY_4,39273349.00,981834.00,0.00,0.00
2060,BATTERY_4,39273349.00,981834.00,0.00,0.00
2061,BATTERY_4,39273349.00,981834.00,0.00,0.00
2062,BATTERY_4,39273349.00,981834.00,0.00,0.00
2063,BATTERY_4,39273349.00,981834.00,0.00,0.00
2064,BATTERY_4,39273349.00,981834.00,0.00,0.00
2065,BATTERY_4,39273349.00,981834.00,0.00,0.00
2066,BATTERY_4,39273349.00,981834.00,0.00,0.00
2067,BATTERY_4,39273349.00,981834.00,0.00,0.00
2068,BATTERY_4,39273349.00,981834.00,0.00,0.00
2069,BATTERY_4,39273349.00,981834.00,0.00,0.00
2070,BATTERY_4,39273349.00,981834.00,0.00,0.00
2017,BATTERY_6,144242856.00,3606071.00,0.00,0.00
2018,BATTERY_6,144242856.00,3606071.00,0.00,0.00
2019,BATTERY_6,144242856.00,3606071.00,0.00,0.00
2020,BATTERY_6,144242856.00,3606071.00,0.00,0.00
2021,BATTERY_6,122480153.00,3062004.00,0.00,0.00
2022,BATTERY_6,113173882.00,2829347.00,0.00,0.00
2023,BATTERY_6,103255566.00,2581389.00,0.00,0.00
2024,BATTERY_6,95094920.00,2377373.00,0.00,0.00
2025,BATTERY_6,89829740.00,2245744.00,0.00,0.00
2026,BATTERY_6,85482627.00,2137066.00,0.00,0.00
2027,BATTERY_6,81669094.00,2041727.00,0.00,0.00
2028,BATTERY_6,77549540.00,1938739.00,0.00,0.00
2029,BATTERY_6,74042030.00,1851051.00,0.00,0.00
2030,BATTERY_6,70762079.00,1769052.00,0.00,0.00
2031,BATTERY_6,69909254.00,1747731.00,0.00,0.00
2032,BATTERY_6,69024728.00,1725618.00,0.00,0.00
2033,BATTERY_6,68140202.00,1703505.00,0.00,0.00
2034,BATTERY_6,67255676.00,1681392.00,0.00,0.00
2035,BATTERY_6,66371150.00,1659279.00,0.00,0.00
2036,BATTERY_6,65486624.00,1637166.00,0.00,0.00
2037,BATTERY_6,64602098.00,1615052.00,0.00,0.00
2038,BATTERY_6,63717572.00,1592939.00,0.00,0.00
2039,BATTERY_6,62833046.00,1570826.00,0.00,0.00
2040,BATTERY_6,61948520.00,1548713.00,0.00,0.00
2041,BATTERY_6,61063994.00,1526600.00,0.00,0.00
2042,BATTERY_6,60179468.00,1504487.00,0.00,0.00
2043,BATTERY_6,59294942.00,1482374.00,0.00,0.00
2044,BATTERY_6,58410416.00,1460260.00,0.00,0.00
2045,BATTERY_6,57525890.00,1438147.00,0.00,0.00
2046,BATTERY_6,56641364.00,1416034.00,0.00,0.00
2047,BATTERY_6,55756838.00,1393921.00,0.00,0.00
2048,BATTERY_6,54872312.00,1371808.00,0.00,0.00
2049,BATTERY_6,53987786.00,1349695.00,0.00,0.00
2050,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2051,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2052,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2053,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2054,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2055,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2056,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2057,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2058,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2059,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2060,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2061,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2062,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2063,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2064,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2065,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2066,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2067,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2068,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2069,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2070,BATTERY_6,53097571.00,1327439.00,0.00,0.00
2017,BATTERY_8,187461235.00,4686531.00,0.00,0.00
2018,BATTERY_8,187461235.00,4686531.00,0.00,0.00
2019,BATTERY_8,187461235.00,4686531.00,0.00,0.00
2020,BATTERY_8,187461235.00,4686531.00,0.00,0.00
2021,BATTERY_8,158662068.00,3966552.00,0.00,0.00
2022,BATTERY_8,146169968.00,3654249.00,0.00,0.00
2023,BATTERY_8,133065823.00,3326646.00,0.00,0.00
2024,BATTERY_8,121946908.00,3048673.00,0.00,0.00
2025,BATTERY_8,115088813.00,2877220.00,0.00,0.00
2026,BATTERY_8,109148785.00,2728720.00,0.00,0.00
2027,BATTERY_8,103969898.00,2599247.00,0.00,0.00
2028,BATTERY_8,98484988.00,2462125.00,0.00,0.00
2029,BATTERY_8,93612122.00,2340303.00,0.00,0.00
2030,BATTERY_8,89194375.00,2229859.00,0.00,0.00
2031,BATTERY_8,88116836.00,2202921.00,0.00,0.00
2032,BATTERY_8,87001906.00,2175048.00,0.00,0.00
2033,BATTERY_8,85886976.00,2147174.00,0.00,0.00
2034,BATTERY_8,84772047.00,2119301.00,0.00,0.00
2035,BATTERY_8,83657117.00,2091428.00,0.00,0.00
2036,BATTERY_8,82542187.00,2063555.00,0.00,0.00
2037,BATTERY_8,81427257.00,2035681.00,0.00,0.00
2038,BATTERY_8,80312328.00,2007808.00,0.00,0.00
2039,BATTERY_8,79197398.00,1979935.00,0.00,0.00
2040,BATTERY_8,78082468.00,1952062.00,0.00,0.00
2041,BATTERY_8,76967539.00,1924188.00,0.00,0.00
2042,BATTERY_8,75852609.00,1896315.00,0.00,0.00
2043,BATTERY_8,74737679.00,1868442.00,0.00,0.00
2044,BATTERY_8,73622750.00,1840569.00,0.00,0.00
2045,BATTERY_8,72507820.00,1812695.00,0.00,0.00
2046,BATTERY_8,71392890.00,1784822.00,0.00,0.00
2047,BATTERY_8,70277961.00,1756949.00,0.00,0.00
2048,BATTERY_8,69163031.00,1729076.00,0.00,0.00
2049,BATTERY_8,68048101.00,1701203.00,0.00,0.00
2050,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2051,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2052,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2053,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2054,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2055,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2056,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2057,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2058,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2059,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2060,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2061,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2062,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2063,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2064,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2065,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2066,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2067,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2068,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2069,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2070,BATTERY_8,66921793.00,1673045.00,0.00,0.00
2017,CCGT-GAS,60732046.00,1637696.00,117.00,6.36
2018,CCGT-GAS,60732046.00,1637696.00,117.00,6.36
2019,CCGT-GAS,60732046.00,1637696.00,117.00,6.36
2020,CCGT-GAS,60732046.00,1637696.00,117.00,6.36
2021,CCGT-GAS,60732046.00,1637696.00,117.00,6.36
2022,CCGT-GAS,56627662.00,1637696.00,117.00,6.36
2023,CCGT-GAS,56307008.00,1637696.00,117.00,6.36
2024,CCGT-GAS,55537436.00,1637696.00,117.00,6.36
2025,CCGT-GAS,55024388.00,1637696.00,117.00,6.36
2026,CCGT-GAS,54639602.00,1637696.00,117.00,6.36
2027,CCGT-GAS,54190685.00,1637696.00,117.00,6.36
2028,CCGT-GAS,53870030.00,1637696.00,117.00,6.36
2029,CCGT-GAS,53549375.00,1637696.00,117.00,6.36
2030,CCGT-GAS,53356982.00,1637696.00,117.00,6.36
2031,CCGT-GAS,53036327.00,1637696.00,117.00,6.36
2032,CCGT-GAS,52843934.00,1637696.00,117.00,6.36
2033,CCGT-GAS,52587410.00,1637696.00,117.00,6.36
2034,CCGT-GAS,52395017.00,1637696.00,117.00,6.36
2035,CCGT-GAS,52138493.00,1637696.00,117.00,6.36
2036,CCGT-GAS,51946100.00,1637696.00,117.00,6.36
2037,CCGT-GAS,51689576.00,1637696.00,117.00,6.36
2038,CCGT-GAS,51497183.00,1637696.00,117.00,6.36
2039,CCGT-GAS,51240659.00,1637696.00,117.00,6.36
2040,CCGT-GAS,51048266.00,1637696.00,117.00,6.36
2041,CCGT-GAS,50855874.00,1637696.00,117.00,6.36
2042,CCGT-GAS,50599350.00,1637696.00,117.00,6.36
2043,CCGT-GAS,50406957.00,1637696.00,117.00,6.36
2044,CCGT-GAS,50150433.00,1637696.00,117.00,6.36
2045,CCGT-GAS,49958040.00,1637696.00,117.00,6.36
2046,CCGT-GAS,49701516.00,1637696.00,117.00,6.36
2047,CCGT-GAS,49509123.00,1637696.00,117.00,6.36
2048,CCGT-GAS,49252599.00,1637696.00,117.00,6.36
2049,CCGT-GAS,49124337.00,1637696.00,117.00,6.36
2050,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2051,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2052,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2053,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2054,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2055,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2056,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2057,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2058,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2059,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2060,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2061,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2062,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2063,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2064,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2065,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2066,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2067,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2068,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2069,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2070,CCGT-GAS,48996075.00,1637696.00,117.00,6.36
2017,COGENERATION-BAGASSE,258297371.00,8823088.00,339.00,13.50
2018,COGENERATION-BAGASSE,258297371.00,8823088.00,339.00,13.50
2019,COGENERATION-BAGASSE,258297371.00,8823088.00,339.00,13.50
2020,COGENERATION-BAGASSE,258297371.00,8823088.00,339.00,13.50
2021,COGENERATION-BAGASSE,256660739.00,8823088.00,339.00,13.50
2022,COGENERATION-BAGASSE,255024107.00,8823088.00,339.00,13.50
2023,COGENERATION-BAGASSE,253387475.00,8823088.00,339.00,13.50
2024,COGENERATION-BAGASSE,251767350.00,8823088.00,339.00,13.50
2025,COGENERATION-BAGASSE,250111814.00,8823088.00,339.00,13.50
2026,COGENERATION-BAGASSE,248492196.00,8823088.00,339.00,13.50
2027,COGENERATION-BAGASSE,246872465.00,8823088.00,339.00,13.50
2028,COGENERATION-BAGASSE,245252806.00,8823088.00,339.00,13.50
2029,COGENERATION-BAGASSE,243633067.00,8823088.00,339.00,13.50
2030,COGENERATION-BAGASSE,242013309.00,8823088.00,339.00,13.50
2031,COGENERATION-BAGASSE,240393521.00,8823088.00,339.00,13.50
2032,COGENERATION-BAGASSE,238773742.00,8823088.00,339.00,13.50
2033,COGENERATION-BAGASSE,237154131.00,8823088.00,339.00,13.50
2034,COGENERATION-BAGASSE,235534214.00,8823088.00,339.00,13.50
2035,COGENERATION-BAGASSE,233914511.00,8823088.00,339.00,13.50
2036,COGENERATION-BAGASSE,232294766.00,8823088.00,339.00,13.50
2037,COGENERATION-BAGASSE,230675156.00,8823088.00,339.00,13.50
2038,COGENERATION-BAGASSE,229055407.00,8823088.00,339.00,13.50
2039,COGENERATION-BAGASSE,227435693.00,8823088.00,339.00,13.50
2040,COGENERATION-BAGASSE,225816015.00,8823088.00,339.00,13.50
2041,COGENERATION-BAGASSE,224196112.00,8823088.00,339.00,13.50
2042,COGENERATION-BAGASSE,222576381.00,8823088.00,339.00,13.50
2043,COGENERATION-BAGASSE,220956643.00,8823088.00,339.00,13.50
2044,COGENERATION-BAGASSE,219336948.00,8823088.00,339.00,13.50
2045,COGENERATION-BAGASSE,217717399.00,8823088.00,339.00,13.50
2046,COGENERATION-BAGASSE,216097646.00,8823088.00,339.00,13.50
2047,COGENERATION-BAGASSE,214477891.00,8823088.00,339.00,13.50
2048,COGENERATION-BAGASSE,212858058.00,8823088.00,339.00,13.50
2049,COGENERATION-BAGASSE,211238340.00,8823088.00,339.00,13.50
2050,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2051,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2052,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2053,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2054,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2055,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2056,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2057,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2058,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2059,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2060,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2061,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2062,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2063,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2064,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2065,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2066,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2067,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2068,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2069,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2070,COGENERATION-BAGASSE,209618619.00,8823088.00,339.00,13.50
2017,CT-GAS,53934161.00,1228272.00,292.00,9.72
2018,CT-GAS,53934161.00,1228272.00,292.00,9.72
2019,CT-GAS,53934161.00,1228272.00,292.00,9.72
2020,CT-GAS,53934161.00,1228272.00,292.00,9.72
2021,CT-GAS,53934161.00,1228272.00,292.00,9.72
2022,CT-GAS,50342826.00,1228272.00,292.00,9.72
2023,CT-GAS,49893909.00,1228272.00,292.00,9.72
2024,CT-GAS,48739551.00,1228272.00,292.00,9.72
2025,CT-GAS,47841717.00,1228272.00,292.00,9.72
2026,CT-GAS,47328669.00,1228272.00,292.00,9.72
2027,CT-GAS,46687359.00,1228272.00,292.00,9.72
2028,CT-GAS,46302573.00,1228272.00,292.00,9.72
2029,CT-GAS,45917787.00,1228272.00,292.00,9.72
2030,CT-GAS,45661263.00,1228272.00,292.00,9.72
2031,CT-GAS,45340609.00,1228272.00,292.00,9.72
2032,CT-GAS,45084085.00,1228272.00,292.00,9.72
2033,CT-GAS,44827561.00,1228272.00,292.00,9.72
2034,CT-GAS,44635168.00,1228272.00,292.00,9.72
2035,CT-GAS,44378644.00,1228272.00,292.00,9.72
2036,CT-GAS,44122120.00,1228272.00,292.00,9.72
2037,CT-GAS,43865596.00,1228272.00,292.00,9.72
2038,CT-GAS,43673203.00,1228272.00,292.00,9.72
2039,CT-GAS,43416679.00,1228272.00,292.00,9.72
2040,CT-GAS,43160155.00,1228272.00,292.00,9.72
2041,CT-GAS,42903631.00,1228272.00,292.00,9.72
2042,CT-GAS,42711238.00,1228272.00,292.00,9.72
2043,CT-GAS,42454714.00,1228272.00,292.00,9.72
2044,CT-GAS,42198190.00,1228272.00,292.00,9.72
2045,CT-GAS,41941666.00,1228272.00,292.00,9.72
2046,CT-GAS,41749273.00,1228272.00,292.00,9.72
2047,CT-GAS,41492749.00,1228272.00,292.00,9.72
2048,CT-GAS,41300356.00,1228272.00,292.00,9.72
2049,CT-GAS,41236225.00,1228272.00,292.00,9.72
2050,CT-GAS,41107963.00,1228272.00,292.00,9.72
2051,CT-GAS,41107963.00,1228272.00,292.00,9.72
2052,CT-GAS,41107963.00,1228272.00,292.00,9.72
2053,CT-GAS,41107963.00,1228272.00,292.00,9.72
2054,CT-GAS,41107963.00,1228272.00,292.00,9.72
2055,CT-GAS,41107963.00,1228272.00,292.00,9.72
2056,CT-GAS,41107963.00,1228272.00,292.00,9.72
2057,CT-GAS,41107963.00,1228272.00,292.00,9.72
2058,CT-GAS,41107963.00,1228272.00,292.00,9.72
2059,CT-GAS,41107963.00,1228272.00,292.00,9.72
2060,CT-GAS,41107963.00,1228272.00,292.00,9.72
2061,CT-GAS,41107963.00,1228272.00,292.00,9.72
2062,CT-GAS,41107963.00,1228272.00,292.00,9.72
2063,CT-GAS,41107963.00,1228272.00,292.00,9.72
2064,CT-GAS,41107963.00,1228272.00,292.00,9.72
2065,CT-GAS,41107963.00,1228272.00,292.00,9.72
2066,CT-GAS,41107963.00,1228272.00,292.00,9.72
2067,CT-GAS,41107963.00,1228272.00,292.00,9.72
2068,CT-GAS,41107963.00,1228272.00,292.00,9.72
2069,CT-GAS,41107963.00,1228272.00,292.00,9.72
2070,CT-GAS,41107963.00,1228272.00,292.00,9.72
2017,DIESEL,40000000.00,857143.00,468.00,11.48
2018,DIESEL,39844000.00,857143.00,468.00,11.48
2019,DIESEL,39688608.00,857143.00,468.00,11.48
2020,DIESEL,39533823.00,857143.00,468.00,11.48
2021,DIESEL,39379641.00,857143.00,468.00,11.48
2022,DIESEL,39226060.00,857143.00,468.00,11.48
2023,DIESEL,39073079.00,857143.00,468.00,11.48
2024,DIESEL,38920694.00,857143.00,468.00,11.48
2025,DIESEL,38768903.00,857143.00,468.00,11.48
2026,DIESEL,38617704.00,857143.00,468.00,11.48
