allt,i,cost_cap,cost_fom,cost_vom,heat_rate
2044,BATTERY_2,39867520,996688,0,0
2045,BATTERY_2,39867520,996688,0,0
2046,BATTERY_2,39867520,996688,0,0
2047,BATTERY_2,39867520,996688,0,0
2048,BATTERY_2,39867520,996688,0,0
2049,BATTERY_2,39867520,996688,0,0
2050,BATTERY_2,39867520,996688,0,0
2017,BATTERY_4,101024477,2525612,0,0
2018,BATTERY_4,101024477,2525612,0,0
2019,BATTERY_4,101024477,2525612,0,0
2020,BATTERY_4,101024477,2525612,0,0
2021,BATTERY_4,86298238,2157456,0,0
2022,BATTERY_4,83911887,2097797,0,0
2023,BATTERY_4,81525536,2038138,0,0
2024,BATTERY_4,79139185,1978480,0,0
2025,BATTERY_4,76752835,1918821,0,0
2026,BATTERY_4,75132312,1878308,0,0
2027,BATTERY_4,73511790,1837795,0,0
2028,BATTERY_4,71891268,1797282,0,0
2029,BATTERY_4,70270746,1756769,0,0
2030,BATTERY_4,68650224,1716256,0,0
2031,BATTERY_4,68650224,1716256,0,0
2032,BATTERY_4,68650224,1716256,0,0
2033,BATTERY_4,68650224,1716256,0,0
2034,BATTERY_4,68650224,1716256,0,0
2035,BATTERY_4,68650224,1716256,0,0
2036,BATTERY_4,68650224,1716256,0,0
2037,BATTERY_4,68650224,1716256,0,0
2038,BATTERY_4,68650224,1716256,0,0
2039,BATTERY_4,68650224,1716256,0,0
2040,BATTERY_4,68650224,1716256,0,0
2041,BATTERY_4,68650224,1716256,0,0
2042,BATTERY_4,68650224,1716256,0,0
2043,BATTERY_4,68650224,1716256,0,0
2044,BATTERY_4,68650224,1716256,0,0
2045,BATTERY_4,68650224,1716256,0,0
2046,BATTERY_4,68650224,1716256,0,0
2047,BATTERY_4,68650224,1716256,0,0
2048,BATTERY_4,68650224,1716256,0,0
2049,BATTERY_4,68650224,1716256,0,0
2050,BATTERY_4,68650224,1716256,0,0
2017,BATTERY_6,144242856,3606071,0,0
2018,BATTERY_6,144242856,3606071,0,0
2019,BATTERY_6,144242856,3606071,0,0
2020,BATTERY_6,144242856,3606071,0,0
2021,BATTERY_6,122480153,3062004,0,0
2022,BATTERY_6,119093287,2977332,0,0
2023,BATTERY_6,115706420,2892661,0,0
2024,BATTERY_6,112319554,2807989,0,0
2025,BATTERY_6,108932687,2723317,0,0
2026,BATTERY_6,106632735,2665818,0,0
2027,BATTERY_6,104332783,2608320,0,0
2028,BATTERY_6,102032831,2550821,0,0
2029,BATTERY_6,99732879,2493322,0,0
2030,BATTERY_6,97432927,2435823,0,0
2031,BATTERY_6,97432927,2435823,0,0
2032,BATTERY_6,97432927,2435823,0,0
2033,BATTERY_6,97432927,2435823,0,0
2034,BATTERY_6,97432927,2435823,0,0
2035,BATTERY_6,97432927,2435823,0,0
2036,BATTERY_6,97432927,2435823,0,0
2037,BATTERY_6,97432927,2435823,0,0
2038,BATTERY_6,97432927,2435823,0,0
2039,BATTERY_6,97432927,2435823,0,0
2040,BATTERY_6,97432927,2435823,0,0
2041,BATTERY_6,97432927,2435823,0,0
2042,BATTERY_6,97432927,2435823,0,0
2043,BATTERY_6,97432927,2435823,0,0
2044,BATTERY_6,97432927,2435823,0,0
2045,BATTERY_6,97432927,2435823,0,0
2046,BATTERY_6,97432927,2435823,0,0
2047,BATTERY_6,97432927,2435823,0,0
2048,BATTERY_6,97432927,2435823,0,0
2049,BATTERY_6,97432927,2435823,0,0
2050,BATTERY_6,97432927,2435823,0,0
2017,BATTERY_8,187461235,4686531,0,0
2018,BATTERY_8,187461235,4686531,0,0
2019,BATTERY_8,187461235,4686531,0,0
2020,BATTERY_8,187461235,4686531,0,0
2021,BATTERY_8,158662068,3966552,0,0
2022,BATTERY_8,154274686,3856867,0,0
2023,BATTERY_8,149887304,3747183,0,0
2024,BATTERY_8,145499922,3637498,0,0
2025,BATTERY_8,141112539,3527813,0,0
2026,BATTERY_8,138133158,3453329,0,0
2027,BATTERY_8,135153776,3378844,0,0
2028,BATTERY_8,132174394,3304360,0,0
2029,BATTERY_8,129195012,3229875,0,0
2030,BATTERY_8,126215630,3155391,0,0
2031,BATTERY_8,126215630,3155391,0,0
2032,BATTERY_8,126215630,3155391,0,0
2033,BATTERY_8,126215630,3155391,0,0
2034,BATTERY_8,126215630,3155391,0,0
2035,BATTERY_8,126215630,3155391,0,0
2036,BATTERY_8,126215630,3155391,0,0
2037,BATTERY_8,126215630,3155391,0,0
2038,BATTERY_8,126215630,3155391,0,0
2039,BATTERY_8,126215630,3155391,0,0
2040,BATTERY_8,126215630,3155391,0,0
2041,BATTERY_8,126215630,3155391,0,0
2042,BATTERY_8,126215630,3155391,0,0
2043,BATTERY_8,126215630,3155391,0,0
2044,BATTERY_8,126215630,3155391,0,0
2045,BATTERY_8,126215630,3155391,0,0
2046,BATTERY_8,126215630,3155391,0,0
2047,BATTERY_8,126215630,3155391,0,0
2048,BATTERY_8,126215630,3155391,0,0
2049,BATTERY_8,126215630,3155391,0,0
2050,BATTERY_8,126215630,3155391,0,0
2017,BATTERY_10,230679614,5766990,0,0
2018,BATTERY_10,230679614,5766990,0,0
2019,BATTERY_10,230679614,5766990,0,0
2020,BATTERY_10,230679614,5766990,0,0
2021,BATTERY_10,194843984,4871100,0,0
2022,BATTERY_10,189456086,4736402,0,0
2023,BATTERY_10,184068188,4601705,0,0
2024,BATTERY_10,178680290,4467007,0,0
2025,BATTERY_10,173292392,4332310,0,0
2026,BATTERY_10,169633580,4240840,0,0
2027,BATTERY_10,165974769,4149369,0,0
2028,BATTERY_10,162315957,4057899,0,0
2029,BATTERY_10,158657145,3966429,0,0
2030,BATTERY_10,154998334,3874958,0,0
2031,BATTERY_10,154998334,3874958,0,0
2032,BATTERY_10,154998334,3874958,0,0
2033,BATTERY_10,154998334,3874958,0,0
2034,BATTERY_10,154998334,3874958,0,0
2035,BATTERY_10,154998334,3874958,0,0
2036,BATTERY_10,154998334,3874958,0,0
2037,BATTERY_10,154998334,3874958,0,0
2038,BATTERY_10,154998334,3874958,0,0
2039,BATTERY_10,154998334,3874958,0,0
2040,BATTERY_10,154998334,3874958,0,0
2041,BATTERY_10,154998334,3874958,0,0
2042,BATTERY_10,154998334,3874958,0,0
2043,BATTERY_10,154998334,3874958,0,0
2044,BATTERY_10,154998334,3874958,0,0
2045,BATTERY_10,154998334,3874958,0,0
2046,BATTERY_10,154998334,3874958,0,0
2047,BATTERY_10,154998334,3874958,0,0
2048,BATTERY_10,154998334,3874958,0,0
2049,BATTERY_10,154998334,3874958,0,0
2050,BATTERY_10,154998334,3874958,0,0
2017,HYDRO-PUMPED,116892235,1042277,0,0
2018,HYDRO-PUMPED,116892235,1042277,0,0
2019,HYDRO-PUMPED,116892235,1042277,0,0
2020,HYDRO-PUMPED,116892235,1042277,0,0
2021,HYDRO-PUMPED,116892235,1042277,0,0
2022,HYDRO-PUMPED,116892235,1042277,0,0
2023,HYDRO-PUMPED,116892235,1042277,0,0
2024,HYDRO-PUMPED,116892235,1042277,0,0
2025,HYDRO-PUMPED,116892235,1042277,0,0
2026,HYDRO-PUMPED,116892235,1042277,0,0
2027,HYDRO-PUMPED,116892235,1042277,0,0
2028,HYDRO-PUMPED,116892235,1042277,0,0
2029,HYDRO-PUMPED,116892235,1042277,0,0
2030,HYDRO-PUMPED,116892235,1042277,0,0
2031,HYDRO-PUMPED,116892235,1042277,0,0
2032,HYDRO-PUMPED,116892235,1042277,0,0
2033,HYDRO-PUMPED,116892235,1042277,0,0
2034,HYDRO-PUMPED,116892235,1042277,0,0
2035,HYDRO-PUMPED,116892235,1042277,0,0
2036,HYDRO-PUMPED,116892235,1042277,0,0
2037,HYDRO-PUMPED,116892235,1042277,0,0
2038,HYDRO-PUMPED,116892235,1042277,0,0
2039,HYDRO-PUMPED,116892235,1042277,0,0
2040,HYDRO-PUMPED,116892235,1042277,0,0
2041,HYDRO-PUMPED,116892235,1042277,0,0
2042,HYDRO-PUMPED,116892235,1042277,0,0
2043,HYDRO-PUMPED,116892235,1042277,0,0
2044,HYDRO-PUMPED,116892235,1042277,0,0
2045,HYDRO-PUMPED,116892235,1042277,0,0
2046,HYDRO-PUMPED,116892235,1042277,0,0
2047,HYDRO-PUMPED,116892235,1042277,0,0
2048,HYDRO-PUMPED,116892235,1042277,0,0
2049,HYDRO-PUMPED,116892235,1042277,0,0
2050,HYDRO-PUMPED,116892235,1042277,0,0
2017,HYDRO-STORAGE,366720645,1854268,0,0
2018,HYDRO-STORAGE,366720645,1854268,0,0
2019,HYDRO-STORAGE,366720645,1854268,0,0
2020,HYDRO-STORAGE,366720645,1854268,0,0
2021,HYDRO-STORAGE,366720645,1854268,0,0
2022,HYDRO-STORAGE,366720645,1854268,0,0
2023,HYDRO-STORAGE,366720645,1854268,0,0
2024,HYDRO-STORAGE,366720645,1854268,0,0
2025,HYDRO-STORAGE,366720645,1854268,0,0
2026,HYDRO-STORAGE,366720645,1854268,0,0
2027,HYDRO-STORAGE,366720645,1854268,0,0
2028,HYDRO-STORAGE,366720645,1854268,0,0
2029,HYDRO-STORAGE,366720645,1854268,0,0
2030,HYDRO-STORAGE,366720645,1854268,0,0
2031,HYDRO-STORAGE,366720645,1854268,0,0
2032,HYDRO-STORAGE,366720645,1854268,0,0
2033,HYDRO-STORAGE,366720645,1854268,0,0
2034,HYDRO-STORAGE,366720645,1854268,0,0
2035,HYDRO-STORAGE,366720645,1854268,0,0
2036,HYDRO-STORAGE,366720645,1854268,0,0
2037,HYDRO-STORAGE,366720645,1854268,0,0
2038,HYDRO-STORAGE,366720645,1854268,0,0
2039,HYDRO-STORAGE,366720645,1854268,0,0
2040,HYDRO-STORAGE,366720645,1854268,0,0
2041,HYDRO-STORAGE,366720645,1854268,0,0
2042,HYDRO-STORAGE,366720645,1854268,0,0
2043,HYDRO-STORAGE,366720645,1854268,0,0
2044,HYDRO-STORAGE,366720645,1854268,0,0
2045,HYDRO-STORAGE,366720645,1854268,0,0
2046,HYDRO-STORAGE,366720645,1854268,0,0
2047,HYDRO-STORAGE,366720645,1854268,0,0
2048,HYDRO-STORAGE,366720645,1854268,0,0
2049,HYDRO-STORAGE,366720645,1854268,0,0
2050,HYDRO-STORAGE,366720645,1854268,0,0
2017,HYDRO-PONDAGE,465893524,8012319,0,0
2018,HYDRO-PONDAGE,465893524,8012319,0,0
2019,HYDRO-PONDAGE,465893524,8012319,0,0
2020,HYDRO-PONDAGE,465893524,8012319,0,0
2021,HYDRO-PONDAGE,465893524,8012319,0,0
2022,HYDRO-PONDAGE,465893524,8012319,0,0
2023,HYDRO-PONDAGE,465893524,8012319,0,0
2024,HYDRO-PONDAGE,465893524,8012319,0,0
2025,HYDRO-PONDAGE,465893524,8012319,0,0
2026,HYDRO-PONDAGE,465893524,8012319,0,0
2027,HYDRO-PONDAGE,465893524,8012319,0,0
2028,HYDRO-PONDAGE,465893524,8012319,0,0
2029,HYDRO-PONDAGE,465893524,8012319,0,0
2030,HYDRO-PONDAGE,465893524,8012319,0,0
2031,HYDRO-PONDAGE,465893524,8012319,0,0
2032,HYDRO-PONDAGE,465893524,8012319,0,0
2033,HYDRO-PONDAGE,465893524,8012319,0,0
2034,HYDRO-PONDAGE,465893524,8012319,0,0
2035,HYDRO-PONDAGE,465893524,8012319,0,0
2036,HYDRO-PONDAGE,465893524,8012319,0,0
2037,HYDRO-PONDAGE,465893524,8012319,0,0
2038,HYDRO-PONDAGE,465893524,8012319,0,0
2039,HYDRO-PONDAGE,465893524,8012319,0,0
2040,HYDRO-PONDAGE,465893524,8012319,0,0
2041,HYDRO-PONDAGE,465893524,8012319,0,0
2042,HYDRO-PONDAGE,465893524,8012319,0,0
2043,HYDRO-PONDAGE,465893524,8012319,0,0
2044,HYDRO-PONDAGE,465893524,8012319,0,0
2045,HYDRO-PONDAGE,465893524,8012319,0,0
2046,HYDRO-PONDAGE,465893524,8012319,0,0
2047,HYDRO-PONDAGE,465893524,8012319,0,0
2048,HYDRO-PONDAGE,465893524,8012319,0,0
2049,HYDRO-PONDAGE,465893524,8012319,0,0
2050,HYDRO-PONDAGE,465893524,8012319,0,0
2017,HYDRO-ROR,465893524,8012319,0,0
2018,HYDRO-ROR,465893524,8012319,0,0
2019,HYDRO-ROR,465893524,8012319,0,0
2020,HYDRO-ROR,465893524,8012319,0,0
2021,HYDRO-ROR,465893524,8012319,0,0
2022,HYDRO-ROR,465893524,8012319,0,0
2023,HYDRO-ROR,465893524,8012319,0,0
2024,HYDRO-ROR,465893524,8012319,0,0
2025,HYDRO-ROR,465893524,8012319,0,0
2026,HYDRO-ROR,465893524,8012319,0,0
2027,HYDRO-ROR,465893524,8012319,0,0
2028,HYDRO-ROR,465893524,8012319,0,0
2029,HYDRO-ROR,465893524,8012319,0,0
2030,HYDRO-ROR,465893524,8012319,0,0
2031,HYDRO-ROR,465893524,8012319,0,0
2032,HYDRO-ROR,465893524,8012319,0,0
2033,HYDRO-ROR,465893524,8012319,0,0
2034,HYDRO-ROR,465893524,8012319,0,0
2035,HYDRO-ROR,465893524,8012319,0,0
2036,HYDRO-ROR,465893524,8012319,0,0
2037,HYDRO-ROR,465893524,8012319,0,0
2038,HYDRO-ROR,465893524,8012319,0,0
2039,HYDRO-ROR,465893524,8012319,0,0
2040,HYDRO-ROR,465893524,8012319,0,0
2041,HYDRO-ROR,465893524,8012319,0,0
2042,HYDRO-ROR,465893524,8012319,0,0
2043,HYDRO-ROR,465893524,8012319,0,0
2044,HYDRO-ROR,465893524,8012319,0,0
2045,HYDRO-ROR,465893524,8012319,0,0
2046,HYDRO-ROR,465893524,8012319,0,0
2047,HYDRO-ROR,465893524,8012319,0,0
2048,HYDRO-ROR,465893524,8012319,0,0
2049,HYDRO-ROR,465893524,8012319,0,0
2050,HYDRO-ROR,465893524,8012319,0,0
2017,COGENERATION-BAGASSE ,258297371,8823088,339,13.5
2018,COGENERATION-BAGASSE ,258297371,8823088,339,13.5
2019,COGENERATION-BAGASSE ,258297371,8823088,339,13.5
2020,COGENERATION-BAGASSE ,258297371,8823088,339,13.5
2021,COGENERATION-BAGASSE ,256660739,8823088,339,13.5
2022,COGENERATION-BAGASSE ,255024107,8823088,339,13.5
2023,COGENERATION-BAGASSE ,253387475,8823088,339,13.5
2024,COGENERATION-BAGASSE ,251767350,8823088,339,13.5
2025,COGENERATION-BAGASSE ,250111814,8823088,339,13.5
2026,COGENERATION-BAGASSE ,248492196,8823088,339,13.5
2027,COGENERATION-BAGASSE ,246872465,8823088,339,13.5
2028,COGENERATION-BAGASSE ,245252806,8823088,339,13.5
2029,COGENERATION-BAGASSE ,243633067,8823088,339,13.5
2030,COGENERATION-BAGASSE ,242013309,8823088,339,13.5
2031,COGENERATION-BAGASSE ,240393521,8823088,339,13.5
2032,COGENERATION-BAGASSE ,238773742,8823088,339,13.5
2033,COGENERATION-BAGASSE ,237154131,8823088,339,13.5
2034,COGENERATION-BAGASSE ,235534214,8823088,339,13.5
2035,COGENERATION-BAGASSE ,233914511,8823088,339,13.5
2036,COGENERATION-BAGASSE ,232294766,8823088,339,13.5
2037,COGENERATION-BAGASSE ,230675156,8823088,339,13.5
2038,COGENERATION-BAGASSE ,229055407,8823088,339,13.5
2039,COGENERATION-BAGASSE ,227435693,8823088,339,13.5
2040,COGENERATION-BAGASSE ,225816015,8823088,339,13.5
2041,COGENERATION-BAGASSE ,224196112,8823088,339,13.5
2042,COGENERATION-BAGASSE ,222576381,8823088,339,13.5
2043,COGENERATION-BAGASSE ,220956643,8823088,339,13.5
2044,COGENERATION-BAGASSE ,219336948,8823088,339,13.5
2045,COGENERATION-BAGASSE ,217717399,8823088,339,13.5
2046,COGENERATION-BAGASSE ,216097646,8823088,339,13.5
2047,COGENERATION-BAGASSE ,214477891,8823088,339,13.5
2048,COGENERATION-BAGASSE ,212858058,8823088,339,13.5
2049,COGENERATION-BAGASSE ,211238340,8823088,339,13.5
2050,COGENERATION-BAGASSE ,209618619,8823088,339,13.5
2017,WHR,57000000,2357143,339,0
2018,WHR,56863200,2357143,339,0
2019,WHR,56726728,2357143,339,0
2020,WHR,56590584,2357143,339,0
2021,WHR,56454767,2357143,339,0
2022,WHR,56319275,2357143,339,0
2023,WHR,56184109,2357143,339,0
2024,WHR,56049267,2357143,339,0
2025,WHR,55914749,2357143,339,0
2026,WHR,55780554,2357143,339,0
2027,WHR,55646680,2357143,339,0
2028,WHR,55513128,2357143,339,0
2029,WHR,55379897,2357143,339,0
2030,WHR,55246985,2357143,339,0
2031,WHR,55114392,2357143,339,0
2032,WHR,54982118,2357143,339,0
2033,WHR,54850161,2357143,339,0
2034,WHR,54718520,2357143,339,0
2035,WHR,54587196,2357143,339,0
2036,WHR,54456186,2357143,339,0
2037,WHR,54325492,2357143,339,0
2038,WHR,54195110,2357143,339,0
2039,WHR,54065042,2357143,339,0
2040,WHR,53935286,2357143,339,0
2041,WHR,53805841,2357143,339,0
2042,WHR,53676707,2357143,339,0
2043,WHR,53547883,2357143,339,0
2044,WHR,53419368,2357143,339,0
2045,WHR,53291162,2357143,339,0
2046,WHR,53163263,2357143,339,0
2047,WHR,53163263,2357143,339,0
2048,WHR,53163263,2357143,339,0
2049,WHR,53163263,2357143,339,0
2050,WHR,53163263,2357143,339,0
2017,SUPERCRITICAL-COAL ,179850715,4328197,468,8.47
2018,SUPERCRITICAL-COAL ,179850715,4328197,468,8.47
2019,SUPERCRITICAL-COAL ,179850715,4328197,468,8.47
2020,SUPERCRITICAL-COAL ,179850715,4328197,468,8.47
2021,SUPERCRITICAL-COAL ,179850715,4328197,468,8.47
2022,SUPERCRITICAL-COAL ,167804639,4328197,468,8.47
2023,SUPERCRITICAL-COAL ,166754109,4328197,468,8.47
2024,SUPERCRITICAL-COAL ,165703579,4328197,468,8.47
2025,SUPERCRITICAL-COAL ,163672555,4269708,468,8.47
2026,SUPERCRITICAL-COAL ,161711566,4269708,468,8.39
2027,SUPERCRITICAL-COAL ,159750576,4211219,468,8.3
2028,SUPERCRITICAL-COAL ,157789587,4211219,468,8.21
2029,SUPERCRITICAL-COAL ,155828598,4211219,468,8.13
2030,SUPERCRITICAL-COAL ,153937644,4152730,468,8.04
2031,SUPERCRITICAL-COAL ,151976655,4152730,468,7.95
2032,SUPERCRITICAL-COAL ,150085702,4094241,468,7.87
2033,SUPERCRITICAL-COAL ,148194748,4094241,468,7.78
2034,SUPERCRITICAL-COAL ,147214253,4094241,468,7.78
2035,SUPERCRITICAL-COAL ,146163723,4094241,468,7.78
2036,SUPERCRITICAL-COAL ,145183229,4094241,468,7.78
2037,SUPERCRITICAL-COAL ,144202734,4094241,468,7.78
2038,SUPERCRITICAL-COAL ,143152204,4094241,468,7.78
2039,SUPERCRITICAL-COAL ,142171710,4094241,468,7.78
2040,SUPERCRITICAL-COAL ,141121180,4094241,468,7.78
2041,SUPERCRITICAL-COAL ,140140685,4094241,468,7.78
2042,SUPERCRITICAL-COAL ,139160191,4094241,468,7.78
2043,SUPERCRITICAL-COAL ,138109661,4094241,468,7.78
2044,SUPERCRITICAL-COAL ,137129166,4094241,468,7.78
2045,SUPERCRITICAL-COAL ,136078637,4094241,468,7.78
2046,SUPERCRITICAL-COAL ,135098142,4094241,468,7.78
2047,SUPERCRITICAL-COAL ,134117647,4094241,468,7.78
2048,SUPERCRITICAL-COAL ,133067118,4094241,468,7.78
2049,SUPERCRITICAL-COAL ,132086623,4094241,468,7.78
2050,SUPERCRITICAL-COAL ,131036093,4094241,468,7.78
2017,SUBCRITICAL-COAL ,65000000,4928571,468,11.12
2018,SUBCRITICAL-COAL ,64831000,4928571,468,11.12
2019,SUBCRITICAL-COAL ,64662439,4928571,468,11.12
2020,SUBCRITICAL-COAL ,64494317,4928571,468,11.12
2021,SUBCRITICAL-COAL ,64326632,4928571,468,11.12
2022,SUBCRITICAL-COAL ,64159383,4928571,468,11.12
2023,SUBCRITICAL-COAL ,63992568,4928571,468,11.12
2024,SUBCRITICAL-COAL ,63826188,4928571,468,11.12
2025,SUBCRITICAL-COAL ,63660239,4928571,468,11.12
2026,SUBCRITICAL-COAL ,63494723,4928571,468,11.12
2027,SUBCRITICAL-COAL ,63329637,4928571,468,11.12
2028,SUBCRITICAL-COAL ,63164979,4928571,468,11.12
2029,SUBCRITICAL-COAL ,63000751,4928571,468,11.12
2030,SUBCRITICAL-COAL ,62836949,4928571,468,11.12
2031,SUBCRITICAL-COAL ,62673573,4928571,468,11.12
2032,SUBCRITICAL-COAL ,62510621,4928571,468,11.12
2033,SUBCRITICAL-COAL ,62348094,4928571,468,11.12
2034,SUBCRITICAL-COAL ,62185989,4928571,468,11.12
2035,SUBCRITICAL-COAL ,62024305,4928571,468,11.12
2036,SUBCRITICAL-COAL ,61863042,4928571,468,11.12
2037,SUBCRITICAL-COAL ,61702198,4928571,468,11.12
2038,SUBCRITICAL-COAL ,61541772,4928571,468,11.12
2039,SUBCRITICAL-COAL ,61381764,4928571,468,11.12
2040,SUBCRITICAL-COAL ,61222171,4928571,468,11.12
2041,SUBCRITICAL-COAL ,61062993,4928571,468,11.12
2042,SUBCRITICAL-COAL ,60904230,4928571,468,11.12
2043,SUBCRITICAL-COAL ,60745879,4928571,468,11.12
2044,SUBCRITICAL-COAL ,60587939,4928571,468,11.12
2045,SUBCRITICAL-COAL ,60430411,4928571,468,11.12
2046,SUBCRITICAL-COAL ,60273292,4928571,468,11.12
2047,SUBCRITICAL-COAL ,60273292,4928571,468,11.12
2048,SUBCRITICAL-COAL ,60273292,4928571,468,11.12
2049,SUBCRITICAL-COAL ,60273292,4928571,468,11.12
2050,SUBCRITICAL-COAL ,60273292,4928571,468,11.12
2017,SUBCRITICAL-LIGNITE ,65000000,4928571,468,11.12
2018,SUBCRITICAL-LIGNITE ,64831000,4928571,468,11.12
2019,SUBCRITICAL-LIGNITE ,64662439,4928571,468,11.12
2020,SUBCRITICAL-LIGNITE ,64494317,4928571,468,11.12
2021,SUBCRITICAL-LIGNITE ,64326632,4928571,468,11.12
2022,SUBCRITICAL-LIGNITE ,64159383,4928571,468,11.12
2023,SUBCRITICAL-LIGNITE ,63992568,4928571,468,11.12
2024,SUBCRITICAL-LIGNITE ,63826188,4928571,468,11.12
2025,SUBCRITICAL-LIGNITE ,63660239,4928571,468,11.12
2026,SUBCRITICAL-LIGNITE ,63494723,4928571,468,11.12
2027,SUBCRITICAL-LIGNITE ,63329637,4928571,468,11.12
2028,SUBCRITICAL-LIGNITE ,63164979,4928571,468,11.12
2029,SUBCRITICAL-LIGNITE ,63000751,4928571,468,11.12
2030,SUBCRITICAL-LIGNITE ,62836949,4928571,468,11.12
