*tech,region,sc_point_gid,year,capacity
wind-ons_10,p27081,26413,2010,8.85
wind-ons_9,p27083,26414,2010,1.9
wind-ons_9,p27083,26415,2010,1.683
wind-ons_9,p27083,26416,2010,1.683
wind-ons_9,p27173,26417,2010,0.969
wind-ons_9,p27173,26418,2010,0.931
wind-ons_9,p27127,26419,2010,0.931
wind-ons_9,p27127,26420,2010,1.7
wind-ons_9,p26113,26484,2010,59
wind-ons_7,p25011,26571,2010,1.8
wind-ons_7,p16039,26665,2010,21
wind-ons_10,p27083,26794,2010,2.8
wind-ons_9,p27083,26795,2010,2.1
wind-ons_9,p27083,26796,2010,2.1
wind-ons_9,p27083,26797,2010,1.3
wind-ons_9,p27127,26798,2010,0.969
wind-ons_9,p27127,26799,2010,0.931
wind-ons_8,p27127,26800,2010,1.7
wind-ons_8,p27049,26814,2010,1.6
wind-ons_10,p46011,27171,2010,50.4
wind-ons_10,p27081,27172,2010,103.5
wind-ons_10,p27083,27174,2010,3.9
wind-ons_10,p27083,27175,2010,4.2
wind-ons_9,p27083,27176,2010,4.2
wind-ons_9,p27083,27177,2010,2
wind-ons_9,p27127,27178,2010,0.969
wind-ons_9,p27127,27179,2010,0.931
wind-ons_8,p27127,27180,2010,0.017
wind-ons_8,p36073,27291,2010,6.6
wind-ons_10,p36053,27308,2010,30
wind-ons_8,p36053,27309,2010,34.5
wind-ons_9,p36053,27310,2010,11.5
wind-ons_5,p25011,27330,2010,1.7
wind-ons_5,p16039,27425,2010,21
wind-ons_6,p16019,27451,2010,64.5
wind-ons_10,p27081,27552,2010,150
wind-ons_10,p27081,27553,2010,21.9
wind-ons_10,p27083,27554,2010,2
wind-ons_10,p27083,27555,2010,2.1
wind-ons_10,p27083,27556,2010,4.2
wind-ons_9,p27083,27557,2010,2
wind-ons_9,p27127,27558,2010,0.969
wind-ons_9,p27127,27559,2010,0.931
wind-ons_8,p27015,27561,2010,0.017
wind-ons_8,p26063,27637,2010,52.8
wind-ons_8,p26063,27640,2010,69
wind-ons_5,p16047,27809,2010,18.9
wind-ons_10,p27117,27933,2010,49.5
wind-ons_10,p27117,27934,2010,103.5
wind-ons_10,p27101,27935,2010,2
wind-ons_10,p27101,27936,2010,2
wind-ons_10,p27101,27937,2010,2
wind-ons_9,p27033,27940,2010,0.9
wind-ons_9,p27015,27941,2010,0.05
wind-ons_9,p55015,27985,2010,7.2
wind-ons_6,p16039,28187,2010,10.5
wind-ons_10,p46073,28297,2010,51
wind-ons_9,p27117,28312,2010,5.2
wind-ons_10,p27117,28313,2010,51
wind-ons_10,p27101,28316,2010,2
wind-ons_10,p27101,28317,2010,2
wind-ons_10,p27033,28318,2010,1
wind-ons_10,p27033,28319,2010,49.95
wind-ons_10,p27033,28320,2010,0.9
wind-ons_10,p27033,28321,2010,0.9
wind-ons_10,p27165,28322,2010,0.02
wind-ons_9,p55039,28365,2010,138
wind-ons_10,p36011,28445,2010,24
wind-ons_5,p16047,28570,2010,10.5
wind-ons_8,p46015,28673,2010,1.3
wind-ons_10,p27101,28695,2010,85.5
wind-ons_10,p27101,28696,2010,10.4
wind-ons_10,p27101,28697,2010,2
wind-ons_10,p27033,28698,2010,1.5
wind-ons_10,p27033,28699,2010,1.3
wind-ons_10,p27033,28700,2010,15.6
wind-ons_10,p27033,28701,2010,1.2
wind-ons_10,p27039,28715,2010,32
wind-ons_9,p55039,28745,2010,7.7
wind-ons_8,p46015,29053,2010,1.3
wind-ons_10,p27117,29073,2010,9.2
wind-ons_9,p27101,29074,2010,205.5
wind-ons_10,p27101,29075,2010,12
wind-ons_10,p27101,29076,2010,2
wind-ons_10,p27101,29077,2010,2
wind-ons_10,p27033,29078,2010,1.3
wind-ons_10,p27033,29079,2010,1.3
wind-ons_10,p27165,29082,2010,19.98
wind-ons_9,p27099,29094,2010,3
wind-ons_10,p27099,29095,2010,8
wind-ons_8,p55057,29112,2010,6
wind-ons_10,p55039,29123,2010,0.1
wind-ons_9,p55039,29124,2010,30
wind-ons_10,p55039,29125,2010,60
wind-ons_8,p36121,29191,2010,66
wind-ons_10,p27105,29457,2010,2
wind-ons_10,p27105,29458,2010,2
wind-ons_10,p27063,29459,2010,2
wind-ons_10,p27063,29460,2010,1.3
wind-ons_10,p27063,29461,2010,99
wind-ons_10,p27091,29462,2010,100.5
wind-ons_10,p27091,29465,2010,0.9
wind-ons_10,p27043,29466,2010,1.3
wind-ons_10,p27099,29475,2010,9.8
wind-ons_10,p27099,29476,2010,100.5
wind-ons_10,p27099,29477,2010,72
wind-ons_10,p55027,29503,2010,0.1
wind-ons_9,p55027,29504,2010,99
wind-ons_9,p36121,29571,2010,46
wind-ons_9,p36121,29572,2010,54
wind-ons_10,p36121,29573,2010,72
wind-ons_8,p27133,29834,2010,11.6
wind-ons_10,p27105,29837,2010,2
wind-ons_10,p27105,29838,2010,2
wind-ons_10,p27063,29839,2010,8.4
wind-ons_10,p27063,29841,2010,1
wind-ons_10,p27091,29844,2010,2.1
wind-ons_9,p27091,29845,2010,0.9
wind-ons_9,p27043,29846,2010,1.3
wind-ons_10,p27099,29856,2010,100.5
wind-ons_10,p27099,29857,2010,28.7
wind-ons_6,p36029,29948,2010,20
wind-ons_9,p36121,29952,2010,100.5
wind-ons_9,p27105,30215,2010,3.8
wind-ons_9,p27105,30216,2010,1.683
wind-ons_10,p27105,30217,2010,1.5
wind-ons_10,p27105,30218,2010,4
wind-ons_10,p27063,30220,2010,1.3
wind-ons_10,p27091,30222,2010,0.9
wind-ons_10,p27091,30224,2010,1.7
wind-ons_9,p27091,30225,2010,1.7
wind-ons_9,p27099,30236,2010,13.5
wind-ons_9,p27099,30237,2010,98.9
wind-ons_9,p55027,30264,2010,54
wind-ons_8,p36015,30344,2010,54
wind-ons_10,p56009,30529,2010,99
wind-ons_9,p19143,30598,2010,98.2
wind-ons_9,p19059,30599,2010,43.5
wind-ons_10,p19059,30601,2010,10.5
wind-ons_9,p19195,30613,2010,3.4
wind-ons_9,p19195,30614,2010,12
wind-ons_9,p19131,30616,2010,48
wind-ons_9,p19131,30617,2010,252
wind-ons_9,p19089,30618,2010,99
wind-ons_10,p56009,30908,2010,99
wind-ons_10,p56009,30909,2010,99
wind-ons_10,p56009,30910,2010,39
wind-ons_9,p19143,30976,2010,2
wind-ons_9,p19143,30978,2010,49.6
wind-ons_9,p19059,30979,2010,100
wind-ons_9,p19109,30987,2010,10.5
wind-ons_10,p19189,30988,2010,66
wind-ons_10,p19189,30989,2010,20
wind-ons_10,p19195,30991,2010,60
wind-ons_9,p19195,30992,2010,80
wind-ons_10,p19195,30993,2010,28
wind-ons_9,p19195,30994,2010,120
wind-ons_6,p55025,31016,2010,24
wind-ons_7,p36015,31104,2010,33.5
wind-ons_9,p56025,31286,2010,17
wind-ons_9,p19143,31356,2010,1.2
wind-ons_9,p19143,31358,2010,0.6
wind-ons_10,p19189,31369,2010,199
wind-ons_10,p19195,31372,2010,20
wind-ons_9,p19131,31377,2010,0.5
wind-ons_9,p19081,31749,2010,150
wind-ons_9,p19033,31753,2010,42
wind-ons_8,p36009,31851,2010,13.5
wind-ons_9,p19041,32121,2010,0.21
wind-ons_9,p19147,32122,2010,20.79
wind-ons_10,p19081,32131,2010,78
wind-ons_8,p19067,32136,2010,32
wind-ons_9,p19067,32137,2010,48
wind-ons_9,p42069,32253,2010,64.5
wind-ons_9,p19109,32506,2010,2.3
wind-ons_8,p19037,32519,2010,0.9
wind-ons_10,p42117,32623,2010,100.5
wind-ons_10,p19197,32891,2010,20
wind-ons_9,p31107,33243,2010,8.91
wind-ons_9,p19035,33258,2010,76.5
wind-ons_10,p31107,33623,2010,8.91
wind-ons_10,p31107,33624,2010,54.27
wind-ons_9,p19035,33638,2010,104.3
wind-ons_10,p19021,33639,2010,0.7
wind-ons_10,p19151,33642,2010,59.9
wind-ons_10,p19069,33653,2010,199.7
wind-ons_9,p42079,33772,2010,24
wind-ons_10,p31107,34004,2010,8.91
wind-ons_9,p19035,34018,2010,0.7
wind-ons_9,p19021,34019,2010,160.5
wind-ons_10,p19151,34022,2010,78
wind-ons_10,p19151,34023,2010,125.9
wind-ons_9,p19197,34030,2010,150
wind-ons_8,p19023,34037,2010,0.9
wind-ons_8,p17085,34055,2010,100.5
wind-ons_10,p31017,34368,2010,59.4
wind-ons_9,p19161,34399,2010,15
wind-ons_9,p19025,34402,2010,4.6
wind-ons_10,p19079,34410,2010,35
wind-ons_10,p19079,34790,2010,16.2
wind-ons_9,p56007,35085,2010,99
wind-ons_8,p42107,35290,2010,26
wind-ons_10,p56007,35464,2010,19.5
wind-ons_10,p56007,35465,2010,4.9
wind-ons_9,p56007,35466,2010,2.5
wind-ons_9,p19027,35542,2010,159.1
wind-ons_10,p19169,35552,2010,150
wind-ons_9,p42107,35670,2010,102
wind-ons_7,p56041,35816,2010,48.861
wind-ons_10,p56007,35844,2010,1.3
wind-ons_10,p56007,35845,2010,24.8
wind-ons_10,p56007,35846,2010,25
wind-ons_9,p56001,35847,2010,28.8
wind-ons_10,p19027,35921,2010,105
wind-ons_9,p19073,35925,2010,14.553
wind-ons_9,p19169,35933,2010,150
wind-ons_7,p56041,36195,2010,142.2
wind-ons_8,p56041,36196,2010,64.08
wind-ons_10,p56007,36224,2010,1.8
wind-ons_10,p56007,36225,2010,32.619
wind-ons_10,p56007,36226,2010,25
wind-ons_9,p56001,36227,2010,99
wind-ons_9,p19073,36305,2010,0.147
wind-ons_8,p17103,36342,2010,4.2
wind-ons_8,p56041,36575,2010,15.92
wind-ons_7,p56041,36576,2010,12.139
wind-ons_10,p56007,36605,2010,16.8
wind-ons_9,p56001,36606,2010,8.781
wind-ons_9,p17103,36721,2010,72
wind-ons_9,p17103,36722,2010,43.5
wind-ons_8,p17037,36723,2010,174
wind-ons_8,p17103,37099,2010,2.5
wind-ons_9,p17103,37100,2010,8
wind-ons_7,p17161,37474,2010,1.5
wind-ons_7,p17195,37475,2010,1.5
wind-ons_8,p17011,37480,2010,2.5
wind-ons_8,p17099,37481,2010,72
wind-ons_7,p17011,38238,2010,8.4
wind-ons_7,p17063,38245,2010,10.5
wind-ons_10,p42013,38315,2010,70
wind-ons_9,p56021,38516,2010,29.4
wind-ons_8,p31105,38522,2010,10.5
wind-ons_10,p19155,38580,2010,165.2
wind-ons_10,p19001,38584,2010,174.8
wind-ons_8,p17011,38618,2010,53
wind-ons_8,p17099,38624,2010,99
wind-ons_8,p17099,38625,2010,51
wind-ons_10,p42013,38695,2010,80
wind-ons_10,p56021,38893,2010,42
wind-ons_8,p17011,38999,2010,72
wind-ons_8,p17099,39004,2010,49.5
wind-ons_8,p17099,39005,2010,106
wind-ons_8,p39161,39032,2010,1.8
wind-ons_8,p39033,39045,2010,1.8
wind-ons_10,p42021,39074,2010,62.5
wind-ons_6,p08123,39274,2010,15.4
wind-ons_7,p08123,39275,2010,9.9
wind-ons_8,p17175,39378,2010,150
wind-ons_7,p39117,39425,2010,1.8
wind-ons_10,p42111,39454,2010,29.4
wind-ons_7,p42009,39456,2010,9
wind-ons_7,p34001,39483,2010,7.5
wind-ons_2,p06055,39529,2010,15.5
wind-ons_5,p08123,39654,2010,5.2
wind-ons_8,p08123,39659,2010,221
wind-ons_7,p08075,39663,2010,199.5
wind-ons_8,p08075,39665,2010,201
wind-ons_8,p08075,39666,2010,60
wind-ons_8,p08075,39667,2010,151.8
wind-ons_8,p08075,39668,2010,22.5
wind-ons_7,p39101,39804,2010,1.8
wind-ons_10,p42111,39833,2010,37.8
wind-ons_10,p42111,39834,2010,52.5
wind-ons_4,p06055,39908,2010,16.2
wind-ons_7,p08123,40039,2010,79.5
wind-ons_7,p08075,40045,2010,29.7
wind-ons_1,p49049,40367,2010,18.9
wind-ons_8,p18007,40533,2010,130.5
wind-ons_8,p18007,40535,2010,106
wind-ons_8,p42051,40590,2010,15
wind-ons_5,p42009,40597,2010,10.4
wind-ons_8,p17113,40904,2010,42.9
wind-ons_8,p18007,40913,2010,99
wind-ons_8,p18007,40914,2010,201.3
wind-ons_8,p18007,40915,2010,100
wind-ons_7,p18157,40917,2010,199.7
wind-ons_7,p42111,40970,2010,30
wind-ons_5,p06095,41050,2010,37.8
wind-ons_9,p31109,41231,2010,0.7
wind-ons_9,p31131,41232,2010,0.7
wind-ons_9,p17113,41283,2010,60
wind-ons_8,p17113,41285,2010,108
wind-ons_8,p18007,41294,2010,100
wind-ons_8,p18171,41295,2010,100
wind-ons_9,p42111,41351,2010,34.5
wind-ons_8,p06095,41431,2010,144
wind-ons_8,p06095,41432,2010,108
wind-ons_9,p17113,41664,2010,60
wind-ons_8,p17113,41665,2010,153.8
wind-ons_8,p06095,41811,2010,6
wind-ons_9,p06095,41812,2010,150
wind-ons_2,p06077,41817,2010,24
wind-ons_8,p29005,41997,2010,114
wind-ons_8,p17179,42040,2010,100.5
wind-ons_1,p06077,42197,2010,13.1
wind-ons_8,p29005,42377,2010,32
wind-ons_8,p29005,42757,2010,8.4
wind-ons_8,p29005,42758,2010,42
wind-ons_9,p54077,42870,2010,6
wind-ons_8,p54057,42872,2010,40
wind-ons_7,p06013,42951,2010,104.5
wind-ons_2,p06077,42956,2010,63
wind-ons_3,p06077,42957,2010,2.43
wind-ons_8,p29087,43138,2010,5
wind-ons_9,p29147,43144,2010,50.4
wind-ons_10,p54023,43252,2010,164
wind-ons_6,p06001,43331,2010,60
wind-ons_8,p06001,43332,2010,168
wind-ons_3,p06099,43337,2010,10.5
wind-ons_3,p06099,43338,2010,1.2
wind-ons_9,p54093,43630,2010,60
wind-ons_10,p54023,43632,2010,60
wind-ons_9,p29075,43905,2010,56.7
wind-ons_2,p06085,44470,2010,38
wind-ons_2,p06099,44474,2010,21
wind-ons_2,p06085,44850,2010,12.1
wind-ons_2,p06085,44851,2010,18
wind-ons_1,p06085,44852,2010,18
wind-ons_2,p06099,44854,2010,10.9
wind-ons_2,p06085,45229,2010,4.14
wind-ons_1,p06099,45232,2010,5.52
wind-ons_1,p06099,45233,2010,4.14
wind-ons_1,p06099,45234,2010,3.24
wind-ons_1,p06085,45612,2010,2.43
wind-ons_5,p49001,45674,2010,203.5
wind-ons_10,p20029,46163,2010,105
wind-ons_6,p17013,46211,2010,1.7
wind-ons_5,p06047,46373,2010,17
wind-ons_10,p20029,46543,2010,96
wind-ons_9,p20105,48059,2010,66
wind-ons_10,p20105,48439,2010,148.5
wind-ons_10,p20105,48440,2010,34.8
wind-ons_9,p20171,49558,2010,99
wind-ons_6,p08099,51067,2010,4
wind-ons_7,p08099,51068,2010,1.5
wind-ons_1,p06031,51320,2010,8.3
wind-ons_1,p06031,51321,2010,18.4
wind-ons_1,p06029,51697,2010,1.8
wind-ons_1,p06031,51698,2010,7.4
wind-ons_1,p06031,51699,2010,13.6
wind-ons_1,p06031,51700,2010,21.2
wind-ons_10,p20083,51848,2010,100.5
wind-ons_1,p06029,52081,2010,10.9
wind-ons_1,p06107,52082,2010,66
wind-ons_9,p08099,52207,2010,162
wind-ons_9,p08009,52585,2010,75
wind-ons_10,p20069,52983,2010,112.2
wind-ons_10,p20015,53390,2010,60
wind-ons_10,p20073,53391,2010,48
wind-ons_10,p20007,54136,2010,50
wind-ons_10,p20049,54152,2010,42
wind-ons_3,p06083,54355,2010,8.7
wind-ons_10,p20007,54517,2010,44
wind-ons_1,p06083,54735,2010,14.1
wind-ons_1,p06083,54736,2010,22
wind-ons_1,p06083,54737,2010,29
wind-ons_1,p06083,55114,2010,3
wind-ons_1,p06083,55118,2010,6.3
wind-ons_1,p06083,55493,2010,1.5
wind-ons_1,p06083,55494,2010,6.5
wind-ons_2,p06083,55873,2010,1.6
wind-ons_2,p06083,55874,2010,7.5
wind-ons_1,p06083,55875,2010,17.3
wind-ons_1,p06083,55878,2010,67
wind-ons_2,p06111,55881,2010,78
wind-ons_5,p06083,56253,2010,0.1
wind-ons_1,p06083,56254,2010,3.5
wind-ons_1,p06083,56255,2010,15.3
wind-ons_1,p06083,56256,2010,28.7
wind-ons_4,p06083,56258,2010,54
wind-ons_2,p06111,56261,2010,57
wind-ons_9,p40059,56408,2010,25.5
wind-ons_3,p06083,56634,2010,2.4
wind-ons_2,p06083,56636,2010,23.1
wind-ons_4,p06083,56638,2010,42
wind-ons_10,p40059,56788,2010,60
wind-ons_10,p40059,56789,2010,40.5
wind-ons_5,p47151,56900,2010,0.7
wind-ons_10,p40153,57168,2010,60
wind-ons_10,p40153,57169,2010,54
wind-ons_7,p47001,57280,2010,27
wind-ons_5,p47001,57281,2010,0.7
wind-ons_9,p48421,57531,2010,10
wind-ons_10,p48195,57535,2010,114
wind-ons_10,p48195,57536,2010,79.8
wind-ons_10,p40153,57550,2010,25.5
wind-ons_4,p47129,57660,2010,0.7
wind-ons_1,p06111,57779,2010,17.6
wind-ons_1,p06111,57780,2010,88.5
wind-ons_10,p48421,57912,2010,10
wind-ons_10,p48195,57916,2010,3
wind-ons_10,p40153,57930,2010,25.5
wind-ons_10,p40153,57931,2010,25.5
wind-ons_10,p40153,58308,2010,101.2
wind-ons_10,p40153,58310,2010,18.9
wind-ons_1,p06111,58921,2010,46.9
wind-ons_10,p48341,59050,2010,10
wind-ons_10,p48341,59051,2010,10
wind-ons_10,p48341,59431,2010,49.5
wind-ons_10,p48341,59432,2010,10
wind-ons_10,p48341,59809,2010,8.8
wind-ons_9,p48341,59810,2010,10
wind-ons_1,p06065,60454,2010,25.3
wind-ons_1,p06065,60455,2010,16.5
wind-ons_1,p06065,60832,2010,15
wind-ons_1,p06065,60834,2010,9.4
wind-ons_1,p06065,60835,2010,20.5
wind-ons_3,p06065,60836,2010,30.75
wind-ons_10,p06065,60837,2010,42.6
wind-ons_1,p06059,61210,2010,4.5
wind-ons_1,p06065,61212,2010,4.2
wind-ons_1,p06065,61213,2010,3.7
wind-ons_1,p06065,61214,2010,9.1
wind-ons_1,p06065,61215,2010,20.5
wind-ons_1,p06065,61216,2010,31
wind-ons_6,p06065,61217,2010,43.4
wind-ons_7,p06065,61221,2010,30.75
wind-ons_9,p48359,61327,2010,0.161
wind-ons_10,p48065,61333,2010,79.5
wind-ons_10,p48065,61336,2010,80
wind-ons_10,p40129,61349,2010,123
wind-ons_10,p40039,61354,2010,106.5
wind-ons_1,p06065,61594,2010,5.9
wind-ons_1,p06065,61596,2010,29.9
wind-ons_1,p06065,61597,2010,38.9
wind-ons_8,p06065,61600,2010,45
wind-ons_6,p06065,61601,2010,22.2
wind-ons_5,p04017,61647,2010,63
wind-ons_10,p48359,61707,2010,160.839
wind-ons_10,p48375,61712,2010,10
wind-ons_9,p40009,61725,2010,30
wind-ons_9,p40009,61726,2010,68.9
wind-ons_10,p40149,61734,2010,40.5
wind-ons_1,p06065,61975,2010,9.6
wind-ons_1,p06065,61976,2010,19
wind-ons_2,p06065,61977,2010,22.4
wind-ons_4,p06065,61978,2010,34.5
wind-ons_5,p06065,61981,2010,21.7
wind-ons_4,p06065,61982,2010,16
wind-ons_1,p06065,62355,2010,5.4
wind-ons_1,p06065,62356,2010,11.6
wind-ons_2,p06065,62357,2010,11.7
wind-ons_6,p06065,62358,2010,16.1
wind-ons_1,p06065,62360,2010,20
wind-ons_5,p06065,62362,2010,6.5
wind-ons_9,p35037,62459,2010,20
wind-ons_2,p06065,62736,2010,3.4
wind-ons_3,p06065,62737,2010,7.3
wind-ons_5,p06065,62738,2010,8
wind-ons_8,p35019,62826,2010,90
wind-ons_10,p35037,62839,2010,60
wind-ons_4,p06073,63119,2010,3
wind-ons_9,p40075,63253,2010,74.3
wind-ons_10,p40075,63633,2010,39
wind-ons_7,p35057,63959,2010,100
wind-ons_8,p35037,63974,2010,204
wind-ons_10,p40031,64014,2010,60
wind-ons_10,p40031,64015,2010,151.4
wind-ons_9,p35009,64741,2010,0.6
wind-ons_9,p35009,65121,2010,0.7
wind-ons_8,p35041,65500,2010,0.6
wind-ons_4,p06073,65777,2010,50
wind-ons_7,p35005,66634,2010,30
wind-ons_9,p35041,66635,2010,90
wind-ons_10,p48153,66656,2010,57
wind-ons_10,p48125,67796,2010,150
wind-ons_10,p48097,68204,2010,112.5
wind-ons_10,p48169,70834,2010,84
wind-ons_9,p48169,70835,2010,160
wind-ons_9,p48237,70856,2010,120
wind-ons_9,p48033,71211,2010,180
wind-ons_10,p48415,71596,2010,130.5
wind-ons_10,p48417,71608,2010,30.3
wind-ons_10,p48415,71977,2010,120
wind-ons_10,p48415,71978,2010,63
wind-ons_10,p48417,71988,2010,132
wind-ons_10,p48415,72358,2010,249
wind-ons_10,p48417,72367,2010,200
wind-ons_9,p48335,72737,2010,15
wind-ons_10,p48335,72738,2010,209
wind-ons_10,p48353,72739,2010,197
wind-ons_9,p48353,72741,2010,37.5
wind-ons_8,p48151,72742,2010,96
wind-ons_9,p48253,72743,2010,5.2
wind-ons_10,p48417,72747,2010,200
wind-ons_9,p48335,73117,2010,60
wind-ons_10,p48335,73118,2010,126.5
wind-ons_10,p48353,73120,2010,98.8
wind-ons_10,p48353,73121,2010,152
wind-ons_10,p48353,73122,2010,170.2
wind-ons_10,p48441,73123,2010,60
wind-ons_9,p48441,73124,2010,54
wind-ons_8,p48317,73489,2010,120
wind-ons_7,p48227,73493,2010,7
wind-ons_8,p48335,73497,2010,73.5
wind-ons_10,p48353,73499,2010,241
wind-ons_10,p48353,73500,2010,144
wind-ons_10,p48353,73502,2010,232.5
wind-ons_10,p48441,73503,2010,213
wind-ons_10,p48133,73515,2010,26.347
wind-ons_8,p48003,73861,2010,0.6
wind-ons_10,p48227,73872,2010,121.9
wind-ons_9,p48227,73873,2010,34.3
wind-ons_10,p48353,73880,2010,80.5
wind-ons_10,p48353,73882,2010,23
wind-ons_10,p48441,73883,2010,276
wind-ons_10,p48441,73884,2010,60.6
wind-ons_10,p48143,73895,2010,23.808
wind-ons_10,p48143,73896,2010,2.645
wind-ons_7,p48495,74240,2010,0.925
wind-ons_9,p48495,74241,2010,91.575
wind-ons_9,p48173,74252,2010,142.5
wind-ons_10,p48173,74253,2010,58.8
wind-ons_10,p48335,74254,2010,124.2
wind-ons_8,p48335,74256,2010,0.035
wind-ons_6,p48335,74257,2010,0.035
wind-ons_9,p48353,74261,2010,169.5
wind-ons_9,p48441,74262,2010,55.5
