idx_hr,hr,d
32700,hr13,d1363
32701,hr14,d1363
32702,hr15,d1363
32703,hr16,d1363
32704,hr17,d1363
32705,hr18,d1363
32706,hr19,d1363
32707,hr20,d1363
32708,hr21,d1363
32709,hr22,d1363
32710,hr23,d1363
32711,hr24,d1363
32712,hr1,d1364
32713,hr2,d1364
32714,hr3,d1364
32715,hr4,d1364
32716,hr5,d1364
32717,hr6,d1364
32718,hr7,d1364
32719,hr8,d1364
32720,hr9,d1364
32721,hr10,d1364
32722,hr11,d1364
32723,hr12,d1364
32724,hr13,d1364
32725,hr14,d1364
32726,hr15,d1364
32727,hr16,d1364
32728,hr17,d1364
32729,hr18,d1364
32730,hr19,d1364
32731,hr20,d1364
32732,hr21,d1364
32733,hr22,d1364
32734,hr23,d1364
32735,hr24,d1364
32736,hr1,d1365
32737,hr2,d1365
32738,hr3,d1365
32739,hr4,d1365
32740,hr5,d1365
32741,hr6,d1365
32742,hr7,d1365
32743,hr8,d1365
32744,hr9,d1365
32745,hr10,d1365
32746,hr11,d1365
32747,hr12,d1365
32748,hr13,d1365
32749,hr14,d1365
32750,hr15,d1365
32751,hr16,d1365
32752,hr17,d1365
32753,hr18,d1365
32754,hr19,d1365
32755,hr20,d1365
32756,hr21,d1365
32757,hr22,d1365
32758,hr23,d1365
32759,hr24,d1365
32760,hr1,d1366
32761,hr2,d1366
32762,hr3,d1366
32763,hr4,d1366
32764,hr5,d1366
32765,hr6,d1366
32766,hr7,d1366
32767,hr8,d1366
32768,hr9,d1366
32769,hr10,d1366
32770,hr11,d1366
32771,hr12,d1366
32772,hr13,d1366
32773,hr14,d1366
32774,hr15,d1366
32775,hr16,d1366
32776,hr17,d1366
32777,hr18,d1366
32778,hr19,d1366
32779,hr20,d1366
32780,hr21,d1366
32781,hr22,d1366
32782,hr23,d1366
32783,hr24,d1366
32784,hr1,d1367
32785,hr2,d1367
32786,hr3,d1367
32787,hr4,d1367
32788,hr5,d1367
32789,hr6,d1367
32790,hr7,d1367
32791,hr8,d1367
32792,hr9,d1367
32793,hr10,d1367
32794,hr11,d1367
32795,hr12,d1367
32796,hr13,d1367
32797,hr14,d1367
32798,hr15,d1367
32799,hr16,d1367
32800,hr17,d1367
32801,hr18,d1367
32802,hr19,d1367
32803,hr20,d1367
32804,hr21,d1367
32805,hr22,d1367
32806,hr23,d1367
32807,hr24,d1367
32808,hr1,d1368
32809,hr2,d1368
32810,hr3,d1368
32811,hr4,d1368
32812,hr5,d1368
32813,hr6,d1368
32814,hr7,d1368
32815,hr8,d1368
32816,hr9,d1368
32817,hr10,d1368
32818,hr11,d1368
32819,hr12,d1368
32820,hr13,d1368
32821,hr14,d1368
32822,hr15,d1368
32823,hr16,d1368
32824,hr17,d1368
32825,hr18,d1368
32826,hr19,d1368
32827,hr20,d1368
32828,hr21,d1368
32829,hr22,d1368
32830,hr23,d1368
32831,hr24,d1368
32832,hr1,d1369
32833,hr2,d1369
32834,hr3,d1369
32835,hr4,d1369
32836,hr5,d1369
32837,hr6,d1369
32838,hr7,d1369
32839,hr8,d1369
32840,hr9,d1369
32841,hr10,d1369
32842,hr11,d1369
32843,hr12,d1369
32844,hr13,d1369
32845,hr14,d1369
32846,hr15,d1369
32847,hr16,d1369
32848,hr17,d1369
32849,hr18,d1369
32850,hr19,d1369
32851,hr20,d1369
32852,hr21,d1369
32853,hr22,d1369
32854,hr23,d1369
32855,hr24,d1369
32856,hr1,d1370
32857,hr2,d1370
32858,hr3,d1370
32859,hr4,d1370
32860,hr5,d1370
32861,hr6,d1370
32862,hr7,d1370
32863,hr8,d1370
32864,hr9,d1370
32865,hr10,d1370
32866,hr11,d1370
32867,hr12,d1370
32868,hr13,d1370
32869,hr14,d1370
32870,hr15,d1370
32871,hr16,d1370
32872,hr17,d1370
32873,hr18,d1370
32874,hr19,d1370
32875,hr20,d1370
32876,hr21,d1370
32877,hr22,d1370
32878,hr23,d1370
32879,hr24,d1370
32880,hr1,d1371
32881,hr2,d1371
32882,hr3,d1371
32883,hr4,d1371
32884,hr5,d1371
32885,hr6,d1371
32886,hr7,d1371
32887,hr8,d1371
32888,hr9,d1371
32889,hr10,d1371
32890,hr11,d1371
32891,hr12,d1371
32892,hr13,d1371
32893,hr14,d1371
32894,hr15,d1371
32895,hr16,d1371
32896,hr17,d1371
32897,hr18,d1371
32898,hr19,d1371
32899,hr20,d1371
32900,hr21,d1371
32901,hr22,d1371
32902,hr23,d1371
32903,hr24,d1371
32904,hr1,d1372
32905,hr2,d1372
32906,hr3,d1372
32907,hr4,d1372
32908,hr5,d1372
32909,hr6,d1372
32910,hr7,d1372
32911,hr8,d1372
32912,hr9,d1372
32913,hr10,d1372
32914,hr11,d1372
32915,hr12,d1372
32916,hr13,d1372
32917,hr14,d1372
32918,hr15,d1372
32919,hr16,d1372
32920,hr17,d1372
32921,hr18,d1372
32922,hr19,d1372
32923,hr20,d1372
32924,hr21,d1372
32925,hr22,d1372
32926,hr23,d1372
32927,hr24,d1372
32928,hr1,d1373
32929,hr2,d1373
32930,hr3,d1373
32931,hr4,d1373
32932,hr5,d1373
32933,hr6,d1373
32934,hr7,d1373
32935,hr8,d1373
32936,hr9,d1373
32937,hr10,d1373
32938,hr11,d1373
32939,hr12,d1373
32940,hr13,d1373
32941,hr14,d1373
32942,hr15,d1373
32943,hr16,d1373
32944,hr17,d1373
32945,hr18,d1373
32946,hr19,d1373
32947,hr20,d1373
32948,hr21,d1373
32949,hr22,d1373
32950,hr23,d1373
32951,hr24,d1373
32952,hr1,d1374
32953,hr2,d1374
32954,hr3,d1374
32955,hr4,d1374
32956,hr5,d1374
32957,hr6,d1374
32958,hr7,d1374
32959,hr8,d1374
32960,hr9,d1374
32961,hr10,d1374
32962,hr11,d1374
32963,hr12,d1374
32964,hr13,d1374
32965,hr14,d1374
32966,hr15,d1374
32967,hr16,d1374
32968,hr17,d1374
32969,hr18,d1374
32970,hr19,d1374
32971,hr20,d1374
32972,hr21,d1374
32973,hr22,d1374
32974,hr23,d1374
32975,hr24,d1374
32976,hr1,d1375
32977,hr2,d1375
32978,hr3,d1375
32979,hr4,d1375
32980,hr5,d1375
32981,hr6,d1375
32982,hr7,d1375
32983,hr8,d1375
32984,hr9,d1375
32985,hr10,d1375
32986,hr11,d1375
32987,hr12,d1375
32988,hr13,d1375
32989,hr14,d1375
32990,hr15,d1375
32991,hr16,d1375
32992,hr17,d1375
32993,hr18,d1375
32994,hr19,d1375
32995,hr20,d1375
32996,hr21,d1375
32997,hr22,d1375
32998,hr23,d1375
32999,hr24,d1375
33000,hr1,d1376
33001,hr2,d1376
33002,hr3,d1376
33003,hr4,d1376
33004,hr5,d1376
33005,hr6,d1376
33006,hr7,d1376
33007,hr8,d1376
33008,hr9,d1376
33009,hr10,d1376
33010,hr11,d1376
33011,hr12,d1376
33012,hr13,d1376
33013,hr14,d1376
33014,hr15,d1376
33015,hr16,d1376
33016,hr17,d1376
33017,hr18,d1376
33018,hr19,d1376
33019,hr20,d1376
33020,hr21,d1376
33021,hr22,d1376
33022,hr23,d1376
33023,hr24,d1376
33024,hr1,d1377
33025,hr2,d1377
33026,hr3,d1377
33027,hr4,d1377
33028,hr5,d1377
33029,hr6,d1377
33030,hr7,d1377
33031,hr8,d1377
33032,hr9,d1377
33033,hr10,d1377
33034,hr11,d1377
33035,hr12,d1377
33036,hr13,d1377
33037,hr14,d1377
33038,hr15,d1377
33039,hr16,d1377
33040,hr17,d1377
33041,hr18,d1377
33042,hr19,d1377
33043,hr20,d1377
33044,hr21,d1377
33045,hr22,d1377
33046,hr23,d1377
33047,hr24,d1377
33048,hr1,d1378
33049,hr2,d1378
33050,hr3,d1378
33051,hr4,d1378
33052,hr5,d1378
33053,hr6,d1378
33054,hr7,d1378
33055,hr8,d1378
33056,hr9,d1378
33057,hr10,d1378
33058,hr11,d1378
33059,hr12,d1378
33060,hr13,d1378
33061,hr14,d1378
33062,hr15,d1378
33063,hr16,d1378
33064,hr17,d1378
33065,hr18,d1378
33066,hr19,d1378
33067,hr20,d1378
33068,hr21,d1378
33069,hr22,d1378
33070,hr23,d1378
33071,hr24,d1378
33072,hr1,d1379
33073,hr2,d1379
33074,hr3,d1379
33075,hr4,d1379
33076,hr5,d1379
33077,hr6,d1379
33078,hr7,d1379
33079,hr8,d1379
33080,hr9,d1379
33081,hr10,d1379
33082,hr11,d1379
33083,hr12,d1379
33084,hr13,d1379
33085,hr14,d1379
33086,hr15,d1379
33087,hr16,d1379
33088,hr17,d1379
33089,hr18,d1379
33090,hr19,d1379
33091,hr20,d1379
33092,hr21,d1379
33093,hr22,d1379
33094,hr23,d1379
33095,hr24,d1379
33096,hr1,d1380
33097,hr2,d1380
33098,hr3,d1380
33099,hr4,d1380
33100,hr5,d1380
33101,hr6,d1380
33102,hr7,d1380
33103,hr8,d1380
33104,hr9,d1380
33105,hr10,d1380
33106,hr11,d1380
33107,hr12,d1380
33108,hr13,d1380
33109,hr14,d1380
33110,hr15,d1380
33111,hr16,d1380
33112,hr17,d1380
33113,hr18,d1380
33114,hr19,d1380
33115,hr20,d1380
33116,hr21,d1380
33117,hr22,d1380
33118,hr23,d1380
33119,hr24,d1380
33120,hr1,d1381
33121,hr2,d1381
33122,hr3,d1381
33123,hr4,d1381
33124,hr5,d1381
33125,hr6,d1381
33126,hr7,d1381
33127,hr8,d1381
33128,hr9,d1381
33129,hr10,d1381
33130,hr11,d1381
33131,hr12,d1381
33132,hr13,d1381
33133,hr14,d1381
33134,hr15,d1381
33135,hr16,d1381
33136,hr17,d1381
33137,hr18,d1381
33138,hr19,d1381
33139,hr20,d1381
33140,hr21,d1381
33141,hr22,d1381
33142,hr23,d1381
33143,hr24,d1381
33144,hr1,d1382
33145,hr2,d1382
33146,hr3,d1382
33147,hr4,d1382
33148,hr5,d1382
33149,hr6,d1382
33150,hr7,d1382
33151,hr8,d1382
33152,hr9,d1382
33153,hr10,d1382
33154,hr11,d1382
33155,hr12,d1382
33156,hr13,d1382
33157,hr14,d1382
33158,hr15,d1382
33159,hr16,d1382
33160,hr17,d1382
33161,hr18,d1382
33162,hr19,d1382
33163,hr20,d1382
33164,hr21,d1382
33165,hr22,d1382
33166,hr23,d1382
33167,hr24,d1382
33168,hr1,d1383
33169,hr2,d1383
33170,hr3,d1383
33171,hr4,d1383
33172,hr5,d1383
33173,hr6,d1383
33174,hr7,d1383
33175,hr8,d1383
33176,hr9,d1383
33177,hr10,d1383
33178,hr11,d1383
33179,hr12,d1383
33180,hr13,d1383
33181,hr14,d1383
33182,hr15,d1383
33183,hr16,d1383
33184,hr17,d1383
33185,hr18,d1383
33186,hr19,d1383
33187,hr20,d1383
33188,hr21,d1383
33189,hr22,d1383
33190,hr23,d1383
33191,hr24,d1383
33192,hr1,d1384
33193,hr2,d1384
33194,hr3,d1384
33195,hr4,d1384
33196,hr5,d1384
33197,hr6,d1384
33198,hr7,d1384
33199,hr8,d1384
33200,hr9,d1384
33201,hr10,d1384
33202,hr11,d1384
33203,hr12,d1384
33204,hr13,d1384
33205,hr14,d1384
33206,hr15,d1384
33207,hr16,d1384
33208,hr17,d1384
33209,hr18,d1384
33210,hr19,d1384
33211,hr20,d1384
33212,hr21,d1384
33213,hr22,d1384
33214,hr23,d1384
33215,hr24,d1384
33216,hr1,d1385
33217,hr2,d1385
33218,hr3,d1385
33219,hr4,d1385
33220,hr5,d1385
33221,hr6,d1385
33222,hr7,d1385
33223,hr8,d1385
33224,hr9,d1385
33225,hr10,d1385
33226,hr11,d1385
33227,hr12,d1385
33228,hr13,d1385
33229,hr14,d1385
33230,hr15,d1385
33231,hr16,d1385
33232,hr17,d1385
33233,hr18,d1385
33234,hr19,d1385
33235,hr20,d1385
33236,hr21,d1385
33237,hr22,d1385
33238,hr23,d1385
33239,hr24,d1385
33240,hr1,d1386
33241,hr2,d1386
33242,hr3,d1386
33243,hr4,d1386
33244,hr5,d1386
33245,hr6,d1386
33246,hr7,d1386
33247,hr8,d1386
33248,hr9,d1386
33249,hr10,d1386
33250,hr11,d1386
33251,hr12,d1386
33252,hr13,d1386
33253,hr14,d1386
33254,hr15,d1386
33255,hr16,d1386
33256,hr17,d1386
33257,hr18,d1386
33258,hr19,d1386
33259,hr20,d1386
33260,hr21,d1386
33261,hr22,d1386
33262,hr23,d1386
33263,hr24,d1386
33264,hr1,d1387
33265,hr2,d1387
33266,hr3,d1387
33267,hr4,d1387
33268,hr5,d1387
33269,hr6,d1387
33270,hr7,d1387
33271,hr8,d1387
33272,hr9,d1387
33273,hr10,d1387
33274,hr11,d1387
33275,hr12,d1387
33276,hr13,d1387
33277,hr14,d1387
33278,hr15,d1387
33279,hr16,d1387
33280,hr17,d1387
33281,hr18,d1387
33282,hr19,d1387
33283,hr20,d1387
33284,hr21,d1387
33285,hr22,d1387
33286,hr23,d1387
33287,hr24,d1387
33288,hr1,d1388
33289,hr2,d1388
33290,hr3,d1388
33291,hr4,d1388
33292,hr5,d1388
33293,hr6,d1388
33294,hr7,d1388
33295,hr8,d1388
33296,hr9,d1388
33297,hr10,d1388
33298,hr11,d1388
33299,hr12,d1388
33300,hr13,d1388
33301,hr14,d1388
33302,hr15,d1388
33303,hr16,d1388
33304,hr17,d1388
33305,hr18,d1388
33306,hr19,d1388
33307,hr20,d1388
33308,hr21,d1388
33309,hr22,d1388
33310,hr23,d1388
33311,hr24,d1388
33312,hr1,d1389
33313,hr2,d1389
33314,hr3,d1389
33315,hr4,d1389
33316,hr5,d1389
33317,hr6,d1389
33318,hr7,d1389
33319,hr8,d1389
33320,hr9,d1389
33321,hr10,d1389
33322,hr11,d1389
33323,hr12,d1389
33324,hr13,d1389
33325,hr14,d1389
33326,hr15,d1389
33327,hr16,d1389
33328,hr17,d1389
33329,hr18,d1389
33330,hr19,d1389
33331,hr20,d1389
33332,hr21,d1389
33333,hr22,d1389
33334,hr23,d1389
33335,hr24,d1389
33336,hr1,d1390
33337,hr2,d1390
33338,hr3,d1390
33339,hr4,d1390
33340,hr5,d1390
33341,hr6,d1390
33342,hr7,d1390
33343,hr8,d1390
33344,hr9,d1390
33345,hr10,d1390
33346,hr11,d1390
33347,hr12,d1390
33348,hr13,d1390
33349,hr14,d1390
33350,hr15,d1390
33351,hr16,d1390
33352,hr17,d1390
33353,hr18,d1390
33354,hr19,d1390
33355,hr20,d1390
33356,hr21,d1390
33357,hr22,d1390
33358,hr23,d1390
33359,hr24,d1390
33360,hr1,d1391
33361,hr2,d1391
33362,hr3,d1391
33363,hr4,d1391
33364,hr5,d1391
33365,hr6,d1391
33366,hr7,d1391
33367,hr8,d1391
33368,hr9,d1391
33369,hr10,d1391
33370,hr11,d1391
33371,hr12,d1391
33372,hr13,d1391
33373,hr14,d1391
33374,hr15,d1391
33375,hr16,d1391
33376,hr17,d1391
33377,hr18,d1391
33378,hr19,d1391
33379,hr20,d1391
33380,hr21,d1391
33381,hr22,d1391
33382,hr23,d1391
33383,hr24,d1391
33384,hr1,d1392
33385,hr2,d1392
33386,hr3,d1392
33387,hr4,d1392
33388,hr5,d1392
33389,hr6,d1392
33390,hr7,d1392
33391,hr8,d1392
33392,hr9,d1392
33393,hr10,d1392
33394,hr11,d1392
33395,hr12,d1392
33396,hr13,d1392
33397,hr14,d1392
33398,hr15,d1392
33399,hr16,d1392
33400,hr17,d1392
33401,hr18,d1392
33402,hr19,d1392
33403,hr20,d1392
33404,hr21,d1392
33405,hr22,d1392
33406,hr23,d1392
33407,hr24,d1392
33408,hr1,d1393
33409,hr2,d1393
33410,hr3,d1393
33411,hr4,d1393
33412,hr5,d1393
33413,hr6,d1393
33414,hr7,d1393
33415,hr8,d1393
33416,hr9,d1393
33417,hr10,d1393
33418,hr11,d1393
33419,hr12,d1393
33420,hr13,d1393
33421,hr14,d1393
33422,hr15,d1393
33423,hr16,d1393
33424,hr17,d1393
33425,hr18,d1393
33426,hr19,d1393
33427,hr20,d1393
33428,hr21,d1393
33429,hr22,d1393
33430,hr23,d1393
33431,hr24,d1393
33432,hr1,d1394
33433,hr2,d1394
33434,hr3,d1394
33435,hr4,d1394
33436,hr5,d1394
33437,hr6,d1394
33438,hr7,d1394
33439,hr8,d1394
33440,hr9,d1394
33441,hr10,d1394
33442,hr11,d1394
33443,hr12,d1394
33444,hr13,d1394
33445,hr14,d1394
33446,hr15,d1394
33447,hr16,d1394
33448,hr17,d1394
33449,hr18,d1394
33450,hr19,d1394
33451,hr20,d1394
33452,hr21,d1394
33453,hr22,d1394
33454,hr23,d1394
33455,hr24,d1394
33456,hr1,d1395
33457,hr2,d1395
33458,hr3,d1395
33459,hr4,d1395
33460,hr5,d1395
33461,hr6,d1395
33462,hr7,d1395
33463,hr8,d1395
33464,hr9,d1395
33465,hr10,d1395
33466,hr11,d1395
33467,hr12,d1395
33468,hr13,d1395
33469,hr14,d1395
33470,hr15,d1395
33471,hr16,d1395
33472,hr17,d1395
33473,hr18,d1395
33474,hr19,d1395
33475,hr20,d1395
33476,hr21,d1395
33477,hr22,d1395
33478,hr23,d1395
33479,hr24,d1395
33480,hr1,d1396
33481,hr2,d1396
33482,hr3,d1396
33483,hr4,d1396
33484,hr5,d1396
33485,hr6,d1396
33486,hr7,d1396
33487,hr8,d1396
33488,hr9,d1396
33489,hr10,d1396
33490,hr11,d1396
33491,hr12,d1396
33492,hr13,d1396
33493,hr14,d1396
33494,hr15,d1396
33495,hr16,d1396
33496,hr17,d1396
33497,hr18,d1396
33498,hr19,d1396
33499,hr20,d1396
33500,hr21,d1396
33501,hr22,d1396
33502,hr23,d1396
33503,hr24,d1396
33504,hr1,d1397
33505,hr2,d1397
33506,hr3,d1397
33507,hr4,d1397
33508,hr5,d1397
33509,hr6,d1397
33510,hr7,d1397
33511,hr8,d1397
33512,hr9,d1397
33513,hr10,d1397
33514,hr11,d1397
33515,hr12,d1397
33516,hr13,d1397
33517,hr14,d1397
33518,hr15,d1397
33519,hr16,d1397
33520,hr17,d1397
33521,hr18,d1397
33522,hr19,d1397
33523,hr20,d1397
33524,hr21,d1397
33525,hr22,d1397
33526,hr23,d1397
33527,hr24,d1397
33528,hr1,d1398
33529,hr2,d1398
33530,hr3,d1398
33531,hr4,d1398
33532,hr5,d1398
33533,hr6,d1398
33534,hr7,d1398
33535,hr8,d1398
33536,hr9,d1398
33537,hr10,d1398
33538,hr11,d1398
33539,hr12,d1398
33540,hr13,d1398
33541,hr14,d1398
33542,hr15,d1398
33543,hr16,d1398
33544,hr17,d1398
33545,hr18,d1398
33546,hr19,d1398
33547,hr20,d1398
33548,hr21,d1398
33549,hr22,d1398
33550,hr23,d1398
33551,hr24,d1398
33552,hr1,d1399
33553,hr2,d1399
33554,hr3,d1399
33555,hr4,d1399
33556,hr5,d1399
33557,hr6,d1399
33558,hr7,d1399
33559,hr8,d1399
33560,hr9,d1399
33561,hr10,d1399
33562,hr11,d1399
33563,hr12,d1399
33564,hr13,d1399
33565,hr14,d1399
33566,hr15,d1399
33567,hr16,d1399
33568,hr17,d1399
33569,hr18,d1399
33570,hr19,d1399
33571,hr20,d1399
33572,hr21,d1399
33573,hr22,d1399
33574,hr23,d1399
33575,hr24,d1399
33576,hr1,d1400
33577,hr2,d1400
33578,hr3,d1400
33579,hr4,d1400
33580,hr5,d1400
33581,hr6,d1400
33582,hr7,d1400
33583,hr8,d1400
33584,hr9,d1400
33585,hr10,d1400
33586,hr11,d1400
33587,hr12,d1400
33588,hr13,d1400
33589,hr14,d1400
33590,hr15,d1400
33591,hr16,d1400
33592,hr17,d1400
33593,hr18,d1400
33594,hr19,d1400
33595,hr20,d1400
33596,hr21,d1400
33597,hr22,d1400
33598,hr23,d1400
33599,hr24,d1400
33600,hr1,d1401
33601,hr2,d1401
33602,hr3,d1401
33603,hr4,d1401
33604,hr5,d1401
33605,hr6,d1401
33606,hr7,d1401
33607,hr8,d1401
33608,hr9,d1401
33609,hr10,d1401
33610,hr11,d1401
33611,hr12,d1401
33612,hr13,d1401
33613,hr14,d1401
33614,hr15,d1401
33615,hr16,d1401
33616,hr17,d1401
33617,hr18,d1401
33618,hr19,d1401
33619,hr20,d1401
33620,hr21,d1401
33621,hr22,d1401
33622,hr23,d1401
33623,hr24,d1401
33624,hr1,d1402
33625,hr2,d1402
33626,hr3,d1402
33627,hr4,d1402
33628,hr5,d1402
33629,hr6,d1402
33630,hr7,d1402
33631,hr8,d1402
33632,hr9,d1402
33633,hr10,d1402
33634,hr11,d1402
33635,hr12,d1402
33636,hr13,d1402
33637,hr14,d1402
33638,hr15,d1402
33639,hr16,d1402
33640,hr17,d1402
33641,hr18,d1402
33642,hr19,d1402
33643,hr20,d1402
33644,hr21,d1402
33645,hr22,d1402
33646,hr23,d1402
33647,hr24,d1402
33648,hr1,d1403
33649,hr2,d1403
33650,hr3,d1403
33651,hr4,d1403
33652,hr5,d1403
33653,hr6,d1403
33654,hr7,d1403
33655,hr8,d1403
33656,hr9,d1403
33657,hr10,d1403
33658,hr11,d1403
33659,hr12,d1403
33660,hr13,d1403
33661,hr14,d1403
33662,hr15,d1403
33663,hr16,d1403
33664,hr17,d1403
33665,hr18,d1403
33666,hr19,d1403
33667,hr20,d1403
33668,hr21,d1403
33669,hr22,d1403
33670,hr23,d1403
33671,hr24,d1403
33672,hr1,d1404
33673,hr2,d1404
33674,hr3,d1404
33675,hr4,d1404
33676,hr5,d1404
33677,hr6,d1404
33678,hr7,d1404
33679,hr8,d1404
33680,hr9,d1404
33681,hr10,d1404
33682,hr11,d1404
33683,hr12,d1404
33684,hr13,d1404
33685,hr14,d1404
33686,hr15,d1404
33687,hr16,d1404
33688,hr17,d1404
33689,hr18,d1404
33690,hr19,d1404
33691,hr20,d1404
33692,hr21,d1404
33693,hr22,d1404
33694,hr23,d1404
33695,hr24,d1404
33696,hr1,d1405
33697,hr2,d1405
33698,hr3,d1405
33699,hr4,d1405
33700,hr5,d1405
33701,hr6,d1405
33702,hr7,d1405
33703,hr8,d1405
33704,hr9,d1405
33705,hr10,d1405
33706,hr11,d1405
33707,hr12,d1405
33708,hr13,d1405
33709,hr14,d1405
33710,hr15,d1405
33711,hr16,d1405
33712,hr17,d1405
33713,hr18,d1405
33714,hr19,d1405
33715,hr20,d1405
33716,hr21,d1405
33717,hr22,d1405
33718,hr23,d1405
33719,hr24,d1405
33720,hr1,d1406
33721,hr2,d1406
33722,hr3,d1406
33723,hr4,d1406
33724,hr5,d1406
33725,hr6,d1406
33726,hr7,d1406
33727,hr8,d1406
33728,hr9,d1406
33729,hr10,d1406
33730,hr11,d1406
33731,hr12,d1406
33732,hr13,d1406
33733,hr14,d1406
33734,hr15,d1406
33735,hr16,d1406
33736,hr17,d1406
33737,hr18,d1406
33738,hr19,d1406
33739,hr20,d1406
33740,hr21,d1406
33741,hr22,d1406
33742,hr23,d1406
33743,hr24,d1406
33744,hr1,d1407
33745,hr2,d1407
33746,hr3,d1407
33747,hr4,d1407
33748,hr5,d1407
33749,hr6,d1407
33750,hr7,d1407
33751,hr8,d1407
33752,hr9,d1407
33753,hr10,d1407
33754,hr11,d1407
33755,hr12,d1407
33756,hr13,d1407
33757,hr14,d1407
33758,hr15,d1407
33759,hr16,d1407
33760,hr17,d1407
33761,hr18,d1407
33762,hr19,d1407
33763,hr20,d1407
33764,hr21,d1407
33765,hr22,d1407
33766,hr23,d1407
33767,hr24,d1407
33768,hr1,d1408
33769,hr2,d1408
33770,hr3,d1408
33771,hr4,d1408
33772,hr5,d1408
33773,hr6,d1408
33774,hr7,d1408
33775,hr8,d1408
33776,hr9,d1408
33777,hr10,d1408
33778,hr11,d1408
33779,hr12,d1408
33780,hr13,d1408
33781,hr14,d1408
33782,hr15,d1408
33783,hr16,d1408
33784,hr17,d1408
33785,hr18,d1408
33786,hr19,d1408
33787,hr20,d1408
33788,hr21,d1408
33789,hr22,d1408
33790,hr23,d1408
33791,hr24,d1408
33792,hr1,d1409
33793,hr2,d1409
33794,hr3,d1409
33795,hr4,d1409
33796,hr5,d1409
33797,hr6,d1409
33798,hr7,d1409
33799,hr8,d1409
33800,hr9,d1409
33801,hr10,d1409
33802,hr11,d1409
33803,hr12,d1409
33804,hr13,d1409
33805,hr14,d1409
33806,hr15,d1409
33807,hr16,d1409
33808,hr17,d1409
33809,hr18,d1409
33810,hr19,d1409
33811,hr20,d1409
33812,hr21,d1409
33813,hr22,d1409
33814,hr23,d1409
33815,hr24,d1409
33816,hr1,d1410
33817,hr2,d1410
33818,hr3,d1410
33819,hr4,d1410
33820,hr5,d1410
33821,hr6,d1410
33822,hr7,d1410
33823,hr8,d1410
33824,hr9,d1410
33825,hr10,d1410
33826,hr11,d1410
33827,hr12,d1410
33828,hr13,d1410
33829,hr14,d1410
33830,hr15,d1410
33831,hr16,d1410
33832,hr17,d1410
33833,hr18,d1410
33834,hr19,d1410
33835,hr20,d1410
33836,hr21,d1410
33837,hr22,d1410
33838,hr23,d1410
33839,hr24,d1410
33840,hr1,d1411
33841,hr2,d1411
33842,hr3,d1411
33843,hr4,d1411
33844,hr5,d1411
33845,hr6,d1411
33846,hr7,d1411
33847,hr8,d1411
33848,hr9,d1411
33849,hr10,d1411
33850,hr11,d1411
33851,hr12,d1411
33852,hr13,d1411
33853,hr14,d1411
33854,hr15,d1411
33855,hr16,d1411
33856,hr17,d1411
33857,hr18,d1411
33858,hr19,d1411
33859,hr20,d1411
33860,hr21,d1411
33861,hr22,d1411
33862,hr23,d1411
33863,hr24,d1411
33864,hr1,d1412
33865,hr2,d1412
33866,hr3,d1412
33867,hr4,d1412
33868,hr5,d1412
33869,hr6,d1412
33870,hr7,d1412
33871,hr8,d1412
33872,hr9,d1412
33873,hr10,d1412
33874,hr11,d1412
33875,hr12,d1412
33876,hr13,d1412
33877,hr14,d1412
33878,hr15,d1412
33879,hr16,d1412
33880,hr17,d1412
33881,hr18,d1412
33882,hr19,d1412
33883,hr20,d1412
33884,hr21,d1412
33885,hr22,d1412
33886,hr23,d1412
33887,hr24,d1412
33888,hr1,d1413
33889,hr2,d1413
33890,hr3,d1413
33891,hr4,d1413
33892,hr5,d1413
33893,hr6,d1413
33894,hr7,d1413
33895,hr8,d1413
33896,hr9,d1413
33897,hr10,d1413
33898,hr11,d1413
33899,hr12,d1413
33900,hr13,d1413
33901,hr14,d1413
33902,hr15,d1413
33903,hr16,d1413
33904,hr17,d1413
33905,hr18,d1413
33906,hr19,d1413
33907,hr20,d1413
33908,hr21,d1413
33909,hr22,d1413
33910,hr23,d1413
33911,hr24,d1413
33912,hr1,d1414
33913,hr2,d1414
33914,hr3,d1414
33915,hr4,d1414
33916,hr5,d1414
33917,hr6,d1414
33918,hr7,d1414
33919,hr8,d1414
33920,hr9,d1414
33921,hr10,d1414
33922,hr11,d1414
33923,hr12,d1414
33924,hr13,d1414
33925,hr14,d1414
33926,hr15,d1414
33927,hr16,d1414
33928,hr17,d1414
33929,hr18,d1414
33930,hr19,d1414
33931,hr20,d1414
33932,hr21,d1414
33933,hr22,d1414
33934,hr23,d1414
33935,hr24,d1414
33936,hr1,d1415
33937,hr2,d1415
33938,hr3,d1415
33939,hr4,d1415
33940,hr5,d1415
33941,hr6,d1415
33942,hr7,d1415
33943,hr8,d1415
33944,hr9,d1415
33945,hr10,d1415
33946,hr11,d1415
33947,hr12,d1415
33948,hr13,d1415
33949,hr14,d1415
33950,hr15,d1415
33951,hr16,d1415
33952,hr17,d1415
33953,hr18,d1415
33954,hr19,d1415
33955,hr20,d1415
33956,hr21,d1415
33957,hr22,d1415
33958,hr23,d1415
33959,hr24,d1415
33960,hr1,d1416
33961,hr2,d1416
33962,hr3,d1416
33963,hr4,d1416
33964,hr5,d1416
33965,hr6,d1416
33966,hr7,d1416
33967,hr8,d1416
33968,hr9,d1416
33969,hr10,d1416
33970,hr11,d1416
