region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km
i51835,5,51835,59.608,370684.056,10.574
i51836,5,51836,16.062,967033.766,11.529
i51837,5,51837,5.881,1471782.537,6.639
i51838,5,51838,10.935,815056.165,5.76
i51839,5,51839,6.269,1091310.071,5.76
i51840,4,51840,17.69,611391.712,5.76
i51841,4,51841,27.994,563282.01,5.76
i51842,3,51842,1.118,12439594.292,7.762
i51843,3,51843,116.567,196917.243,8.327
i51844,3,51844,1.531,9625924.651,8.613
i51847,4,51847,5.176,2772784.186,12.875
i51848,4,51848,38.758,384803.904,5.76
i51849,4,51849,22.478,666763.814,5.76
i51850,4,51850,22.853,349913.174,5.76
i51851,3,51851,50.738,258951.589,5.76
i51852,3,51852,52.658,156084.007,5.76
i51853,3,51853,51.074,301143.41,5.76
i51856,3,51856,7.457,1244958.474,5.76
i51859,4,51859,24.713,833120.864,15.621
i51866,3,51866,0.073,65891066.045,5.76
i51877,5,51877,8.651,1466947.822,5.76
i51878,6,51878,6.342,2115389.777,6.449
i51879,6,51879,26.706,911148.816,22.716
i51880,5,51880,182.201,106640.071,8.355
i51881,6,51881,10.546,1099595.753,5.76
i51882,6,51882,18.298,623503.095,5.76
i51883,6,51883,12.369,1572332.735,10.717
i51884,6,51884,7.946,3092790.356,20.685
i51885,6,51885,8.554,2445666.578,13.041
i51887,7,51887,11.251,781653.999,5.76
i51888,6,51888,10.06,1514813.866,7.413
i51889,7,51889,15.528,638049.359,5.76
i51890,7,51890,26.706,852505.487,18.428
i51891,7,51891,9.987,903981.18,5.76
i51892,7,51892,31.201,435643.942,5.76
i51893,6,51893,33.34,638288.689,13.541
i51894,7,51894,11.008,874910.569,5.76
i51895,7,51895,25.272,835930.367,16.477
i51896,7,51896,31.663,509300.299,5.76
i51897,7,51897,11.761,642868.94,5.76
i51899,7,51899,38.272,201624.687,5.76
i51900,7,51900,48.333,376666.613,10.245
i51901,7,51901,11.154,688116.962,5.76
i51902,8,51902,7.727,1141970.685,5.76
i51906,7,51906,22.04,725823.815,5.76
i51907,8,51907,16.597,787649.791,5.76
i51908,7,51908,34.142,257156.698,5.76
i51911,7,51911,9.987,926364.5,5.76
i51912,6,51912,6.172,2271553.514,5.76
i51913,7,51913,12.612,1298117.568,6.216
i51914,8,51914,9.623,962272.677,5.76
i51915,7,51915,15.43,693907.009,5.76
i51916,8,51916,23.62,593683.668,5.76
i51917,8,51917,24.835,594984.062,7.848
i51918,8,51918,10.595,1189481.815,5.76
i51919,8,51919,10.303,626091.633,5.76
i51920,8,51920,14.847,1012670.457,5.76
i51921,7,51921,9.72,1442426.885,5.76
i51922,7,51922,8.46,1091897.274,5.76
i51923,8,51923,16.033,1014141.454,11.693
i51924,8,51924,17.788,696571.135,5.76
i51925,8,51925,11.909,760123.573,5.76
i51926,7,51926,6.002,1344329.578,5.76
i51929,8,51929,11.287,583627.264,5.76
i51930,8,51930,22.545,367224.094,5.76
i51931,8,51931,53.266,192974.613,5.76
i51932,8,51932,20.776,568353.759,6.382
i51934,8,51934,6.009,792450.269,5.76
i51936,8,51936,7.047,1320823.088,6.792
i51941,8,51941,14.324,1041012.228,5.76
i51942,8,51942,16.16,661661.266,5.76
i51943,8,51943,9.088,906535.851,5.76
i51944,8,51944,6.755,1388450.255,5.76
i51950,8,51950,11.713,653535.545,5.76
i51953,8,51953,10.376,1005856.526,5.873
i51954,8,51954,15.722,1074649.939,18.51
i51958,8,51958,16.257,523847.268,5.76
i51978,8,51978,8.942,2456988.237,18.329
i51979,9,51979,10.862,1299629.334,7.024
i51983,8,51983,0.024,448664715.682,6.425
i51984,8,51984,0.729,12421753.151,5.76
i51985,9,51985,0.778,10194421.214,5.869
i51986,9,51986,0.243,15577438.593,5.76
i51987,9,51987,0.51,4762987.02,5.76
i51988,8,51988,0.292,20184008.115,5.76
i51989,8,51989,0.826,16864430.664,8.539
i51990,6,51990,1.069,13309577.879,18.289
i51995,8,51995,6.488,1154641.261,6.323
i51996,9,51996,8.213,854568.509,5.76
i51997,9,51997,13.851,505504.129,5.76
i52003,9,52003,9.234,1070513.797,5.76
i52004,8,52004,13.414,719368.886,7.58
i52006,8,52006,25.296,348681.682,5.76
i52007,8,52007,11.421,663361.079,5.76
i52008,8,52008,22.769,327872.994,5.76
i52017,7,52017,10.182,1794980.242,24.676
i52018,7,52018,27.921,744582.666,25.387
i52019,7,52019,10.084,600051.815,5.76
i52070,10,52070,19.27,663199.322,5.76
i52071,10,52071,11.299,2170635.039,7.978
i52072,10,52072,1.361,9898490.229,5.76
i52073,10,52073,5.954,1569490.606,5.76
i52074,10,52074,39.147,642452.532,9.589
i52075,10,52075,26.414,605330.558,7.335
i52076,10,52076,0.146,99448253.949,6.003
i52079,10,52079,0.437,14280656.001,5.76
i52080,10,52080,59.413,235686.026,5.76
i52081,10,52081,108.815,290908.336,11.267
i52082,10,52082,115.109,97816.651,5.76
i52083,10,52083,64.249,201414.226,5.76
i52084,10,52084,7.509,785189.405,5.76
i52085,10,52085,30.978,351311.029,5.76
i52086,10,52086,87.601,140282.977,5.76
i52087,10,52087,0.923,28211653.355,11.087
i52092,8,52092,2.017,19016262.129,19.532
i52105,8,52105,2.381,11092284.892,25.775
i52108,10,52108,27.775,464343.709,5.76
i52117,9,52117,131.317,118074.739,5.76
i52118,9,52118,173.356,43419.161,5.76
i52119,10,52119,20.898,699393.38,8.89
i52121,9,52121,16.621,755451.512,5.976
i52126,9,52126,5.565,4909748.209,27.001
i52129,8,52129,30.181,589427.881,11.031
i52130,9,52130,11.47,933089.358,6.301
i52131,9,52131,169.298,37863.888,5.76
i52132,9,52132,199.892,51723.646,5.76
i52133,9,52133,201.034,62659.531,7.356
i52134,9,52134,162.13,80336.491,5.76
i52135,9,52135,43.303,264793.67,5.76
i52137,7,52137,13.632,1245502.581,10.392
i52139,10,52139,11.008,3220986.699,34.082
i52140,10,52140,51.88,261684.19,5.76
i52141,10,52141,19.051,498712.953,5.76
i52143,10,52143,82.061,294385.136,17.556
i52144,10,52144,86.386,372913.386,25.996
i52145,9,52145,103.907,450045.564,35.996
i52146,9,52146,35.308,1456050.197,46.171
i52147,10,52147,92.073,608852.424,57.035
i52148,10,52148,145.217,410066.286,57.406
i52149,10,52149,138.437,377719.098,51.097
i52150,10,52150,169.492,260107.408,46.061
i52151,10,52151,41.918,774504.658,33.641
i52152,9,52152,81.745,301558.593,21.569
i52153,10,52153,156.565,173690.86,10.154
i52154,10,52154,30.958,332769.327,5.76
i52155,10,52155,92.316,176517.753,7.164
i52156,10,52156,119.969,155597.158,10.612
i52157,10,52157,74.747,174604.646,5.76
i52158,10,52158,16.062,551907.692,5.76
i52159,10,52159,49.718,210593.498,5.76
i52160,10,52160,26.438,397891.709,5.76
i52161,10,52161,62.767,297251.86,8.772
i52162,10,52162,28.382,541020.442,5.76
i52163,10,52163,7.922,631651.252,5.76
i52164,10,52164,61.333,207098.247,5.76
i52165,10,52165,25.175,411712.279,5.76
i52181,10,52181,13.195,713832.431,6.869
i52183,10,52183,10.741,587239.06,5.76
i52184,10,52184,20.218,806145.435,11.555
i52185,10,52185,14.993,1203176.49,14.891
i52189,1,52189,60.07,353029.023,12.097
i52190,5,52190,79.121,188008.376,5.76
i52191,6,52191,51.662,170237.341,5.76
i52192,6,52192,189.2,87666.207,10.395
i52193,4,52193,257.677,119789.154,21.592
i52194,5,52194,254.445,109243.441,17.973
i52195,7,52195,285.136,49051.362,5.766
i52196,7,52196,142.325,117278.29,6.648
i52197,7,52197,25.005,883854.937,18.355
i52198,7,52198,7.387,3698284.837,30.285
i52200,8,52200,107.528,336981.447,35.164
i52201,7,52201,185.968,182576.643,38.708
i52202,7,52202,215.371,250914.761,44.24
i52203,7,52203,186.648,242376.28,44.897
i52204,6,52204,278.794,130079.449,33.377
i52205,4,52205,318.865,66535.74,21.857
i52206,4,52206,280.009,45715.764,10.337
i52207,3,52207,269.366,23407.349,5.76
i52208,4,52208,180.865,78585.745,5.76
i52209,4,52209,150.028,183041.486,16.641
i52210,5,52210,104.563,390457.865,28.124
i52211,6,52211,64.225,416480.425,19.062
i52212,6,52212,100.529,179596.41,7.206
i52213,6,52213,69.449,234558.764,5.76
i52214,5,52214,39.196,622572.354,16.34
i52215,5,52215,57.397,424765.461,21.859
i52216,5,52216,22.502,742669.759,6.462
i52217,5,52217,11.299,959392.287,5.76
i52218,5,52218,14.288,964368.567,5.76
i52220,5,52220,17.107,692737.706,5.76
i52221,5,52221,73.022,169595.483,5.76
i52222,5,52222,2.454,2232458.66,5.76
i52223,3,52223,109.666,163535.012,5.76
i52224,3,52224,89.424,165431.539,5.76
i52226,3,52226,25.029,510360.97,5.76
i52227,3,52227,275.878,17340.994,5.76
i52228,3,52228,296.168,26710.022,7.529
i52229,3,52229,49.329,420128.981,17.989
i52230,3,52230,42.719,470553.019,14.037
i52231,3,52231,27.216,735382.685,14.801
i52232,3,52232,10.084,824632.828,5.76
i52233,3,52233,32.538,577892.406,7.709
i52234,3,52234,6.221,1783297.706,5.76
i52235,3,52235,7.217,1782328.24,10.775
i52236,4,52236,7.099,2797679.273,22.031
i52237,4,52237,12.502,1775911.88,16.956
i52238,4,52238,10.352,2349622.553,20.237
i52239,5,52239,9.744,2038819.726,20.973
i52240,5,52240,7.825,1973645.784,16.201
i52257,6,52257,12.32,769220.056,6.065
i52259,5,52259,11.473,1129571.59,5.76
i52260,5,52260,59.875,296519.766,11.327
i52261,5,52261,15.552,814650.676,5.76
i52262,6,52262,38.54,391001.804,5.76
i52263,6,52263,13.827,1040373.016,10.73
i52264,6,52264,9.501,1776759.556,9.165
i52265,6,52265,9.72,1842866.87,15.159
i52267,6,52267,15.649,633642.032,5.76
i52268,7,52268,6.537,1271070.48,5.947
i52269,6,52269,28.455,398732.408,5.76
i52270,7,52270,29.792,670617.773,12.913
i52271,7,52271,13.972,683122.0,5.76
i52272,6,52272,23.212,695261.654,5.76
i52273,6,52273,15.479,637535.5,5.76
i52274,7,52274,9.137,623737.693,5.76
i52275,7,52275,16.597,1140308.742,13.24
i52276,7,52276,27.41,803443.915,14.006
i52277,7,52277,37.471,433670.569,7.526
i52278,7,52278,25.491,647520.163,5.76
i52279,7,52279,18.249,552363.221,5.76
i52280,7,52280,31.736,256412.091,5.76
i52286,7,52286,39.439,491602.51,6.336
i52287,7,52287,55.348,360368.361,7.71
i52288,7,52288,33.887,442666.295,7.692
i52291,7,52291,15.115,734146.307,5.76
i52292,7,52292,40.702,387448.572,5.76
i52294,7,52294,11.567,857716.482,5.76
i52296,7,52296,33.656,397086.847,5.76
i52297,8,52297,28.31,410576.314,5.76
i52298,8,52298,8.748,996499.596,5.76
i52299,8,52299,11.81,452618.018,5.76
i52300,8,52300,19.051,518219.409,5.76
i52301,8,52301,13.948,726981.316,5.76
i52306,8,52306,6.674,1245627.873,5.76
i52307,8,52307,15.912,704509.766,6.336
i52308,8,52308,14.143,565953.583,5.76
i52309,8,52309,18.249,772570.837,9.684
i52310,8,52310,7.418,655771.281,5.76
i52312,8,52312,13.128,381043.925,5.76
i52313,7,52313,19.902,423723.22,5.76
i52314,8,52314,42.841,307056.485,5.76
i52316,8,52316,5.516,655452.701,5.76
i52317,8,52317,9.112,922730.33,5.76
i52318,8,52318,7.047,1156086.0,5.76
i52319,8,52319,17.326,500511.709,5.76
i52320,8,52320,16.111,664203.732,5.838
i52321,8,52321,14.892,974723.602,5.76
i52322,8,52322,6.557,813425.825,5.76
i52330,8,52330,9.064,605040.459,5.76
i52331,8,52331,7.412,1419948.541,6.031
i52332,8,52332,8.335,707242.669,5.76
i52333,8,52333,25.272,453595.578,5.76
i52334,8,52334,28.552,365835.711,5.76
i52335,8,52335,12.563,1078659.867,7.943
i52361,3,52361,1.361,8720966.565,11.387
i52362,6,52362,0.486,27053339.964,9.87
i52364,8,52364,0.024,251183067.74,5.76
i52365,8,52365,4.034,2354291.451,5.76
i52366,7,52366,2.09,2296001.573,5.76
i52367,7,52367,0.194,30117206.372,5.76
i52368,8,52368,0.049,150917506.155,5.76
i52369,8,52369,0.073,161046300.783,9.365
i52370,8,52370,2.138,6819178.561,17.341
i52373,9,52373,8.432,1456677.354,8.477
i52376,9,52376,11.154,771121.609,7.155
i52377,9,52377,14.702,836058.297,9.828
i52383,8,52383,10.084,776085.432,5.76
i52386,8,52386,15.83,577346.785,5.76
i52388,8,52388,21.19,473906.56,5.76
i52393,8,52393,16.5,844169.273,13.192
i52394,8,52394,10.668,1272334.729,17.358
i52395,8,52395,6.39,1175905.732,5.76
i52397,7,52397,6.367,2776647.735,15.761
i52399,7,52399,50.447,305673.174,9.294
i52450,10,52450,1.191,45783856.225,9.657
i52451,10,52451,7.241,1064094.041,5.76
i52452,9,52452,4.617,1691014.716,5.76
i52453,10,52453,16.937,1286375.141,8.312
i52454,10,52454,40.557,822590.166,21.107
i52455,10,52455,40.241,665538.501,20.026
i52456,10,52456,12.393,2396697.542,18.829
i52464,10,52464,0.121,43101050.876,5.76
i52465,10,52465,44.542,307440.834,5.76
i52466,10,52466,56.012,273178.987,5.76
i52467,10,52467,2.989,8727507.198,17.093
i52472,10,52472,1.92,24639755.28,26.089
i52473,6,52473,0.073,194922075.379,5.76
i52497,9,52497,73.435,135685.687,5.76
i52498,10,52498,112.412,186677.904,14.665
i52499,9,52499,104.83,156042.362,5.76
i52500,9,52500,14.264,739203.57,5.76
i52501,10,52501,7.266,2695439.406,14.924
i52506,8,52506,12.296,2848526.551,38.173
i52507,8,52507,6.537,4842986.949,35.185
i52508,9,52508,7.582,3331244.415,27.346
i52509,8,52509,17.763,1273778.626,22.73
i52510,9,52510,12.417,1359446.506,17.33
i52511,8,52511,68.356,284565.077,11.786
i52512,9,52512,74.99,194599.934,6.642
i52513,10,52513,33.996,397144.326,5.76
i52521,10,52521,24.664,610706.178,6.733
i52522,10,52522,58.684,192278.624,5.76
i52523,10,52523,235.759,88995.442,8.259
i52524,10,52524,196.344,129831.284,18.36
i52525,10,52525,140.43,293111.826,29.951
i52526,10,52526,78.562,532703.506,38.063
i52527,9,52527,124.999,437077.146,45.744
i52528,9,52528,193.574,249389.636,49.441
i52529,10,52529,200.305,194349.029,40.482
i52530,9,52530,104.879,346947.55,34.467
i52531,10,52531,93.895,333669.673,32.716
i52532,9,52532,161.425,216953.167,20.823
i52533,10,52533,179.431,112654.533,9.505
i52534,10,52534,312.012,77855.743,6.823
i52535,10,52535,189.564,124479.825,20.35
i52536,10,52536,232.672,105999.254,18.687
i52537,10,52537,192.48,36967.843,5.76
i52538,9,52538,118.924,179253.407,7.939
i52539,9,52539,84.661,218747.42,13.129
i52540,10,52540,48.187,266965.918,5.76
i52541,9,52541,119.216,159151.438,7.849
i52542,10,52542,54.359,257179.725,5.76
i52543,8,52543,54.019,187588.876,5.76
i52544,9,52544,8.189,3444224.122,24.328
i52545,9,52545,13.827,1370890.1,13.452
i52546,9,52546,37.738,632967.48,10.219
i52547,10,52547,29.379,332021.512,5.76
i52548,10,52548,7.8,1262334.937,5.76
i52549,10,52549,7.412,1925778.376,7.508
i52561,10,52561,28.577,516198.099,8.281
i52564,10,52564,12.32,540545.65,5.76
i52565,10,52565,13.657,629550.0,5.76
i52566,8,52566,23.352,550420.68,5.76
i52567,7,52567,5.978,2799574.998,14.722
i52569,1,52569,51.54,200350.588,5.76
i52570,6,52570,62.354,191837.599,5.76
i52571,6,52571,25.418,534116.619,5.76
i52572,6,52572,244.215,60936.189,5.76
i52573,5,52573,308.853,63310.302,9.827
i52574,6,52574,201.617,99399.758,16.949
i52575,7,52575,353.128,26315.217,5.76
i52576,6,52576,149.469,101949.573,6.508
i52577,7,52577,119.702,228294.621,19.445
i52578,7,52578,7.97,3516337.983,31.897
i52579,9,52579,14.872,2477524.189,49.592
i52580,7,52580,163.199,269181.297,47.802
i52581,7,52581,122.836,386552.909,50.412
i52582,6,52582,235.953,268592.671,56.715
i52583,6,52583,199.309,220489.503,45.195
i52584,5,52584,192.65,158051.952,14.796
i52585,4,52585,267.057,44014.08,5.76
i52586,4,52586,280.908,46106.289,10.635
i52587,3,52587,113.554,132685.454,7.537
i52588,3,52588,91.392,173079.324,5.76
i52589,4,52589,131.706,218058.714,16.746
i52590,4,52590,177.001,207250.209,28.304
i52591,5,52591,47.701,534073.938,23.689
i52592,6,52592,54.043,323665.861,6.486
i52593,6,52593,36.912,442986.614,5.76
i52595,6,52595,21.384,848824.338,13.08
i52596,6,52596,6.269,1262344.47,5.76
i52598,4,52598,8.481,1916871.24,16.624
i52599,4,52599,7.727,1045025.559,5.76
i52600,4,52600,13.049,1157692.159,11.945
i52601,4,52601,26.341,615952.591,10.827
i52606,2,52606,4.666,1155018.44,5.76
i52607,3,52607,73.337,234020.814,5.76
i52608,3,52608,28.625,708735.656,14.937
i52609,3,52609,98.123,257354.345,23.821
i52610,3,52610,36.474,713020.539,24.649
i52611,3,52611,16.864,1025159.526,13.52
i52612,3,52612,16.038,518380.985,5.76
i52613,3,52613,76.837,250213.492,12.8
i52614,3,52614,51.638,292991.713,5.76
i52615,3,52615,46.094,419766.965,8.032
i52616,3,52616,36.033,614307.407,15.883
i52617,4,52617,27.066,769118.657,14.989
i52618,4,52618,13.073,1637721.067,21.605
i52619,4,52619,21.238,1023114.718,20.586
i52628,4,52628,0.85,4330690.073,5.76
i52636,5,52636,1.336,7047814.465,8.389
i52637,5,52637,26.001,454316.988,5.76
i52638,6,52638,10.255,927334.353,6.431
i52639,5,52639,7.727,879656.953,5.76
i52640,5,52640,11.64,828499.289,6.407
i52641,6,52641,27.751,473224.605,7.127
i52642,6,52642,12.466,665256.412,5.76
i52643,6,52643,8.359,939599.141,5.76
i52644,6,52644,7.606,1301834.13,5.76
i52647,6,52647,8.894,1104420.697,7.179
i52648,6,52648,11.397,976220.324,7.413
i52649,7,52649,6.682,1098021.12,5.76
i52650,7,52650,15.868,647928.345,5.76
i52651,6,52651,16.062,688619.289,5.76
i52652,6,52652,13.341,1396836.411,13.897
i52653,7,52653,18.577,588023.962,5.76
i52654,7,52654,6.391,961393.014,5.76
i52655,6,52655,14.143,1310402.043,16.805
i52656,6,52656,25.661,518511.493,6.903
i52657,7,52657,28.844,680080.217,12.27
i52658,7,52658,15.819,614320.93,5.76
i52659,6,52659,14.556,485031.072,5.76
i52660,8,52660,9.598,1148858.055,5.76
i52661,8,52661,6.561,1316733.988,5.76
i52665,7,52665,19.003,880761.077,5.766
i52666,7,52666,18.638,653957.196,5.76
i52667,7,52667,43.009,330928.703,6.692
i52668,7,52668,29.5,702440.561,8.091
i52672,7,52672,9.088,1208537.061,5.76
i52673,6,52673,33.242,372824.146,5.76
i52674,6,52674,43.351,465344.614,7.219
i52675,7,52675,15.771,812838.959,5.76
i52676,6,52676,18.541,1051016.445,8.916
i52677,7,52677,14.264,1124083.013,5.76
i52678,7,52678,28.042,361224.937,5.76
i52681,8,52681,10.619,902092.112,5.76
i52691,8,52691,7.071,1408589.086,5.76
i52692,8,52692,7.273,950269.212,5.76
i52693,8,52693,11.684,789901.019,5.76
i52694,8,52694,8.116,590762.759,5.76
i52695,8,52695,18.419,655709.311,5.76
i52697,8,52697,15.576,390170.079,5.76
i52699,8,52699,7.873,1200900.418,6.314
i52701,8,52701,8.894,1199906.071,6.922
i52702,8,52702,6.512,1047622.694,5.76
i52703,8,52703,5.759,1145604.89,5.76
i52704,8,52704,5.613,911022.62,5.76
i52707,8,52707,14.434,504369.487,5.76
i52709,8,52709,5.905,1204731.061,5.76
i52710,8,52710,10.036,831559.307,5.76
i52713,8,52713,13.414,680669.172,5.76
i52714,8,52714,6.512,1336225.331,5.76
i52737,10,52737,6.367,1573783.592,7.881
i52743,9,52743,0.024,182481503.644,5.76
i52744,9,52744,0.85,7658771.452,5.76
i52745,10,52745,2.722,2660004.691,5.76
i52746,8,52746,1.628,2957391.85,5.76
i52747,7,52747,0.049,173044344.212,5.76
i52748,7,52748,0.024,177171260.572,5.76
i52749,4,52749,0.121,42657922.436,5.76
i52750,10,52750,1.458,5004354.161,5.76
i52752,8,52752,8.675,1095091.416,5.76
i52753,8,52753,29.111,626984.895,8.986
i52757,9,52757,8.699,1324460.154,11.026
i52760,9,52760,8.991,719436.505,5.76
i52761,9,52761,11.688,865484.341,5.76
i52763,8,52763,20.678,536063.241,6.049
i52768,8,52768,30.691,419222.353,5.764
i52771,8,52771,9.428,1112366.833,7.027
i52773,8,52773,10.376,824374.135,5.76
i52774,8,52774,8.408,1190118.903,5.823
i52776,8,52776,13.316,864222.031,7.179
i52777,7,52777,11.931,804344.201,5.76
i52778,7,52778,182.299,74025.162,16.227
i52779,7,52779,11.615,688243.028,5.76
i52830,10,52830,0.243,302712503.923,16.846
i52831,10,52831,4.763,1483644.393,5.76
i52832,10,52832,5.249,1648571.368,5.76
i52833,10,52833,13.365,1353853.793,5.76
i52834,10,52834,1.239,14354436.449,6.626
i52835,10,52835,22.623,1125471.328,9.166
i52836,10,52836,47.142,537535.18,16.408
i52837,10,52837,0.073,315372273.834,15.107
i52852,7,52852,1.215,42836803.678,25.4
i52853,3,52853,0.729,19176301.289,5.76
i52875,8,52875,53.8,210473.762,5.76
i52876,7,52876,41.261,223134.366,5.76
i52878,8,52878,6.294,1897458.777,5.76
i52879,8,52879,117.636,122543.102,5.76
i52886,7,52886,11.372,3828879.526,50.25
i52887,9,52887,42.039,1003554.725,43.954
i52888,9,52888,54.626,674823.776,39.996
i52889,8,52889,25.977,1195119.865,34.36
i52891,9,52891,16.961,1323947.107,23.883
i52892,10,52892,15.576,1197168.513,18.659
i52900,10,52900,32.781,763235.679,18.79
i52901,10,52901,152.045,99402.661,5.9
i52902,10,52902,178.07,45564.005,5.76
i52903,10,52903,173.964,56944.873,5.76
i52904,10,52904,171.193,138190.978,13.08
i52905,10,52905,131.73,235796.222,20.708
i52906,10,52906,171.558,207102.402,29.03
i52907,8,52907,149.032,314216.549,37.572
i52908,8,52908,126.263,379666.979,38.962
i52909,9,52909,159.797,217922.483,31.335
i52910,10,52910,200.402,105472.293,22.872
i52911,10,52911,113.092,230972.674,22.329
i52912,10,52912,212.26,167854.842,20.975
i52913,10,52913,297.14,90189.735,16.822
i52914,10,52914,152.191,122110.327,7.006
i52915,10,52915,163.393,90103.817,5.76
i52916,10,52916,197.899,69836.847,8.439
i52917,9,52917,82.839,119571.473,5.76
i52918,9,52918,126.263,153498.865,13.628
i52919,9,52919,120.115,215906.838,17.835
i52920,9,52920,178.532,74150.561,6.295
i52921,10,52921,188.981,60949.834,5.76
i52922,10,52922,159.092,39116.674,5.76
i52923,9,52923,94.503,148568.358,5.76
i52924,10,52924,65.78,419594.079,15.231
i52925,9,52925,89.035,330959.912,27.794
i52926,10,52926,55.161,378659.365,12.226
i52927,10,52927,9.89,727372.772,5.76
i52928,10,52928,7.873,1950427.404,6.863
i52932,10,52932,12.903,559847.672,5.76
i52933,10,52933,10.133,955565.301,5.76
i52935,10,52935,6.61,1922949.263,9.091
i52940,10,52940,5.978,3187705.061,24.631
i52941,10,52941,37.981,436809.373,12.962
i52943,10,52943,19.683,374272.431,5.76
i52944,10,52944,24.762,643408.787,13.157
i52949,4,52949,6.44,2006127.277,8.756
i52950,6,52950,16.232,1433622.105,17.161
i52951,8,52951,48.138,483120.779,13.968
i52952,8,52952,136.347,73362.728,5.76
i52953,8,52953,183.416,27959.036,5.76
i52954,7,52954,220.328,91720.645,9.145
i52955,8,52955,139.798,43274.094,5.76
i52958,8,52958,17.982,1642070.425,31.719
i52959,9,52959,165.702,278042.541,44.321
i52960,7,52960,160.939,340127.617,60.59
i52961,6,52961,119.629,491341.318,64.003
i52962,5,52962,147.355,415498.025,66.84
i52963,4,52963,198.896,240727.139,49.967
i52964,4,52964,205.141,211326.547,38.447
i52965,4,52965,169.468,169905.594,27.032
i52966,3,52966,168.302,135364.838,20.995
i52967,3,52967,130.175,148416.734,5.76
i52968,4,52968,74.48,204606.857,5.76
i52969,4,52969,68.234,378394.205,16.926
i52970,4,52970,59.268,440667.84,24.419
i52971,5,52971,78.586,252493.25,13.373
i52972,5,52972,70.664,202622.254,7.398
i52977,4,52977,110.152,128001.583,5.76
i52978,3,52978,129.689,99251.011,5.76
i52980,3,52980,11.008,1315168.932,11.407
i52981,4,52981,16.937,1305249.237,22.347
i52982,2,52982,3.864,3211747.632,11.155
i52983,2,52983,157.488,55508.309,5.76
i52984,2,52984,44.688,290853.439,5.76
i52988,2,52988,33.704,485976.19,5.76
i52989,3,52989,118.122,224750.815,8.032
i52990,3,52990,39.658,482374.721,13.129
i52991,3,52991,35.211,572822.657,14.322
i52992,2,52992,28.237,750835.017,15.704
i52993,2,52993,117.782,309976.896,15.574
i52994,3,52994,63.399,178678.822,5.76
i52995,3,52995,20.509,550441.367,5.76
i52996,4,52996,87.966,152079.358,5.76
i52997,4,52997,36.256,339877.186,5.76
i52998,4,52998,16.727,1118864.834,16.834
i52999,4,52999,13.171,1349792.105,17.306
i53017,6,53017,18.881,797882.54,10.304
i53018,5,53018,2.77,1103183.947,5.76
i53019,5,53019,2.041,5648371.416,10.302
i53020,5,53020,7.752,2002818.892,16.187
i53021,5,53021,12.247,837535.246,5.76
i53022,5,53022,40.433,357603.314,7.866
i53023,5,53023,26.843,610461.857,10.35
i53025,6,53025,6.828,2352524.64,9.078
i53026,6,53026,14.58,1008012.975,10.563
i53027,6,53027,17.788,583058.52,5.76
i53028,6,53028,23.644,528316.042,5.76
i53029,6,53029,27.629,406363.265,5.76
i53030,6,53030,5.565,1311803.4,5.76
i53031,7,53031,13.195,707381.467,5.76
i53032,6,53032,10.473,1326769.894,9.69
i53033,7,53033,6.589,1074905.906,5.76
i53034,6,53034,7.582,1109392.799,5.76
i53036,7,53036,9.38,916075.156,5.76
i53037,7,53037,30.278,642033.884,11.972
i53040,7,53040,12.514,863445.476,6.207
i53044,7,53044,9.817,1485892.322,5.76
i53045,6,53045,55.282,345150.167,6.074
i53046,7,53046,21.943,414013.75,5.76
i53047,7,53047,12.223,401930.264,5.76
i53048,7,53048,5.929,2603075.421,6.797
i53051,7,53051,13.729,1606590.064,10.284
i53052,6,53052,32.295,439131.544,5.76
i53053,6,53053,16.646,557206.92,5.76
i53054,8,53054,19.804,744948.907,5.76
i53055,8,53055,31.882,500165.009,5.76
i53056,7,53056,17.083,506833.411,5.76
i53057,7,53057,23.814,744755.634,10.481
i53058,7,53058,8.116,1242390.451,5.76
i53061,8,53061,19.707,564039.373,5.76
i53062,9,53062,10.012,1189465.021,5.76
i53072,8,53072,9.202,1185891.964,5.76
i53074,8,53074,12.514,391570.152,5.76
i53075,8,53075,11.567,751135.353,5.76
i53076,8,53076,8.967,571303.156,5.76
i53077,8,53077,50.811,187785.602,5.76
i53078,8,53078,19.124,507356.635,5.76
i53079,8,53079,14.438,446941.281,5.76
i53080,8,53080,10.595,565769.568,5.76
i53081,8,53081,12.32,504382.943,5.76
i53082,8,53082,15.868,555563.075,5.76
i53083,8,53083,6.245,804361.991,5.76
i53084,8,53084,6.124,748655.826,5.76
i53087,8,53087,7.168,1035461.532,6.307
i53092,9,53092,18.322,540027.567,6.549
i53093,9,53093,8.262,1235103.027,6.338
i53099,8,53099,8.286,1739222.257,9.985
i53115,9,53115,8.845,642691.685,5.76
i53119,9,53119,1.458,3539366.469,5.76
i53120,9,53120,1.58,8281361.98,6.986
i53122,9,53122,0.024,158577244.548,5.76
i53123,6,53123,5.589,963843.385,5.76
i53124,8,53124,2.916,1983615.898,5.76
i53125,8,53125,0.656,8084646.364,5.76
i53126,9,53126,0.535,9083884.316,5.76
i53127,6,53127,0.024,376640625.46,5.76
i53130,10,53130,0.899,13904299.7,8.017
i53131,10,53131,4.884,1111202.347,5.76
i53133,9,53133,8.772,804567.985,5.76
