,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
62,-5.75,-11.00,-18.86,-4.53,-1.72,-3.43,-3.80,-1.90,-12.39,-14.94,-8.89,-12.34,-7.48,-10.81,-6.02,-7.31
63,-84.62,-180.45,-348.32,-72.67,-76.02,-158.72,-92.76,-60.18,-243.66,-302.63,-188.09,-251.39,-148.03,-213.70,-124.98,-152.90
64,-25.29,-53.69,-105.02,-22.40,-12.84,-54.60,-17.82,-4.99,-70.91,-91.04,-47.02,-67.47,-43.63,-64.58,-18.52,-22.64
65,-40.57,-86.40,-168.74,-37.28,-17.34,-83.18,-19.35,-0.78,-113.58,-145.17,-71.68,-106.86,-67.08,-98.00,-17.35,-24.67
66,-11.56,-24.08,-45.57,-8.24,-5.53,-31.21,-15.43,-7.18,-35.63,-45.67,-25.77,-34.55,-27.09,-39.14,-19.86,-22.53
67,-47.87,-100.06,-193.15,-37.53,-30.50,-136.79,-78.27,-36.90,-126.22,-168.72,-96.91,-121.44,-94.34,-147.01,-74.94,-71.76
68,-1.15,-2.10,-2.98,-2.40,-1.91,-2.09,-1.77,-1.87,-1.49,-1.53,-1.26,-2.13,-1.94,-1.58,-1.16,-1.41
69,-1.18,-0.91,-1.71,-1.10,-3.39,-4.66,-3.26,-4.11,-4.18,-4.58,-3.64,-4.62,-3.64,-3.89,-2.21,-3.72
70,-11.30,-9.07,-20.23,-0.26,-18.11,-26.52,-15.59,-21.70,-26.72,-29.00,-23.14,-28.58,-21.23,-22.06,-11.62,-21.26
71,-1.18,-1.66,-3.23,-0.36,-1.28,-2.01,-0.96,-1.54,-2.98,-3.16,-2.34,-2.94,-2.14,-2.27,-1.11,-1.88
72,-33.37,-57.17,-108.58,-15.98,-40.77,-59.73,-28.16,-41.04,-86.17,-87.98,-61.29,-78.38,-65.57,-66.75,-33.14,-52.35
73,-2.09,-3.67,-6.98,-1.04,-2.71,-3.91,-1.70,-2.58,-5.84,-6.03,-4.13,-5.31,-4.37,-4.52,-2.25,-3.54
74,-31.55,-47.09,-55.25,-24.25,-6.70,-6.37,-1.03,-0.80,-10.26,-10.81,-8.59,-12.48,-9.22,-9.22,-5.26,-11.42
75,-47.70,-70.99,-87.25,-38.63,-10.82,-14.32,-5.11,-7.54,-16.44,-17.38,-13.51,-18.52,-14.34,-14.39,-7.90,-16.28
76,-15.54,-25.03,-32.70,-15.07,-4.32,-6.54,-2.88,-4.56,-7.01,-6.81,-5.21,-7.53,-5.57,-5.59,-2.84,-6.46
77,-1.98,-3.49,-4.83,-1.91,-0.60,-1.28,-0.52,-0.95,-1.33,-1.24,-0.92,-1.38,-0.93,-0.97,-0.38,-1.06
78,-4.11,-7.92,-10.42,-3.33,-1.09,-2.58,-0.83,-1.72,-2.78,-2.48,-1.84,-2.93,-1.88,-2.06,-0.65,-2.21
79,-19.72,-37.40,-47.78,-19.59,-6.60,-10.17,-4.40,-6.54,-11.62,-10.92,-8.16,-12.20,-8.81,-9.71,-4.70,-10.52
80,-68.75,-122.83,-178.41,-63.79,-61.34,-84.78,-32.55,-75.85,-108.16,-111.84,-89.11,-105.83,-85.45,-89.23,-50.41,-84.61
81,-15.18,-26.05,-48.98,-7.90,-18.07,-26.09,-13.75,-18.81,-33.16,-33.47,-23.72,-30.18,-26.40,-26.43,-13.68,-21.42
82,-4.78,-7.84,-13.79,-2.61,-4.81,-7.03,-3.38,-5.49,-9.47,-9.36,-6.80,-8.71,-7.38,-7.10,-3.54,-6.13
83,-12.24,-20.51,-37.18,-6.74,-12.39,-16.92,-7.11,-12.20,-24.77,-24.89,-17.34,-21.97,-19.30,-18.71,-8.12,-14.50
84,-3.63,-7.22,-14.51,-2.00,-4.52,-6.73,-3.08,-4.02,-11.11,-11.31,-7.44,-9.64,-8.08,-8.56,-4.45,-6.43
85,-20.92,-41.80,-88.25,-13.30,-20.11,-28.93,-10.24,-12.35,-62.74,-67.76,-40.15,-54.94,-45.13,-51.80,-27.01,-37.48
86,-3.39,-7.01,-13.62,-2.14,-2.41,-5.16,-1.20,-1.58,-10.97,-12.54,-6.37,-9.72,-7.77,-9.67,-4.52,-6.41
87,-18.75,-42.21,-91.84,-11.70,-19.77,-38.31,-5.23,-13.58,-68.90,-76.45,-34.99,-60.11,-53.68,-62.57,-21.00,-38.24
88,-7.13,-17.49,-39.79,-4.00,-9.85,-15.96,-5.36,-8.79,-27.57,-29.35,-14.85,-24.03,-19.91,-22.08,-7.68,-14.66
89,-28.46,-71.57,-164.86,-15.70,-41.76,-65.40,-23.78,-38.58,-110.85,-117.80,-61.21,-97.72,-79.50,-87.76,-31.57,-60.32
90,-20.07,-54.13,-130.33,-10.37,-34.88,-53.63,-6.83,-27.11,-101.55,-111.01,-46.22,-87.70,-71.79,-81.95,-18.26,-52.93
91,-6.75,-19.24,-49.98,-3.33,-15.97,-22.03,-1.00,-9.69,-43.79,-48.97,-17.59,-37.37,-30.03,-35.57,-6.68,-22.37
92,-65.65,-182.28,-438.20,-56.69,-113.82,-161.16,-54.80,-92.44,-260.68,-265.46,-159.50,-227.01,-194.94,-206.20,-91.86,-150.07
93,-5.81,-11.35,-25.88,-4.40,-6.53,-8.03,-2.93,-5.53,-13.20,-13.16,-8.54,-11.80,-10.38,-10.52,-5.10,-8.13
94,-51.75,-203.52,-524.26,-10.70,-111.12,-152.05,-26.84,-77.46,-322.48,-340.18,-143.32,-263.82,-220.51,-243.18,-73.19,-173.16
95,-12.04,-50.43,-129.40,-4.01,-34.97,-51.29,-13.93,-23.31,-87.89,-97.39,-49.37,-74.52,-62.48,-72.10,-31.64,-46.70
96,-16.00,-55.67,-144.02,-9.57,-43.94,-62.33,-9.91,-23.50,-127.24,-137.41,-60.24,-96.93,-87.04,-99.75,-43.43,-64.32
97,-30.35,-111.64,-305.85,-38.36,-84.02,-119.72,-36.74,-61.27,-197.10,-213.69,-117.41,-172.60,-143.57,-162.25,-73.43,-114.12
98,-29.78,-75.01,-211.13,-38.88,-61.58,-87.32,-24.19,-48.44,-144.30,-155.91,-87.79,-127.04,-105.41,-120.29,-55.93,-89.90
99,-76.18,-134.95,-317.25,-56.59,-89.61,-120.86,-38.60,-97.03,-196.95,-207.89,-140.06,-185.53,-150.16,-164.78,-88.45,-142.44
100,-1.85,-3.52,-9.36,-2.79,-3.13,-4.00,-1.93,-3.36,-6.31,-6.44,-4.46,-5.75,-5.25,-5.55,-3.33,-4.88
101,-61.69,-232.88,-625.89,-37.98,-117.09,-116.16,-6.33,-4.87,-821.97,-1009.85,-200.84,-553.99,-508.29,-759.67,-278.47,-492.60
102,-34.56,-120.87,-322.76,-18.43,-63.39,-54.45,0.00,0.00,-516.73,-665.49,-125.29,-352.94,-354.00,-515.23,-245.19,-375.86
103,-175.58,-238.20,-437.66,-161.94,-73.08,-126.43,-62.88,-74.68,-106.85,-113.95,-85.60,-111.65,-101.23,-113.79,-69.29,-107.39
104,-15.06,-13.07,-34.28,-14.72,-10.03,-13.79,-8.07,-11.42,-17.53,-17.40,-12.36,-16.67,-14.62,-14.54,-8.31,-13.31
105,-74.10,-87.20,-173.99,-49.15,-53.21,-72.31,-42.76,-58.03,-92.94,-92.38,-65.22,-86.85,-77.78,-76.52,-42.33,-67.70
106,-18.13,-22.79,-47.45,-12.75,-14.72,-20.20,-11.75,-16.14,-28.81,-29.26,-19.41,-25.89,-23.15,-24.18,-13.35,-19.75
107,-21.10,-31.77,-67.48,-15.25,-20.48,-27.28,-14.72,-20.85,-40.66,-41.02,-27.61,-36.42,-32.98,-33.53,-18.32,-27.51
108,-4.15,-7.48,-15.67,-2.64,-4.29,-5.11,-2.51,-3.84,-8.07,-7.85,-5.60,-7.21,-6.87,-6.77,-3.62,-5.39
109,-40.57,-64.89,-154.68,-40.17,-44.53,-59.14,-27.89,-44.04,-93.49,-94.35,-60.55,-82.24,-71.98,-72.95,-38.40,-59.55
110,-1.00,-6.01,-22.64,-10.06,-5.56,-7.14,-3.78,-5.68,-11.00,-11.02,-7.44,-9.94,-8.82,-8.92,-5.09,-7.75
111,-75.09,-80.38,-162.93,-83.96,-55.79,-68.48,-32.69,-54.05,-77.58,-76.16,-60.13,-81.84,-75.66,-73.53,-45.95,-74.05
112,-63.01,-70.69,-157.10,-66.59,-51.51,-65.93,-34.96,-53.77,-88.94,-87.29,-61.45,-81.45,-76.25,-76.10,-45.67,-70.04
113,-16.54,-16.63,-33.52,-13.59,-10.68,-14.03,-7.62,-11.54,-19.73,-19.24,-12.90,-17.09,-16.26,-16.41,-9.72,-14.75
114,-26.36,-34.14,-75.25,-23.75,-21.75,-28.11,-9.03,-20.72,-42.85,-42.63,-28.20,-38.40,-32.98,-32.78,-15.01,-27.29
115,-19.09,-21.66,-79.07,-44.22,-27.00,-32.91,-18.06,-32.51,-43.40,-43.28,-33.80,-42.63,-43.56,-42.43,-27.98,-43.12
116,-9.35,-14.08,-54.67,-22.57,-19.48,-23.69,-12.11,-20.43,-36.14,-35.95,-25.14,-32.58,-31.48,-31.65,-19.08,-28.47
117,-6.40,-13.36,-42.26,-16.66,-13.99,-17.49,-9.21,-13.98,-26.25,-26.05,-17.54,-23.12,-21.55,-21.58,-12.32,-18.86
118,-6.26,-20.68,-70.33,-24.52,-21.68,-27.83,-13.27,-20.35,-42.95,-43.54,-28.16,-37.72,-34.08,-35.14,-18.96,-29.54
119,-1.52,-5.01,-9.48,-4.51,-2.76,-4.08,-2.31,-3.41,-5.07,-5.17,-3.74,-4.64,-4.76,-5.13,-3.48,-4.97
120,-1.11,-2.95,-6.14,-2.46,-1.86,-2.60,-1.35,-2.19,-3.58,-3.66,-2.59,-3.27,-3.18,-3.40,-2.20,-3.19
121,-4.30,-7.90,-20.13,-5.44,-6.34,-8.04,-3.17,-6.92,-13.33,-13.69,-9.45,-12.36,-10.79,-11.37,-6.54,-10.19
122,-119.75,-258.83,-456.45,-58.46,-115.48,-163.91,-72.08,-147.24,-223.67,-225.11,-160.44,-210.57,-187.59,-196.29,-115.69,-190.23
123,-58.93,-101.01,-216.75,-39.77,-60.63,-78.00,-20.33,-67.96,-136.34,-142.03,-97.00,-128.75,-104.82,-111.19,-60.91,-102.08
124,-0.80,-0.98,-1.98,0.00,-0.47,-0.63,-0.25,-0.51,-1.05,-1.09,-0.75,-0.95,-0.80,-0.85,-0.49,-0.77
125,-14.52,-18.84,-37.39,0.00,-8.85,-11.92,-4.62,-9.77,-19.45,-20.05,-13.86,-17.61,-14.90,-15.72,-8.99,-14.35
126,-83.44,-259.56,-425.00,-26.59,-66.35,-107.39,-50.15,-104.78,-130.50,-134.14,-95.02,-125.39,-112.53,-118.06,-66.97,-121.43
127,-134.96,-258.90,-372.58,-156.63,-60.38,-110.52,-55.49,-115.78,-127.76,-113.73,-88.63,-120.61,-118.60,-118.86,-77.09,-135.57
128,-32.89,-70.19,-118.61,-83.03,-5.46,-12.19,-3.76,-24.01,-21.35,-20.61,-15.12,-20.75,-18.24,-17.21,-8.86,-24.52
129,-4.83,-11.79,-16.74,-11.29,-2.22,-4.18,-2.84,-5.99,-8.59,-9.25,-7.18,-9.27,-6.74,-7.44,-5.54,-9.18
130,-10.75,-17.92,-25.77,-20.14,-4.55,-7.04,-4.37,-9.37,-12.12,-12.66,-9.71,-13.09,-9.75,-9.95,-6.84,-12.39
131,-69.96,-120.45,-185.10,-144.29,-27.22,-39.37,-19.65,-59.82,-81.09,-77.25,-55.37,-75.56,-70.70,-67.34,-43.27,-83.87
132,-34.05,-74.51,-131.35,-86.55,-18.21,-27.17,-14.53,-35.99,-46.12,-44.40,-31.51,-42.65,-40.03,-38.34,-24.03,-46.41
133,-16.16,-26.59,-44.38,-32.37,-5.39,-7.44,-4.06,-11.85,-17.62,-16.83,-11.67,-15.90,-15.37,-14.77,-8.67,-17.28
134,-10.25,-24.40,-32.10,-27.25,-6.14,-10.00,-6.34,-11.74,-11.56,-9.45,-8.20,-12.19,-8.84,-7.11,-4.82,-11.72
