region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_reinforcement_km
p01005,5,73997,180.0,37538.9674,78688.4711,-41149.5036,13.7232,309.3312
p01007,4,69423,156.0,9388.0004,33151.1795,-23763.1791,2.5328,64.4547
p01007,4,69802,234.0,-393.675,77996.4561,-78390.1311,11.0413,70.2595
p01007,4,69803,66.0,101519.0821,95099.3095,6419.7725,13.5384,64.4547
p01007,4,70181,246.0,40317.8465,129167.4011,-88849.5546,21.8307,81.8887
p01007,4,70182,228.0,55423.4901,124936.5161,-69513.026,22.1923,70.2595
p01007,4,70183,60.0,124833.4681,55794.8175,69038.6506,2.9365,92.7809
p01007,4,70184,180.0,85163.8711,119981.6239,-34817.7527,24.3353,70.7148
p01007,4,70561,234.0,44841.3089,128877.0049,-84035.696,20.1505,100.7132
p01007,4,70562,192.0,69093.576,127092.4175,-57998.8415,20.2608,92.7809
p01007,5,70563,192.0,50868.2489,107792.1703,-56923.9214,13.9048,93.2527
p01007,5,70564,228.0,38500.0553,103959.0432,-65458.9878,13.4532,99.2759
p01009,2,66765,186.0,109269.5627,43119.8147,66149.748,4.1874,51.2102
p01009,3,66764,138.0,181772.3221,85090.4733,96681.8489,14.9768,39.1864
p01009,4,65247,174.0,18289.4741,37149.2021,-18859.7279,0.2173,110.2541
p01009,4,65626,144.0,64893.0583,46225.0103,18668.048,4.8046,87.7482
p01009,4,65627,168.0,82507.3662,72812.8703,9694.4959,13.3376,87.7482
p01009,4,66006,186.0,46858.6565,47770.3489,-911.6924,1.4991,79.7589
p01009,4,66007,162.0,120347.7111,110019.975,10327.7362,21.6853,66.3659
p01009,4,66385,180.0,93749.373,88976.8447,4772.5282,15.1493,51.2102
p01009,4,66386,132.0,145996.2308,90233.6247,55762.606,17.1624,51.2102
p01009,5,65628,162.0,115442.9974,113551.7303,1891.2671,24.5104,87.7482
p01009,5,66387,144.0,137993.7244,30782.8752,107210.8492,2.3155,85.0173
p01009,5,66766,204.0,91940.5874,73554.9647,18385.6226,9.2493,51.2102
p01009,5,66767,222.0,75305.0309,43248.8831,32056.1477,1.0646,69.868
p01011,4,72853,210.0,44121.5864,62194.8982,-18073.3118,9.3185,235.6813
p01011,4,72854,54.0,98456.6253,48992.2359,49464.3894,2.331,256.5891
p01011,4,72855,204.0,49503.8866,46288.8519,3215.0348,4.4356,242.4872
p01011,4,72857,210.0,46319.8206,97425.0672,-51105.2466,20.5398,271.8197
p01011,4,73234,240.0,-25333.8789,27980.088,-53313.9669,1.7601,269.3742
p01011,4,73237,198.0,11724.9697,63812.3394,-52087.3697,8.501,287.5652
p01011,4,73614,246.0,53353.9518,108815.4428,-55461.4911,22.0714,246.1354
p01011,4,73615,240.0,41898.8116,101002.438,-59103.6263,18.2552,269.3742
p01011,5,72856,222.0,38607.6289,86364.7019,-47757.073,16.4993,242.4872
p01011,5,73233,228.0,19454.8867,72201.6328,-52746.7462,11.0658,246.1354
p01011,5,73235,228.0,15219.4211,60708.1927,-45488.7716,7.5739,266.6085
p01011,5,73236,228.0,-7818.142,43267.8267,-51085.9688,1.4091,284.0115
p01013,4,73986,246.0,76504.6416,156266.3068,-79761.6652,30.1352,233.7216
p01013,4,73987,246.0,20138.1476,97239.8568,-77101.7092,17.9931,233.7216
p01013,4,74366,234.0,55650.0495,126104.1123,-70454.0628,25.1027,229.1632
p01013,4,74746,180.0,51440.0257,107289.962,-55849.9363,19.4971,221.8902
p01013,4,74747,246.0,-10171.535,63214.6123,-73386.1474,7.8838,229.1632
p01013,4,74748,222.0,-23694.6168,40205.9614,-63900.5782,0.7573,239.8657
p01013,4,74749,234.0,31299.9166,107751.2942,-76451.3776,20.0823,228.2813
p01013,4,75126,96.0,118896.34,130375.9994,-11479.6594,26.1523,191.0302
p01013,4,75127,222.0,5072.7559,43842.5924,-38769.8365,1.071,218.721
p01013,4,75128,210.0,-7467.6515,47213.7431,-54681.3946,5.4655,226.0558
p01013,4,75129,252.0,866.6527,95587.0031,-94720.3504,17.7311,226.0558
p01013,4,75507,222.0,45123.2947,96915.5394,-51792.2447,17.3834,191.0302
p01013,4,75508,228.0,57802.7217,120988.6942,-63185.9724,18.1848,207.8794
p01013,4,75509,240.0,12099.3343,98523.1611,-86423.8268,18.4932,231.5771
p01013,5,73988,114.0,28148.9467,35491.401,-7342.4543,2.9146,241.3471
p01013,5,73989,240.0,-33273.5059,36723.9159,-69997.4218,0.2546,246.8985
p01013,5,74367,252.0,38878.8194,104964.0623,-66085.2429,20.2767,229.1632
p01013,5,74368,30.0,273183.1537,27494.1297,245689.024,1.4682,251.7623
p01013,5,74369,216.0,19578.0043,83113.9525,-63535.9482,15.5232,241.268
p01015,3,66391,132.0,157719.1565,85130.1808,72588.9757,15.1659,128.094
p01015,3,66392,174.0,137572.7074,47166.2802,90406.4272,1.701,151.2592
p01015,3,66771,174.0,178031.5073,131437.5974,46593.9099,27.088,98.6968
p01015,3,66772,54.0,571199.7488,140425.2618,430774.4871,27.1098,106.308
p01015,3,67150,66.0,169307.1584,97297.244,72009.9144,18.2823,79.4128
p01015,4,66013,186.0,44717.6047,29687.9068,15029.6979,1.8437,171.3464
p01015,4,67151,138.0,239628.2487,135331.804,104296.4446,26.5081,79.4128
p01015,5,66014,180.0,124782.5367,70575.4568,54207.0799,10.9438,171.3464
p01015,5,66393,204.0,176729.3269,101926.2793,74803.0476,18.6823,143.4963
p01015,5,66773,168.0,238090.0222,145304.706,92785.3161,29.968,118.7302
p01015,5,67152,78.0,826089.4984,35355.353,790734.1454,2.421,122.9459
p01015,5,67153,150.0,330613.4992,108023.5495,222589.9497,22.0698,110.9662
p01017,4,69435,216.0,70751.6405,120190.923,-49439.2825,22.9751,154.4725
p01017,4,69436,222.0,24349.0515,78450.3953,-54101.3438,13.2258,212.0866
p01017,4,69437,240.0,50609.6553,86586.0453,-35976.39,14.3623,212.0866
p01017,4,69815,240.0,53813.8623,116168.323,-62354.4607,23.0678,154.4725
p01017,4,69816,216.0,87764.4219,104605.8296,-16841.4078,16.3295,183.6226
p01017,4,69817,246.0,20743.055,75199.9513,-54456.8963,9.915,205.0229
p01017,4,70195,228.0,-11593.2281,40114.6902,-51707.9183,0.54,175.3351
p01017,4,70198,54.0,455921.4571,66643.4384,389278.0187,8.5921,210.4262
p01017,5,70196,228.0,33138.6986,62397.5273,-29258.8287,4.5192,187.3691
p01017,5,70197,204.0,57204.5213,80224.8184,-23020.2971,11.724,192.1865
p01017,5,70575,240.0,88594.765,124175.8374,-35581.0724,23.488,164.0871
p01017,5,70576,234.0,42420.4614,55311.8684,-12891.407,6.7511,192.1865
p01017,5,70577,234.0,60550.0429,24665.6894,35884.3535,1.6637,202.234
p01019,2,64493,168.0,131915.9623,135061.2425,-3145.2801,27.0097,179.7755
p01019,2,64873,126.0,184428.5924,122065.0425,62363.55,21.9185,179.7755
p01019,2,65253,54.0,239672.1473,50002.5477,189669.5996,6.1738,178.8005
p01019,3,64494,222.0,140095.763,192424.9362,-52329.1732,34.9756,192.3144
p01019,3,64874,174.0,159010.0375,139603.0077,19407.0298,30.418,178.8005
p01019,3,65254,66.0,173652.3356,82627.7477,91024.5879,17.3722,178.8005
p01019,4,64872,168.0,76767.1725,65707.9425,11059.2301,8.6219,179.7755
p01019,4,65252,144.0,150343.7724,85010.8861,65332.8863,15.0269,157.6254
p01019,4,65633,174.0,98351.8373,105118.2361,-6766.3989,22.1049,157.6254
p01019,4,65634,210.0,51440.5614,85402.6477,-33962.0862,16.9941,178.8005
p01021,4,69805,198.0,128610.7031,65946.7039,62663.9992,8.6219,70.7148
p01021,4,69806,216.0,59363.2564,71754.0285,-12390.7721,8.6321,68.4302
p01021,4,69807,204.0,42343.9059,47879.455,-5535.5492,4.4137,82.9325
p01021,4,70185,216.0,66951.5362,107796.1239,-40844.5877,20.9621,70.7148
p01021,4,70187,186.0,79225.7913,84673.365,-5447.5737,12.763,82.9325
p01021,4,70565,234.0,-10260.0624,50608.7572,-60868.8197,2.4364,107.607
p01021,4,70566,192.0,60956.8731,89669.8038,-28712.9308,17.1357,96.702
p01021,4,70568,174.0,128516.9487,62878.5449,65638.4038,6.1765,108.1214
p01021,4,70945,210.0,33094.9777,78729.1655,-45634.1878,7.8721,116.6955
p01021,4,70946,222.0,-3402.2171,53402.1048,-56804.3219,2.471,124.1639
p01021,4,70948,210.0,83817.5206,103846.6449,-20029.1243,19.8677,108.1214
p01021,5,70186,96.0,220348.1204,109892.9885,110455.1319,20.5467,68.4302
p01021,5,70944,240.0,45544.0263,126487.9675,-80943.9412,19.2686,115.3918
p01021,5,70947,216.0,40772.8721,74674.9187,-33902.0466,12.8812,119.29
p01023,3,73976,60.0,71992.2906,62483.0043,9509.2863,8.7274,259.8883
p01023,3,74735,198.0,114635.1023,162364.0894,-47728.9871,32.7234,263.0948
p01023,4,73214,240.0,-12881.3545,54339.993,-67221.3476,2.5919,238.2882
p01023,4,73215,234.0,16665.6224,83449.9035,-66784.2811,15.9284,242.9341
p01023,4,73216,204.0,-9548.8736,45328.4435,-54877.317,4.6065,242.9341
p01023,4,73594,246.0,40164.2072,112103.4927,-71939.2855,21.6048,254.3818
p01023,4,73595,222.0,33928.6716,96137.3035,-62208.6319,18.236,242.9341
p01023,4,73596,60.0,86960.9708,82203.5191,4757.4517,14.5242,236.6112
p01023,4,73974,240.0,28184.3469,94948.6894,-66764.3425,17.7359,263.0948
p01023,4,73975,222.0,10199.3244,63386.4894,-53187.1651,7.4029,263.0948
p01023,4,74354,222.0,67080.6567,133352.2394,-66271.5827,24.38,263.0948
p01023,4,74355,252.0,30866.4754,106910.8894,-76044.414,18.9357,263.0948
p01023,4,74356,210.0,48945.6429,112057.5543,-63111.9114,20.8438,259.8883
p01023,4,74734,78.0,174443.2396,180760.4294,-6317.1898,36.2292,263.0948
p01023,4,75115,246.0,99647.4891,167196.8779,-67549.3888,30.4835,156.3778
p01023,4,75116,222.0,93832.0948,160234.1503,-66402.0555,27.0587,135.5878
p01025,4,74357,210.0,70918.2337,137456.4148,-66538.1811,25.5031,175.0095
p01025,4,74358,240.0,34915.7698,115221.709,-80305.9391,22.0299,159.374
p01025,4,74736,198.0,117233.679,177386.4294,-60152.7505,33.8289,263.0948
p01025,4,74737,246.0,70599.6348,157324.8412,-86725.2064,26.7765,145.2946
p01025,4,74738,210.0,9239.6354,87985.0095,-78745.3741,14.7377,158.1295
p01025,4,75117,228.0,53552.2087,123473.8554,-69921.6466,25.1645,136.2061
p01025,4,75118,246.0,11325.4019,94445.0154,-83119.6135,17.6422,136.2061
p01025,4,75120,234.0,54182.4506,134871.1954,-80688.7448,25.9846,136.2061
p01025,4,75121,204.0,21423.6756,88792.3668,-67368.6912,16.2176,157.2932
p01025,4,75497,216.0,33904.1047,100260.6496,-66356.5449,17.7461,121.5275
p01025,4,75498,246.0,19317.0472,93696.8096,-74379.7624,15.0439,121.5275
p01025,4,75499,234.0,-6812.6832,63928.0154,-70740.6986,8.7439,136.2061
p01025,4,75500,204.0,48947.5586,112717.5354,-63769.9767,20.7331,136.2061
p01025,4,75878,150.0,93364.0927,25136.9242,68227.1685,1.0646,124.194
p01025,4,75879,222.0,10897.6206,76810.0214,-65912.4008,10.6094,122.9841
p01025,4,75880,48.0,106504.5227,97000.1507,9504.372,16.8913,128.7568
p01025,4,76259,240.0,64890.5603,146532.5463,-81641.986,25.991,89.2478
p01025,4,76260,156.0,2568.0728,46265.2612,-43697.1884,1.5428,140.4798
p01025,4,76639,120.0,85731.3007,111785.2298,-26053.929,19.847,87.0441
p01025,5,74359,216.0,22128.7838,23231.8848,-1103.101,1.2664,175.0095
p01025,5,74739,222.0,-11428.4301,48580.859,-60009.289,5.3074,159.374
p01025,5,74740,240.0,5821.32,88842.1295,-83020.8095,13.4777,158.1295
p01025,5,75119,228.0,14062.1872,50249.3711,-36187.1838,2.0455,152.5175
p01027,4,68673,48.0,183816.6303,98178.8544,85637.776,12.6293,129.3833
p01027,4,69053,60.0,135862.3206,119700.7444,16161.5762,17.7962,129.9078
p01027,4,69054,144.0,16043.623,46810.4914,-30766.8684,1.3873,176.5439
p01027,5,67913,216.0,102637.0392,145563.5107,-42926.4714,23.3378,103.7523
p01027,5,68293,204.0,37987.0208,54767.013,-16779.9922,3.281,145.4593
p01027,5,69051,246.0,24934.4605,90929.9214,-65995.4609,15.9333,108.7834
p01027,5,69052,234.0,47831.4838,102274.9308,-54443.447,12.3168,121.3067
p01027,6,68292,228.0,74556.3039,137529.8117,-62973.5078,26.0953,97.1168
p01027,6,68671,234.0,70940.2409,137162.912,-66222.6711,25.0915,88.5679
p01027,6,68672,216.0,767.9451,43599.4376,-42831.4925,0.8164,128.2596
p01029,4,66775,234.0,97215.1809,141697.5033,-44482.3224,23.3735,117.6357
p01029,4,67154,228.0,138713.6918,133678.886,5034.8057,26.737,118.7302
p01029,4,67155,198.0,51487.0841,84782.6666,-33295.5825,15.7533,191.4634
p01029,4,67533,192.0,146571.3626,97204.9995,49366.3632,17.1948,110.9662
p01029,4,67534,198.0,119264.2002,135487.256,-16223.0558,24.9077,118.7302
p01029,4,67536,156.0,70187.5253,31524.2666,38663.2587,2.331,191.4634
p01029,5,66015,234.0,68779.0789,129371.1468,-60592.0678,23.6349,171.3464
p01029,5,66394,210.0,74851.584,129463.5724,-54611.9884,20.9488,150.7629
p01029,5,66395,252.0,79410.5687,148102.8068,-68692.2381,26.6226,171.3464
p01029,5,66774,252.0,66193.9191,133800.0267,-67606.1076,20.3294,146.7928
p01029,5,67912,246.0,39879.596,100490.9717,-60611.3757,17.9585,97.1168
p01029,6,67535,222.0,32500.5503,86184.866,-53684.3157,12.9829,176.0238
p01031,4,75132,240.0,-19261.1219,60237.1554,-79498.2773,3.461,272.0742
p01031,4,75133,198.0,-21452.2901,41539.3497,-62991.6398,4.4947,286.8865
p01031,4,75134,222.0,-5383.6724,42757.1755,-48140.8479,4.1129,296.9724
p01031,4,75512,240.0,5158.7642,72123.6727,-66964.9084,6.463,263.9103
p01031,4,75513,234.0,3969.0177,73031.7198,-69062.7021,11.8167,272.4281
p01031,4,75514,186.0,65947.3286,103230.9698,-37283.6412,20.2352,272.4281
p01031,4,75893,114.0,140313.6911,116618.2756,23695.4154,24.1217,243.7611
p01031,4,76652,180.0,8869.4957,39316.4256,-30446.9299,4.221,243.7611
p01031,4,76653,210.0,30478.9745,75053.1256,-44574.1511,13.4303,243.7611
p01031,5,75892,204.0,37008.4341,89003.1362,-51994.7021,19.2377,241.1884
p01031,5,75894,132.0,208281.4556,84774.6932,123506.7624,16.4993,266.5232
p01031,5,76272,138.0,75385.702,58437.0762,16948.6258,8.1485,241.1884
p01031,5,76273,162.0,69982.9128,78331.4256,-8348.5128,14.9215,243.7611
p01031,5,76274,60.0,187206.038,46177.0432,141028.9949,4.6065,266.5232
p01031,5,76275,126.0,241637.2718,78527.0693,163110.2025,15.7676,266.0732
p01033,4,63335,180.0,24376.4091,44062.8833,-19686.4742,1.5801,218.5071
p01033,5,63334,192.0,51820.2053,103378.7625,-51558.5572,14.7931,218.3271
p01033,5,63338,54.0,346409.4646,40045.7252,306363.7394,4.5602,197.3974
p01033,5,63714,180.0,14229.2049,69062.6613,-54833.4564,5.432,225.6532
p01033,5,63715,180.0,12947.4141,61306.6467,-48359.2326,3.0637,215.3288
p01033,5,63718,150.0,125861.6252,45694.0004,80167.6249,2.0391,188.0928
p01033,5,64094,252.0,11890.6578,95121.0858,-83230.428,12.2038,216.7018
p01033,5,64095,210.0,7678.0877,96286.1851,-88608.0974,16.8077,190.6651
p01033,5,64096,228.0,-12088.2355,64585.3851,-76673.6206,7.682,190.6651
p01033,5,64097,222.0,23120.9193,57394.5965,-34273.6772,4.0255,177.2955
p01033,5,64098,192.0,12149.2128,46110.5981,-33961.3853,1.8282,176.682
p01035,4,75506,96.0,88123.5962,94372.523,-6248.9267,17.4521,186.2719
p01035,4,75887,240.0,10624.8784,70326.8476,-59701.9692,9.694,190.9428
p01035,4,76264,138.0,53235.8931,70724.7561,-17488.863,10.873,147.3206
p01035,4,76265,138.0,40077.5032,51686.8555,-11609.3523,5.6993,170.4365
p01035,4,76266,240.0,9736.2297,76504.3306,-66768.1009,12.4414,168.5823
p01035,4,76267,186.0,76625.1061,122207.6706,-45582.5644,23.9215,168.5823
p01035,4,76643,240.0,24850.9726,97835.9939,-72985.0213,14.914,135.0979
p01035,4,76644,234.0,14187.3371,75942.0498,-61754.7127,12.705,152.0781
p01035,4,76645,216.0,-8378.2408,38843.5649,-47221.8057,0.4718,162.9548
p01035,4,76646,228.0,30664.5422,101652.8298,-70988.2876,20.6942,152.0781
p01035,5,75886,162.0,44392.5484,20988.2194,23404.329,0.7264,191.0302
p01037,4,69808,222.0,53336.7025,43269.0178,10067.6848,0.9064,104.2976
p01037,4,69810,234.0,54622.8968,111927.7132,-57304.8164,20.2698,96.4442
p01037,4,69811,228.0,-6658.8348,47648.1595,-54306.9942,4.5964,128.9178
p01037,4,70188,162.0,79253.1907,75959.7493,3293.4414,6.0066,97.3821
p01037,4,70189,228.0,90712.2853,136192.2422,-45479.9568,18.7004,96.603
p01037,4,70190,234.0,78991.5355,134174.4156,-55182.8801,20.7395,113.4692
p01037,4,70191,222.0,32380.9812,84191.1995,-51810.2183,13.5421,128.9178
p01037,4,70569,204.0,87605.6533,115373.5149,-27767.8616,15.7277,108.1214
p01037,4,70570,222.0,123416.9685,175140.9649,-51723.9963,28.5152,108.1214
p01037,4,70571,246.0,60982.0554,109386.7879,-48404.7326,20.2906,136.979
p01037,5,69430,192.0,12459.2207,29489.2214,-17030.0008,1.9401,108.7834
p01037,5,69431,216.0,39924.835,79959.8214,-40034.9864,11.5584,108.7834
p01037,5,69809,240.0,44910.2171,93772.7932,-48862.5761,16.3875,96.4442
p01039,4,75888,234.0,59226.0169,117487.5376,-58261.5207,21.4813,190.9428
p01039,4,75889,210.0,18219.5738,66556.3589,-48336.7851,5.1582,225.6334
p01039,4,75890,222.0,38474.1998,55953.4211,-17479.2213,7.0802,231.5771
p01039,4,76268,204.0,68388.5011,121433.0376,-53044.5364,22.8196,190.9428
p01039,4,76269,210.0,83749.8997,61410.6377,22339.262,4.3791,224.1833
p01039,4,76648,126.0,38638.882,63324.249,-24685.367,4.131,195.0833
p01039,4,76649,204.0,11247.3325,51435.1415,-40187.809,2.1073,206.6816
p01039,4,76650,192.0,2493.6852,39319.8809,-36826.1957,0.7418,219.0872
p01039,4,76651,210.0,-5080.9848,38914.2694,-43995.2542,3.8647,234.0065
p01039,4,77029,204.0,28196.0338,91905.2186,-63709.1849,10.0374,204.9498
p01039,4,77030,222.0,27294.0068,94826.8419,-67532.8351,13.0511,218.2927
p01039,4,77031,222.0,5789.924,80522.9694,-74733.0454,16.3012,234.0065
p01039,4,77032,192.0,-20293.2152,38955.9451,-59249.1603,0.5991,252.8853
p01039,4,77409,216.0,-38837.3571,25655.6836,-64493.0407,1.7164,221.5371
p01039,4,77410,228.0,8851.2204,77545.8836,-68694.6632,12.0547,221.5371
p01039,4,77412,192.0,39244.2717,100478.7972,-61234.5255,15.2484,153.7031
p01039,5,75510,216.0,29070.4997,95322.8611,-66252.3615,17.124,231.5771
p01039,5,75891,204.0,20866.3178,72336.4659,-51470.1481,12.0057,245.2113
p01039,5,76270,48.0,244080.7196,41174.8536,202905.8659,0.9064,242.5214
p01039,5,76271,114.0,135513.909,38589.6736,96924.2354,3.5947,241.1421
p01039,5,77411,174.0,116503.4514,120057.9836,-3554.5323,24.6931,221.5371
p01041,4,73991,228.0,16006.2118,86185.3977,-70179.1859,14.342,241.2454
p01041,4,74370,222.0,55206.5266,122059.9458,-66853.4192,25.494,248.0749
p01041,4,74371,216.0,60668.8249,130841.8963,-70173.0714,26.1176,243.5391
p01041,4,74750,198.0,1389.6831,53153.8236,-51764.1405,2.7655,272.7834
p01041,4,75130,234.0,38633.034,120353.3494,-81720.3154,19.4071,255.5008
p01041,4,75131,228.0,35360.6645,94607.3967,-59246.7322,10.725,264.9812
p01041,4,75511,228.0,-19893.6448,47142.2494,-67035.8941,1.8501,255.5008
p01041,5,73610,222.0,11393.0933,68687.8754,-57294.7821,5.3201,231.4871
p01041,5,73990,228.0,8295.8762,64374.7187,-56078.8425,4.1347,248.7693
p01041,5,74751,72.0,49956.905,29178.8664,20778.0386,2.151,283.9909
p01043,3,66384,180.0,50937.9341,54405.0201,-3467.086,2.871,74.4346
p01043,4,65246,150.0,104036.343,84362.1703,19674.1727,16.772,87.7482
p01043,4,65623,174.0,112972.8458,111224.1467,1748.6991,17.9133,87.7402
p01043,4,65624,54.0,354562.6758,45496.7484,309065.9274,1.431,99.4296
p01043,4,65625,96.0,128139.2706,67330.7333,60808.5373,11.6122,93.9359
p01043,4,66003,138.0,186333.2629,138765.9559,47567.307,26.1176,63.1319
p01043,4,66004,204.0,22600.3588,36893.0402,-14292.6813,0.18,87.0511
p01043,4,66005,126.0,144368.9961,84941.225,59427.7711,15.1286,66.3659
p01043,4,66382,168.0,115410.7032,59591.8257,55818.8774,3.6565,76.9168
p01043,4,66383,216.0,65787.3246,94061.2728,-28273.9483,19.0822,56.5634
p01043,5,65242,204.0,75958.3982,116200.8913,-40242.4931,22.5331,109.3153
p01043,5,65245,108.0,117968.6634,50005.4779,67963.1855,6.733,109.6316
p01043,5,65622,180.0,52684.63,69716.7537,-17032.1238,6.4875,127.2919
p01043,6,65243,96.0,94520.3159,44148.4272,50371.8886,1.4837,118.9411
p01045,4,75135,210.0,13281.0881,42506.4331,-29225.3449,1.0491,312.3364
p01045,4,75136,198.0,46354.5568,84878.7939,-38524.237,15.2122,320.4206
p01045,4,75137,240.0,32279.2538,91529.2939,-59250.0401,16.6868,320.4206
p01045,4,75515,222.0,98991.9052,149998.4762,-51006.5711,26.2509,275.2633
p01045,4,75516,96.0,241582.74,33513.9629,208068.7771,2.0146,324.0526
p01045,4,75517,132.0,96105.0066,89655.3634,6449.6432,17.9212,304.2003
p01045,4,75895,84.0,339683.8286,113787.5693,225896.2593,22.719,266.0732
p01045,4,75896,60.0,270453.0232,96536.6707,173916.3525,18.2387,286.8462
p01045,4,75897,90.0,120986.6395,49465.9957,71520.6438,6.0966,304.9049
p01045,5,76276,48.0,156683.7825,40470.1397,116213.6428,0.8164,292.8735
p01047,3,73223,198.0,75863.2215,116557.6714,-40694.4499,23.5551,215.0577
p01047,4,71324,228.0,66428.3687,153665.7423,-87237.3736,25.2571,123.4748
p01047,4,71704,216.0,-4869.814,63206.3203,-68076.1342,8.1048,165.1355
p01047,4,71705,234.0,-25545.4317,45490.0115,-71035.4432,1.341,154.6187
p01047,4,72083,210.0,43054.683,92020.8203,-48966.1372,18.6668,165.1355
p01047,4,72084,120.0,207818.5875,57761.2203,150057.3672,8.1448,165.1355
p01047,4,72085,144.0,25773.6956,30176.4267,-4402.7311,2.2474,168.2674
p01047,4,72462,210.0,61349.3423,114327.2913,-52977.949,24.7778,178.4795
p01047,4,72463,186.0,35240.4544,78342.8766,-43102.4221,15.8497,175.1676
p01047,4,72464,48.0,219844.0716,45758.9207,174085.151,3.6192,181.965
p01047,4,72465,66.0,118479.7438,77661.6967,40818.0471,14.2365,168.2674
p01047,4,72841,228.0,36643.6547,100845.7714,-64202.1166,19.4384,215.0577
p01047,4,72842,204.0,13114.9076,61043.705,-47928.7973,5.2275,207.9545
p01047,4,72843,210.0,45804.858,95658.2207,-49853.3627,19.1925,181.965
p01047,4,72844,168.0,60551.3855,90694.9207,-30143.5352,15.6829,181.965
p01047,4,72845,216.0,44049.8129,102538.5062,-58488.6933,21.2358,175.0776
p01047,4,73224,198.0,94590.2354,134331.7693,-39741.5339,26.4441,186.0715
p01047,4,73225,234.0,41788.7074,109539.3872,-67750.6798,21.7434,190.3452
p01047,4,73604,240.0,34594.0568,98942.7915,-64348.7347,18.5998,240.3867
p01047,4,73605,222.0,100220.0181,164445.4222,-64225.404,29.9872,224.4351
p01049,3,64491,168.0,23840.0134,36000.3504,-12160.337,0.1273,169.8116
p01049,3,64871,162.0,106295.2695,111910.3399,-5615.0703,23.9481,146.127
p01049,4,62973,96.0,174914.5312,130562.1073,44352.4239,22.8772,211.5585
p01049,4,63732,60.0,184298.8961,114576.739,69722.157,20.1207,178.2482
p01049,4,64111,84.0,187731.1643,62322.8738,125408.2905,5.081,178.3382
p01049,4,64492,192.0,84742.4527,100972.0601,-16229.6074,10.4102,173.3381
p01049,5,63353,222.0,84266.058,117419.1362,-33153.0782,23.9934,192.3144
p01049,5,63731,114.0,115952.9284,54630.0611,61322.8673,3.5292,186.6788
p01049,5,64110,120.0,95710.7445,76882.0776,18828.6669,7.4157,170.1667
p01049,5,64112,54.0,231707.9015,38558.4335,193149.4679,0.4718,186.5932
p01049,5,64113,186.0,78690.0742,72923.9362,5766.138,9.0075,192.3144
p01049,5,64490,114.0,143127.8252,91464.8077,51663.0175,12.7683,145.7606
p01049,5,64870,90.0,155481.038,78862.5248,76618.5133,16.3551,136.8831
p01049,6,63352,114.0,157316.7728,108178.9282,49137.8446,19.054,189.2782
