sc_point_gid,latitude,longitude
50234,37.3639,-112.66902
50235,37.380978,-112.5334
50236,37.39791,-112.39771
50237,37.414715,-112.26196
50238,37.431374,-112.12614
50239,37.4479,-111.99024
50240,37.464283,-111.85428
50245,37.544113,-111.173515
50246,37.559658,-111.03717
50247,37.575066,-110.90076
50248,37.590332,-110.7643
50249,37.605465,-110.62776
50250,37.620453,-110.491165
50251,37.6353,-110.354515
50252,37.65001,-110.217804
50253,37.664577,-110.081024
50254,37.67901,-109.9442
50255,37.6933,-109.8073
50256,37.707443,-109.67035
50257,37.72145,-109.53335
50258,37.73532,-109.39628
50259,37.749046,-109.25916
50260,37.76263,-109.12199
50261,37.776077,-108.98476
50262,37.789383,-108.84747
50263,37.802544,-108.71012
50264,37.815567,-108.57274
50265,37.828445,-108.43529
50266,37.84119,-108.29778
50268,37.866245,-108.02263
50269,37.878563,-107.88498
50280,38.004704,-106.36757
50281,38.01532,-106.22935
50282,38.025795,-106.09108
50283,38.036125,-105.952774
50284,38.046318,-105.81442
50285,38.056362,-105.676025
50286,38.06627,-105.53759
50287,38.07603,-105.39912
50288,38.08565,-105.2606
50289,38.095127,-105.12204
50290,38.10446,-104.983444
50291,38.113655,-104.84482
50292,38.122704,-104.70615
50293,38.13161,-104.56744
50294,38.140373,-104.428696
50295,38.149,-104.2899
50296,38.157475,-104.15109
50297,38.16581,-104.01224
50298,38.174004,-103.87335
50299,38.182053,-103.734436
50300,38.189957,-103.595474
50301,38.19772,-103.45649
50302,38.20534,-103.317474
50303,38.21282,-103.17842
50304,38.22015,-103.03934
50305,38.22734,-102.90022
50306,38.23439,-102.761086
50307,38.24129,-102.62191
50308,38.248055,-102.48271
50309,38.25467,-102.34349
50310,38.261143,-102.20423
50311,38.26747,-102.06495
50312,38.273655,-101.925644
50313,38.2797,-101.78631
50314,38.285595,-101.64694
50315,38.29135,-101.50757
50316,38.296963,-101.36816
50317,38.30243,-101.22873
50318,38.307755,-101.08928
50319,38.312935,-100.9498
50320,38.31797,-100.8103
50321,38.32286,-100.67079
50322,38.327606,-100.53125
50323,38.332214,-100.39169
50324,38.336674,-100.25212
50325,38.34099,-100.11252
50326,38.34516,-99.972916
50327,38.34919,-99.833275
50328,38.353077,-99.693634
50329,38.356815,-99.55397
50330,38.360413,-99.41429
50331,38.36386,-99.2746
50332,38.367172,-99.134895
50333,38.37033,-98.99517
50334,38.373352,-98.85544
50335,38.37623,-98.71569
50336,38.37896,-98.575935
50337,38.381546,-98.436165
50338,38.383987,-98.29639
50339,38.386284,-98.1566
50340,38.388443,-98.0168
50341,38.390453,-97.87699
50342,38.39232,-97.737175
50343,38.394035,-97.59736
50344,38.395615,-97.45752
50345,38.397045,-97.31769
50346,38.39833,-97.17785
50347,38.399475,-97.038
50348,38.40048,-96.89815
50349,38.401333,-96.758286
50350,38.402042,-96.61843
50351,38.402607,-96.47857
50352,38.40303,-96.3387
50353,38.40331,-96.19884
50354,38.403442,-96.05897
50355,38.40343,-95.919106
50356,38.403275,-95.779236
50357,38.402973,-95.63937
50358,38.40253,-95.49951
50359,38.401943,-95.35965
50360,38.401207,-95.21979
50361,38.40033,-95.07994
50362,38.399307,-94.94009
50363,38.39814,-94.80024
50364,38.39683,-94.66039
50365,38.39538,-94.52055
50366,38.393776,-94.38073
50367,38.392033,-94.240906
50368,38.390144,-94.10109
50369,38.388115,-93.96129
50370,38.385937,-93.82149
50371,38.383614,-93.6817
50372,38.38115,-93.54192
50373,38.37854,-93.40216
50374,38.375786,-93.2624
50375,38.372887,-93.12266
50376,38.36985,-92.982925
50377,38.36666,-92.8432
50378,38.36333,-92.7035
50379,38.359856,-92.56381
50380,38.35624,-92.42414
50381,38.352474,-92.28448
50382,38.34857,-92.14483
50383,38.34452,-92.0052
50384,38.340324,-91.86559
50385,38.335983,-91.726
50386,38.3315,-91.58643
50387,38.326874,-91.44688
50388,38.322105,-91.30734
50389,38.317192,-91.16782
50390,38.31213,-91.028336
50391,38.306927,-90.88886
50392,38.301582,-90.74941
50393,38.296093,-90.609985
50394,38.29046,-90.47059
50395,38.28468,-90.33121
50396,38.278763,-90.19185
50397,38.272697,-90.05252
50398,38.266487,-89.91321
50399,38.260136,-89.77394
50400,38.25364,-89.63469
50401,38.247,-89.49547
50402,38.24022,-89.35628
50403,38.23329,-89.2171
50404,38.226227,-89.077965
50405,38.219013,-88.93886
50406,38.211655,-88.79978
50407,38.204155,-88.660736
50408,38.196514,-88.52172
50409,38.18873,-88.38274
50410,38.1808,-88.24379
50411,38.172726,-88.10487
50412,38.164513,-87.96599
50413,38.15616,-87.82715
50414,38.147655,-87.68834
50415,38.13901,-87.54956
50416,38.130226,-87.41082
50417,38.121296,-87.27212
50418,38.112225,-87.13345
50419,38.10301,-86.99483
50420,38.09365,-86.85623
50421,38.084152,-86.71768
50422,38.07451,-86.57918
50423,38.064728,-86.440704
50424,38.0548,-86.30228
50425,38.04473,-86.16389
50426,38.034515,-86.02554
50427,38.024162,-85.88724
50428,38.013664,-85.74898
50429,38.00303,-85.61076
50430,37.99225,-85.472595
50431,37.981323,-85.33447
50432,37.97026,-85.19639
50433,37.959053,-85.05835
50434,37.947704,-84.920364
50435,37.936214,-84.782425
50436,37.924583,-84.64453
50437,37.91281,-84.50668
50438,37.900894,-84.36889
50439,37.88884,-84.23114
50440,37.87664,-84.093445
50441,37.864304,-83.955795
50442,37.85182,-83.81821
50443,37.839203,-83.68066
50444,37.82644,-83.54317
50445,37.813534,-83.40573
50446,37.80049,-83.26834
50447,37.787308,-83.13101
50448,37.773975,-82.99374
50449,37.76051,-82.85651
50450,37.746902,-82.719345
50451,37.733154,-82.58223
50452,37.719265,-82.445175
50453,37.70524,-82.30818
50454,37.691067,-82.171234
50455,37.676754,-82.034355
50456,37.662304,-81.89754
50457,37.647713,-81.76077
50458,37.63298,-81.62406
50459,37.61811,-81.48741
50460,37.6031,-81.35084
50461,37.58795,-81.21431
50462,37.572662,-81.07785
50463,37.55723,-80.94145
50464,37.541664,-80.805115
50465,37.525955,-80.66884
50466,37.510105,-80.53264
50467,37.494118,-80.39649
50468,37.47799,-80.260414
50469,37.461723,-80.124405
50470,37.44532,-79.98845
50471,37.428776,-79.85257
50472,37.41209,-79.71676
50473,37.39527,-79.58101
50474,37.37831,-79.44533
50475,37.36121,-79.30972
50476,37.34397,-79.17418
50477,37.326595,-79.03871
50478,37.309082,-78.903305
50479,37.291428,-78.767975
50480,37.273636,-78.63272
50481,37.255707,-78.49753
50482,37.23764,-78.36241
50483,37.219437,-78.22737
50484,37.201096,-78.09239
50485,37.182617,-77.95749
50486,37.163998,-77.82267
50487,37.14524,-77.68793
50488,37.12635,-77.553246
50489,37.10732,-77.41865
50490,37.088154,-77.28412
50491,37.068848,-77.14967
50492,37.049408,-77.015305
50493,37.02983,-76.88101
50494,37.010117,-76.746796
50495,36.99026,-76.61266
50497,36.950153,-76.34462
50498,36.92989,-76.210724
50499,36.909492,-76.076904
50548,35.84053,-121.409256
50549,35.8665,-121.27935
50550,35.892334,-121.14934
50551,35.91804,-121.019226
50552,35.943615,-120.88902
50553,35.96906,-120.75873
50554,35.99437,-120.62833
50555,36.019547,-120.49783
50556,36.044594,-120.36725
50557,36.069508,-120.23656
50558,36.09429,-120.10579
50559,36.11894,-119.974915
50560,36.143456,-119.843956
50561,36.16784,-119.7129
50562,36.192093,-119.58174
50563,36.21621,-119.45051
50564,36.240196,-119.319176
50565,36.264046,-119.18775
50566,36.287766,-119.05624
50567,36.311348,-118.92462
50568,36.3348,-118.79294
50574,36.472706,-118.000885
50575,36.495216,-117.86857
50576,36.5176,-117.73616
50583,36.670486,-116.80695
50584,36.691788,-116.673874
50585,36.71295,-116.5407
50586,36.73398,-116.407455
50590,36.816742,-115.87366
50597,36.956337,-114.93643
50598,36.97573,-114.80223
50599,36.994987,-114.66795
50600,37.01411,-114.53361
50601,37.033096,-114.399185
50602,37.05194,-114.26468
50603,37.070652,-114.1301
50604,37.089226,-113.99545
50605,37.107662,-113.860725
50606,37.12596,-113.72592
50607,37.14412,-113.59105
50608,37.16214,-113.456116
50609,37.180027,-113.321106
50610,37.197773,-113.18601
50611,37.21538,-113.05086
50612,37.232853,-112.915634
50613,37.250183,-112.780334
50614,37.26738,-112.64497
50615,37.28444,-112.50954
50616,37.301353,-112.37404
50617,37.31813,-112.238464
50625,37.447365,-111.15154
50626,37.46289,-111.01539
50627,37.47828,-110.879166
50628,37.49353,-110.74289
50629,37.508636,-110.60655
50630,37.523605,-110.47015
50631,37.538437,-110.333694
50632,37.553127,-110.19717
50633,37.56768,-110.060585
50634,37.582085,-109.92395
50636,37.61049,-109.65049
50637,37.624477,-109.51367
50638,37.638325,-109.37681
50639,37.652035,-109.23988
50640,37.665604,-109.1029
50641,37.67903,-108.965866
50642,37.692318,-108.828766
50643,37.705467,-108.69163
50644,37.71847,-108.55443
50645,37.73134,-108.417175
50646,37.74406,-108.27987
50647,37.756645,-108.14252
50655,37.852222,-107.04187
50656,37.863537,-106.90407
50660,37.907364,-106.35242
50661,37.91797,-106.2144
50662,37.92843,-106.076324
50663,37.938744,-105.93822
50664,37.94892,-105.800064
50665,37.958954,-105.66187
50666,37.96885,-105.523636
50667,37.9786,-105.38536
50668,37.988205,-105.24704
50669,37.997665,-105.10869
50670,38.006992,-104.97029
50671,38.016174,-104.83186
50672,38.02521,-104.69339
50673,38.034103,-104.554886
50674,38.04286,-104.416336
50675,38.051468,-104.277756
50676,38.059933,-104.13914
50677,38.06826,-104.00049
50678,38.07644,-103.86181
50679,38.08448,-103.72308
50680,38.092377,-103.584335
50681,38.10013,-103.44555
50682,38.10774,-103.30673
50683,38.115204,-103.167885
50684,38.122528,-103.02901
50685,38.12971,-102.89009
50686,38.13675,-102.75115
50687,38.14364,-102.61219
50688,38.150394,-102.47319
50689,38.157,-102.33417
50690,38.163464,-102.195114
50691,38.169785,-102.056046
50692,38.17596,-101.91694
50693,38.182,-101.7778
50694,38.18789,-101.63865
50695,38.193634,-101.49947
50696,38.199238,-101.36027
50697,38.204697,-101.22104
50698,38.21002,-101.081795
50699,38.215187,-100.94252
50700,38.22022,-100.80323
50701,38.225105,-100.66392
50702,38.229847,-100.52458
50703,38.234444,-100.38524
50704,38.2389,-100.245865
50705,38.24321,-100.10647
50706,38.247375,-99.967064
50707,38.251396,-99.82764
50708,38.25528,-99.688194
50709,38.259014,-99.548744
50710,38.262604,-99.40927
50711,38.266052,-99.26978
50712,38.269356,-99.13028
50713,38.272514,-98.99077
50714,38.275528,-98.851234
50715,38.2784,-98.71169
50716,38.281128,-98.57214
50717,38.28371,-98.43259
50718,38.286148,-98.29301
50719,38.288445,-98.15343
50720,38.290596,-98.01383
50721,38.292606,-97.87423
50722,38.294468,-97.73462
50723,38.296185,-97.595
50724,38.29776,-97.455376
50725,38.299187,-97.31574
50726,38.300476,-97.17611
50727,38.301617,-97.03647
50728,38.302616,-96.89682
50729,38.30347,-96.75717
50730,38.30418,-96.61752
50731,38.304745,-96.47787
50732,38.30517,-96.3382
50733,38.305443,-96.19855
50734,38.305576,-96.05888
50735,38.305565,-95.91922
50736,38.305412,-95.779564
50737,38.30511,-95.63991
50738,38.30467,-95.500244
50739,38.304077,-95.360596
50740,38.303345,-95.22093
50741,38.302467,-95.08128
50742,38.30145,-94.94164
50743,38.300285,-94.802
50744,38.298973,-94.66237
50745,38.297523,-94.522736
50746,38.295925,-94.38312
50747,38.294186,-94.24349
50748,38.2923,-94.10389
50749,38.290268,-93.96429
50750,38.288094,-93.8247
50751,38.285774,-93.68512
50752,38.283318,-93.54554
50753,38.28071,-93.40598
50754,38.27796,-93.26643
50755,38.275063,-93.12689
50756,38.272026,-92.987366
50757,38.26885,-92.847855
50758,38.26552,-92.70836
50759,38.26205,-92.56886
50760,38.25844,-92.4294
50761,38.254677,-92.28994
50762,38.25078,-92.1505
50763,38.24673,-92.01108
50764,38.242542,-91.87168
50765,38.23821,-91.73229
50766,38.233734,-91.592926
50767,38.22911,-91.453575
50768,38.224346,-91.31425
50769,38.219437,-91.174934
50770,38.214386,-91.035645
50771,38.20919,-90.89638
50772,38.203854,-90.75713
50773,38.19837,-90.61791
50774,38.19274,-90.478714
50775,38.186974,-90.33954
50776,38.18106,-90.200386
50777,38.175003,-90.061264
50778,38.168804,-89.92216
50779,38.16246,-89.78309
50780,38.15597,-89.644035
50781,38.149345,-89.50502
50782,38.14257,-89.36603
50783,38.135654,-89.227066
50784,38.128593,-89.08813
50785,38.12139,-88.94923
50786,38.114044,-88.81035
50787,38.106556,-88.67151
50788,38.098923,-88.53269
50789,38.09115,-88.393906
50790,38.08323,-88.25517
50791,38.07517,-88.116455
50792,38.066963,-87.97778
50793,38.058617,-87.83913
50794,38.05013,-87.700516
50795,38.041496,-87.56194
50796,38.032722,-87.4234
50797,38.023804,-87.2849
50798,38.014744,-87.14644
50799,38.00554,-87.00801
50800,37.996193,-86.86962
50801,37.98671,-86.73127
50802,37.977077,-86.592964
50803,37.967308,-86.4547
50804,37.95739,-86.31647
50805,37.94734,-86.178276
50806,37.937138,-86.04013
50807,37.926796,-85.90202
50808,37.916313,-85.76396
50809,37.90569,-85.62595
50810,37.89492,-85.487976
50811,37.884014,-85.35005
50812,37.872963,-85.212166
50813,37.861774,-85.074326
50814,37.85044,-84.93654
50815,37.838963,-84.7988
50816,37.827347,-84.6611
50817,37.81559,-84.52345
50818,37.803688,-84.38586
50819,37.79165,-84.24831
50820,37.77947,-84.1108
50821,37.767143,-83.97336
50822,37.75468,-83.83595
50823,37.742073,-83.69861
50824,37.729332,-83.56131
50825,37.716442,-83.424065
50826,37.703415,-83.28687
50827,37.690247,-83.149734
50828,37.676937,-83.01266
50829,37.663486,-82.875626
50830,37.649895,-82.73865
50831,37.636166,-82.60174
50832,37.62229,-82.464874
50833,37.608284,-82.32807
50834,37.59413,-82.19132
50835,37.579838,-82.054634
50836,37.565407,-81.918
50837,37.550835,-81.78143
50838,37.536125,-81.64491
50839,37.52127,-81.50847
50840,37.50628,-81.37207
50841,37.49115,-81.23574
50842,37.475876,-81.09947
50843,37.46047,-80.96327
50844,37.44492,-80.82712
50845,37.42923,-80.69104
50846,37.4134,-80.55502
50847,37.397434,-80.41907
50848,37.381325,-80.28318
50849,37.36508,-80.147354
50850,37.348698,-80.0116
50851,37.332172,-79.8759
50852,37.315514,-79.74028
50853,37.29871,-79.60472
50854,37.281773,-79.46923
50855,37.264694,-79.3338
50856,37.247475,-79.198456
50857,37.230125,-79.06317
50858,37.21263,-78.92795
50859,37.195,-78.79281
50860,37.17723,-78.65773
50861,37.159325,-78.522736
50862,37.14128,-78.3878
50863,37.1231,-78.252945
50864,37.10478,-78.11815
50865,37.086323,-77.983444
50866,37.06773,-77.8488
50867,37.048996,-77.71423
50868,37.03013,-77.57974
50869,37.011124,-77.44533
50870,36.991978,-77.31099
50871,36.9727,-77.17673
50872,36.953285,-77.042534
50873,36.933727,-76.908424
50874,36.91404,-76.77439
50875,36.89421,-76.640434
50876,36.87425,-76.50656
50877,36.85415,-76.37276
50878,36.83391,-76.239044
50879,36.81354,-76.10539
50880,36.793034,-75.97184
50929,35.77166,-121.2439
50930,35.79747,-121.114044
50931,35.823143,-120.9841
50932,35.848686,-120.854065
50933,35.8741,-120.72393
50934,35.899384,-120.593704
50935,35.92453,-120.46338
50936,35.949547,-120.33296
50937,35.974434,-120.20244
50938,35.999184,-120.07183
50939,36.023804,-119.94113
50940,36.048286,-119.81033
50941,36.072647,-119.67945
50942,36.09687,-119.54847
50943,36.120956,-119.4174
50944,36.144913,-119.28624
50945,36.16874,-119.15498
50946,36.19243,-119.023636
50947,36.215984,-118.8922
50948,36.23941,-118.76067
50953,36.354523,-118.10172
50954,36.377144,-117.969666
50955,36.39963,-117.837524
50956,36.421986,-117.70529
50957,36.444202,-117.57298
50964,36.59596,-116.64441
50965,36.617096,-116.51142
50966,36.638103,-116.37836
50967,36.658974,-116.24521
50968,36.679703,-116.11198
50969,36.700302,-115.97867
50970,36.720764,-115.84527
50977,36.860184,-114.90932
50978,36.879555,-114.7753
50979,36.89879,-114.641205
50982,36.955673,-114.238464
50983,36.974358,-114.10407
50984,36.992912,-113.969604
50985,37.011322,-113.83507
50986,37.0296,-113.700455
50987,37.047733,-113.565765
50988,37.065735,-113.43101
50989,37.083595,-113.29617
50990,37.101322,-113.161285
50991,37.118908,-113.026306
50992,37.13636,-112.89127
50993,37.15367,-112.756165
50994,37.17084,-112.62099
50995,37.187878,-112.48574
50996,37.204773,-112.350426
50998,37.238148,-112.07959
50999,37.25463,-111.94408
51005,37.350597,-111.12963
51006,37.366104,-110.99367
51007,37.381474,-110.857635
51008,37.396706,-110.72155
51009,37.411797,-110.585396
51010,37.426743,-110.44919
51011,37.441555,-110.31293
51012,37.456226,-110.17659
51013,37.470757,-110.04021
51014,37.485146,-109.90375
51015,37.4994,-109.76724
51016,37.513515,-109.63068
51017,37.527485,-109.494064
51018,37.541317,-109.35739
51019,37.555008,-109.22066
51020,37.568558,-109.08386
51021,37.58197,-108.94702
51022,37.595238,-108.81013
51023,37.608368,-108.67317
51024,37.621357,-108.53617
51025,37.63421,-108.39912
51026,37.646915,-108.26201
51027,37.659485,-108.12485
51028,37.67191,-107.98764
51029,37.684196,-107.85037
51034,37.743504,-107.16332
51035,37.75494,-107.025764
51036,37.766235,-106.88817
51037,37.777393,-106.75052
51038,37.788406,-106.61283
51039,37.79928,-106.4751
51040,37.81001,-106.33731
51041,37.820595,-106.199486
51042,37.831043,-106.061615
51043,37.841347,-105.923706
51044,37.85151,-105.78575
51045,37.86153,-105.64775
51047,37.88115,-105.37164
51048,37.890743,-105.23353
51049,37.900192,-105.09537
51050,37.909508,-104.95718
51051,37.918674,-104.81895
51052,37.9277,-104.68068
51053,37.936584,-104.54237
51054,37.945328,-104.40402
51055,37.953922,-104.26564
51056,37.96238,-104.12723
51057,37.97069,-103.98878
51058,37.978863,-103.85029
51059,37.986893,-103.71178
51060,37.99478,-103.57323
51061,38.00252,-103.43464
51062,38.01012,-103.29602
51063,38.01758,-103.15738
51064,38.02489,-103.01871
51065,38.03206,-102.87999
51066,38.039093,-102.74126
51067,38.04598,-102.60249
51068,38.05272,-102.4637
51069,38.05932,-102.324875
51070,38.065773,-102.186035
51071,38.072086,-102.04716
51072,38.078255,-101.90826
51073,38.084282,-101.76933
51074,38.090168,-101.63037
51075,38.095905,-101.491394
51076,38.1015,-101.3524
51077,38.106953,-101.21338
51078,38.112263,-101.07433
51079,38.117428,-100.935265
51080,38.12245,-100.79618
51081,38.127335,-100.657074
51082,38.13207,-100.517944
51083,38.13666,-100.37879
51084,38.141106,-100.239624
51085,38.145412,-100.10044
51086,38.149574,-99.961235
51087,38.153595,-99.822014
51088,38.157467,-99.68278
51089,38.161198,-99.54353
51090,38.16478,-99.40426
51091,38.168224,-99.26498
51092,38.171524,-99.12567
51093,38.17468,-98.986374
51094,38.17769,-98.847046
51095,38.180557,-98.70771
51096,38.18328,-98.56836
51097,38.18586,-98.429
51098,38.188297,-98.289635
51099,38.19059,-98.15025
51100,38.192738,-98.01087
51101,38.194744,-97.871475
51102,38.196606,-97.73207
51103,38.19832,-97.59265
51104,38.19989,-97.45324
51105,38.20132,-97.31381
51106,38.202606,-97.17438
51107,38.203743,-97.03494
51108,38.204742,-96.8955
51109,38.205593,-96.75606
51110,38.206303,-96.61661
51111,38.206867,-96.477165
51112,38.20729,-96.33771
51113,38.207565,-96.19826
51114,38.2077,-96.0588
51115,38.207687,-95.91934
51116,38.20753,-95.77989
51117,38.207233,-95.64043
51118,38.206787,-95.500984
51119,38.206203,-95.36153
51120,38.20547,-95.222084
51121,38.204597,-95.08264
51122,38.203575,-94.9432
51123,38.20241,-94.803764
51124,38.201103,-94.66434
51125,38.199654,-94.52491
51126,38.19806,-94.38549
51127,38.19632,-94.24608
51128,38.19444,-94.106674
51129,38.192413,-93.967285
51130,38.19024,-93.827896
51131,38.187923,-93.688515
51132,38.185467,-93.54915
51133,38.182865,-93.4098
51134,38.180115,-93.27045
51135,38.177227,-93.13112
51136,38.174194,-92.99179
51137,38.171017,-92.852486
51138,38.167694,-92.713196
51139,38.16423,-92.57391
51140,38.160618,-92.43465
51141,38.156868,-92.295395
51142,38.15297,-92.156166
51143,38.148933,-92.016945
51144,38.144745,-91.87775
51145,38.14042,-91.73856
51146,38.135952,-91.599396
51147,38.131332,-91.46025
51148,38.12658,-91.32113
51149,38.121674,-91.18202
51150,38.11663,-91.04294
51151,38.111443,-90.90388
51152,38.10611,-90.76483
51153,38.100636,-90.62581
51154,38.095016,-90.48682
51155,38.089252,-90.34784
51156,38.083347,-90.20889
51157,38.0773,-90.06998
51158,38.071106,-89.931076
51159,38.06477,-89.792206
51160,38.058292,-89.65336
51161,38.051674,-89.51454
51162,38.044907,-89.375755
51163,38.038,-89.23699
51164,38.03095,-89.09827
51165,38.023754,-88.95956
51166,38.01642,-88.820885
51167,38.008938,-88.68224
51168,38.001316,-88.54363
51169,37.993553,-88.40506
51170,37.98564,-88.26651
51171,37.977592,-88.128
51172,37.9694,-87.98952
51173,37.961063,-87.851074
51174,37.952583,-87.71266
51175,37.943962,-87.57429
51176,37.935204,-87.43595
51177,37.926292,-87.29765
51178,37.917248,-87.159386
51179,37.90806,-87.021164
51180,37.89872,-86.882965
51181,37.889248,-86.74482
51182,37.87963,-86.606705
51183,37.869873,-86.46864
51184,37.85997,-86.33061
51185,37.849926,-86.19263
51186,37.83974,-86.05467
51187,37.829414,-85.91677
51188,37.818947,-85.77891
51189,37.808334,-85.64109
51190,37.797585,-85.50332
51191,37.78669,-85.365585
51192,37.775654,-85.2279
51193,37.764477,-85.090256
51194,37.753155,-84.95267
51195,37.741695,-84.815125
51196,37.730095,-84.67762
51197,37.71835,-84.54017
51198,37.70647,-84.40277
51199,37.694443,-84.26541
51200,37.682278,-84.12811
51201,37.669968,-83.99085
51202,37.65752,-83.85365
51203,37.64493,-83.7165
51204,37.632202,-83.57939
51205,37.61933,-83.44235
51206,37.606323,-83.30535
51207,37.59317,-83.16841
51208,37.57988,-83.031525
51209,37.566444,-82.894684
51210,37.55287,-82.75791
51211,37.539158,-82.621185
51212,37.525303,-82.48451
51213,37.51131,-82.34791
51214,37.497177,-82.21135
51215,37.482903,-82.07486
51216,37.46849,-81.938416
51217,37.453938,-81.80203
51218,37.439243,-81.66571
51219,37.424408,-81.52945
51220,37.40944,-81.39325
51221,37.39433,-81.25712
51222,37.379074,-81.12103
51223,37.363686,-80.985016
51224,37.348152,-80.84906
51225,37.332485,-80.713165
51226,37.316677,-80.57735
51227,37.300728,-80.44158
51228,37.284645,-80.30588
51229,37.268417,-80.17024
51230,37.252056,-80.034676
51231,37.235554,-79.89917
51232,37.21891,-79.76373
51233,37.202133,-79.62836
51234,37.18521,-79.49306
51235,37.16816,-79.35782
51236,37.150963,-79.22266
51237,37.13363,-79.087555
51238,37.11616,-78.95253
51239,37.09855,-78.81757
51240,37.080807,-78.68268
51241,37.06292,-78.54787
51242,37.044903,-78.41312
51243,37.02674,-78.27844
51244,37.008446,-78.143845
51245,36.990013,-78.00931
51246,36.97144,-77.874855
51247,36.95273,-77.74048
51248,36.933884,-77.60616
51249,36.9149,-77.471924
51250,36.895782,-77.337776
51251,36.876526,-77.20369
51252,36.857136,-77.06969
51253,36.83761,-76.93576
51254,36.81794,-76.80191
51255,36.798134,-76.66812
51256,36.7782,-76.53444
51257,36.75812,-76.40082
51258,36.73791,-76.26727
51259,36.717564,-76.13382
51260,36.697083,-76.00044
51309,35.676796,-121.20854
51310,35.70257,-121.07886
51311,35.728218,-120.94908
51312,35.75373,-120.81921
51313,35.779114,-120.68924
51314,35.804367,-120.55917
51315,35.829483,-120.42901
51316,35.85447,-120.29876
51317,35.879326,-120.16841
51318,35.904045,-120.03797
51319,35.928642,-119.90744
51320,35.953102,-119.77681
51321,35.977425,-119.646095
51322,36.001617,-119.51528
51323,36.02568,-119.384384
51324,36.049606,-119.25339
51325,36.073402,-119.1223
51326,36.097065,-118.99113
51327,36.120594,-118.85986
51328,36.14399,-118.728516
51331,36.21338,-118.33392
51332,36.236237,-118.20221
51333,36.258965,-118.07041
51334,36.28156,-117.93854
51335,36.30402,-117.806564
51336,36.326347,-117.674515
51337,36.348537,-117.54237
51338,36.370598,-117.41015
51340,36.414307,-117.14545
51342,36.457478,-116.8804
51343,36.478863,-116.74776
51344,36.500107,-116.615036
51345,36.521225,-116.48222
51346,36.542206,-116.349335
51347,36.563046,-116.216354
51348,36.583755,-116.083305
51349,36.604324,-115.95018
51350,36.624763,-115.816956
51351,36.64506,-115.68367
51357,36.764008,-114.88226
51358,36.783356,-114.74843
51359,36.802567,-114.61452
51362,36.85938,-114.212326
51363,36.878044,-114.07812
51364,36.896572,-113.94384
51365,36.914963,-113.80948
51366,36.933212,-113.67505
51367,36.95133,-113.54055
51368,36.969307,-113.405975
51369,36.987144,-113.27133
51370,37.00485,-113.13662
51371,37.022415,-113.00183
51372,37.03984,-112.86698
51373,37.05713,-112.732056
51374,37.07428,-112.59707
51375,37.091293,-112.462006
51376,37.10817,-112.32688
51377,37.124905,-112.19168
51378,37.141502,-112.05643
51379,37.157967,-111.9211
51380,37.174286,-111.785706
51383,37.22242,-111.37914
51384,37.238182,-111.24349
51385,37.25381,-111.10778
51386,37.269302,-110.972
51387,37.28465,-110.83617
51388,37.29986,-110.70027
51389,37.31493,-110.56431
51390,37.32986,-110.4283
51391,37.344654,-110.29221
51392,37.359306,-110.156075
51393,37.37382,-110.019875
51394,37.38819,-109.88362
51396,37.416523,-109.61094
51397,37.430473,-109.4745
51398,37.44429,-109.33803
51399,37.457962,-109.201485
51400,37.471497,-109.06489
51401,37.48489,-108.92824
51402,37.498142,-108.791534
51403,37.511257,-108.654785
51404,37.524227,-108.517975
51405,37.53706,-108.38111
51406,37.54975,-108.244194
51407,37.5623,-108.10722
51408,37.574715,-107.970215
51409,37.586983,-107.833145
51415,37.657635,-107.00972
51416,37.66892,-106.872314
51417,37.68006,-106.73486
51418,37.69106,-106.59737
51419,37.70192,-106.45983
51420,37.712635,-106.32224
51421,37.723206,-106.184616
51422,37.733643,-106.04695
51423,37.743935,-105.90924
51424,37.75408,-105.77148
51425,37.76409,-105.63368
51427,37.783684,-105.35797
51428,37.793266,-105.220055
51429,37.802704,-105.08209
51430,37.812004,-104.94409
51431,37.82116,-104.80606
51432,37.830177,-104.66799
51433,37.839046,-104.52989
51434,37.84778,-104.39174
51435,37.85636,-104.25356
51436,37.86481,-104.11535
51437,37.873108,-103.9771
51438,37.88127,-103.83881
51439,37.88929,-103.70049
51440,37.897163,-103.56215
51441,37.9049,-103.42377
51442,37.912487,-103.28535
51443,37.919937,-103.146904
51444,37.92724,-103.00843
51445,37.9344,-102.86992
51446,37.94142,-102.73139
51447,37.948296,-102.59282
51448,37.95503,-102.45424
51449,37.96162,-102.31561
51450,37.968067,-102.17697
51451,37.974373,-102.03829
51452,37.980534,-101.8996
51453,37.98655,-101.76087
51454,37.992428,-101.62212
51455,37.99816,-101.48335
51456,38.003746,-101.34455
51457,38.009193,-101.205734
51458,38.014496,-101.066895
51459,38.019653,-100.92803
51460,38.024673,-100.78914
51461,38.029545,-100.65024
51462,38.03427,-100.511314
51463,38.03886,-100.37237
51464,38.043304,-100.2334
51465,38.0476,-100.09442
51466,38.051758,-99.95542
51467,38.055767,-99.81641
51468,38.05964,-99.677376
51469,38.063366,-99.53832
51470,38.066944,-99.39926
51471,38.07038,-99.260185
51472,38.073677,-99.12109
51473,38.076828,-98.98199
51474,38.079838,-98.842865
51475,38.0827,-98.703735
51476,38.085423,-98.56459
51477,38.087997,-98.42544
51478,38.09043,-98.28627
51479,38.09272,-98.1471
